state,counts_lpn,updated_date,scrape_date
ALABAMA,17301,2022-01-19,2022-01-20
ALASKA,763,2022-01-19,2022-01-20
AMERICAN SAMOA,132,2022-01-19,2022-01-20
ARIZONA,10858,2022-01-19,2022-01-20
ARKANSAS,14253,2022-01-19,2022-01-20
CALIFORNIA-RN (Non-Participating),NA,2022-01-19,2022-01-20
CALIFORNIA-VN,105712,2022-01-19,2022-01-20
COLORADO,8050,2022-01-19,2022-01-20
CONNECTICUT,13846,2022-01-19,2022-01-20
DELAWARE,3175,2022-01-19,2022-01-20
DISTRICT OF COLUMBIA,2184,2022-01-19,2022-01-20
FLORIDA,61650,2022-01-19,2022-01-20
GEORGIA,29882,2022-01-19,2022-01-20
GUAM,211,2022-01-19,2022-01-20
HAWAII,1691,2022-01-19,2022-01-20
IDAHO,3536,2022-01-19,2022-01-20
ILLINOIS,25688,2022-01-19,2022-01-20
INDIANA,22953,2022-01-19,2022-01-20
IOWA,10011,2022-01-19,2022-01-20
KANSAS,9564,2022-01-19,2022-01-20
KENTUCKY,12813,2022-01-19,2022-01-20
LOUISIANA-PN,21864,2022-01-19,2022-01-20
LOUISIANA-RN (Non-Participating),NA,2022-01-19,2022-01-20
MAINE,1907,2022-01-19,2022-01-20
MARYLAND,11279,2022-01-19,2022-01-20
MASSACHUSETTS,19956,2022-01-19,2022-01-20
MICHIGAN (Non-Participating),NA,2022-01-19,2022-01-20
MINNESOTA,19518,2022-01-19,2022-01-20
MISSISSIPPI,12580,2022-01-19,2022-01-20
MISSOURI,24566,2022-01-19,2022-01-20
MONTANA,2418,2022-01-19,2022-01-20
NEBRASKA,5227,2022-01-19,2022-01-20
NEVADA,4391,2022-01-19,2022-01-20
NEW HAMPSHIRE,3082,2022-01-19,2022-01-20
NEW JERSEY,23943,2022-01-19,2022-01-20
NEW MEXICO,2460,2022-01-19,2022-01-20
NEW YORK,68172,2022-01-19,2022-01-20
NORTH CAROLINA,22713,2022-01-19,2022-01-20
NORTH DAKOTA,3020,2022-01-19,2022-01-20
NORTHERN MARIANA ISLANDS,49,2022-01-19,2022-01-20
OHIO,53843,2022-01-19,2022-01-20
OKLAHOMA,15389,2022-01-19,2022-01-20
OREGON,6008,2022-01-19,2022-01-20
PENNSYLVANIA,52827,2022-01-19,2022-01-20
RHODE ISLAND,2590,2022-01-19,2022-01-20
SOUTH CAROLINA,12374,2022-01-19,2022-01-20
SOUTH DAKOTA,2684,2022-01-19,2022-01-20
TENNESSEE,29985,2022-01-19,2022-01-20
TEXAS,105249,2022-01-19,2022-01-20
UTAH,2840,2022-01-19,2022-01-20
VERMONT,2611,2022-01-19,2022-01-20
VIRGIN ISLANDS,92,2022-01-19,2022-01-20
VIRGINIA,26921,2022-01-19,2022-01-20
WASHINGTON,11058,2022-01-19,2022-01-20
WEST VIRGINIA-PN,8025,2022-01-19,2022-01-20
WEST VIRGINIA-RN (Non-Participating),NA,2022-01-19,2022-01-20
WISCONSIN,15101,2022-01-19,2022-01-20
WYOMING,877,2022-01-19,2022-01-20
TOTALS,949892,2022-01-19,2022-01-20
