state,counts_lpn,updated_date,scrape_date
ALABAMA,17228,2022-07-19,2022-07-19
ALASKA,813,2022-07-19,2022-07-19
AMERICAN SAMOA,132,2022-07-19,2022-07-19
ARIZONA,11293,2022-07-19,2022-07-19
ARKANSAS,14189,2022-07-19,2022-07-19
CALIFORNIA-RN (Non-Participating),NA,2022-07-19,2022-07-19
CALIFORNIA-VN,106931,2022-07-19,2022-07-19
COLORADO,8306,2022-07-19,2022-07-19
CONNECTICUT,14195,2022-07-19,2022-07-19
DELAWARE,2797,2022-07-19,2022-07-19
DISTRICT OF COLUMBIA,2224,2022-07-19,2022-07-19
FLORIDA,64167,2022-07-19,2022-07-19
GEORGIA,29831,2022-07-19,2022-07-19
GUAM,218,2022-07-19,2022-07-19
HAWAII,1864,2022-07-19,2022-07-19
IDAHO,3607,2022-07-19,2022-07-19
ILLINOIS,26206,2022-07-19,2022-07-19
INDIANA,23451,2022-07-19,2022-07-19
IOWA,10026,2022-07-19,2022-07-19
KANSAS,9641,2022-07-19,2022-07-19
KENTUCKY,13279,2022-07-19,2022-07-19
LOUISIANA-PN,21458,2022-07-19,2022-07-19
LOUISIANA-RN (Non-Participating),NA,2022-07-19,2022-07-19
MAINE,1884,2022-07-19,2022-07-19
MARYLAND,11383,2022-07-19,2022-07-19
MASSACHUSETTS,20444,2022-07-19,2022-07-19
MICHIGAN (Non-Participating),NA,2022-07-19,2022-07-19
MINNESOTA,19200,2022-07-19,2022-07-19
MISSISSIPPI,13095,2022-07-19,2022-07-19
MISSOURI,22116,2022-07-19,2022-07-19
MONTANA,2363,2022-07-19,2022-07-19
NEBRASKA,5474,2022-07-19,2022-07-19
NEVADA,4582,2022-07-19,2022-07-19
NEW HAMPSHIRE,3100,2022-07-19,2022-07-19
NEW JERSEY,22972,2022-07-19,2022-07-19
NEW MEXICO,2434,2022-07-19,2022-07-19
NEW YORK,69306,2022-07-19,2022-07-19
NORTH CAROLINA,22692,2022-07-19,2022-07-19
NORTH DAKOTA,3193,2022-07-19,2022-07-19
NORTHERN MARIANA ISLANDS,54,2022-07-19,2022-07-19
OHIO,55490,2022-07-19,2022-07-19
OKLAHOMA,16160,2022-07-19,2022-07-19
OREGON,6086,2022-07-19,2022-07-19
PENNSYLVANIA,46446,2022-07-19,2022-07-19
RHODE ISLAND,2580,2022-07-19,2022-07-19
SOUTH CAROLINA,11816,2022-07-19,2022-07-19
SOUTH DAKOTA,2685,2022-07-19,2022-07-19
TENNESSEE,29894,2022-07-19,2022-07-19
TEXAS,104371,2022-07-19,2022-07-19
UTAH,2570,2022-07-19,2022-07-19
VERMONT,1729,2022-07-19,2022-07-19
VIRGIN ISLANDS,108,2022-07-19,2022-07-19
VIRGINIA,26782,2022-07-19,2022-07-19
WASHINGTON,11038,2022-07-19,2022-07-19
WEST VIRGINIA-PN,7481,2022-07-19,2022-07-19
WEST VIRGINIA-RN (Non-Participating),NA,2022-07-19,2022-07-19
WISCONSIN,15696,2022-07-19,2022-07-19
WYOMING,980,2022-07-19,2022-07-19
TOTALS,948060,2022-07-19,2022-07-19
