state,counts_rn,updated_date,scrape_date
ALABAMA,94503,2022-02-21,2022-02-22
ALASKA,18455,2022-02-21,2022-02-22
AMERICAN SAMOA,166,2022-02-21,2022-02-22
ARIZONA,104069,2022-02-21,2022-02-22
ARKANSAS,45113,2022-02-21,2022-02-22
CALIFORNIA-RN,468571,2022-02-21,2022-02-22
CALIFORNIA-VN (Non-Participating),NA,2022-02-21,2022-02-22
COLORADO,82164,2022-02-21,2022-02-22
CONNECTICUT,82500,2022-02-21,2022-02-22
DELAWARE,19507,2022-02-21,2022-02-22
DISTRICT OF COLUMBIA,30674,2022-02-21,2022-02-22
FLORIDA,351487,2022-02-21,2022-02-22
GEORGIA,140862,2022-02-21,2022-02-22
GUAM,1618,2022-02-21,2022-02-22
HAWAII,27517,2022-02-21,2022-02-22
IDAHO,26249,2022-02-21,2022-02-22
ILLINOIS,221412,2022-02-21,2022-02-22
INDIANA,120864,2022-02-21,2022-02-22
IOWA,58791,2022-02-21,2022-02-22
KANSAS,53538,2022-02-21,2022-02-22
KENTUCKY,73083,2022-02-21,2022-02-22
LOUISIANA-PN (Non-Participating),NA,2022-02-21,2022-02-22
LOUISIANA-RN,63222,2022-02-21,2022-02-22
MAINE,28082,2022-02-21,2022-02-22
MARYLAND,87180,2022-02-21,2022-02-22
MASSACHUSETTS,155297,2022-02-21,2022-02-22
MICHIGAN (Non-Participating),NA,2022-02-21,2022-02-22
MINNESOTA,120420,2022-02-21,2022-02-22
MISSISSIPPI,50969,2022-02-21,2022-02-22
MISSOURI,117318,2022-02-21,2022-02-22
MONTANA,19680,2022-02-21,2022-02-22
NEBRASKA,31600,2022-02-21,2022-02-22
NEVADA,52598,2022-02-21,2022-02-22
NEW HAMPSHIRE,25751,2022-02-21,2022-02-22
NEW JERSEY,141084,2022-02-21,2022-02-22
NEW MEXICO,30318,2022-02-21,2022-02-22
NEW YORK,358479,2022-02-21,2022-02-22
NORTH CAROLINA,149695,2022-02-21,2022-02-22
NORTH DAKOTA,16065,2022-02-21,2022-02-22
NORTHERN MARIANA ISLANDS,3210,2022-02-21,2022-02-22
OHIO,223771,2022-02-21,2022-02-22
OKLAHOMA,52006,2022-02-21,2022-02-22
OREGON,74055,2022-02-21,2022-02-22
PENNSYLVANIA,234579,2022-02-21,2022-02-22
RHODE ISLAND,27843,2022-02-21,2022-02-22
SOUTH CAROLINA,78323,2022-02-21,2022-02-22
SOUTH DAKOTA,19354,2022-02-21,2022-02-22
TENNESSEE,110635,2022-02-21,2022-02-22
TEXAS,368327,2022-02-21,2022-02-22
UTAH,40891,2022-02-21,2022-02-22
VERMONT,20612,2022-02-21,2022-02-22
VIRGIN ISLANDS,1318,2022-02-21,2022-02-22
VIRGINIA,112823,2022-02-21,2022-02-22
WASHINGTON,118766,2022-02-21,2022-02-22
WEST VIRGINIA-PN (Non-Participating),NA,2022-02-21,2022-02-22
WEST VIRGINIA-RN,33575,2022-02-21,2022-02-22
WISCONSIN,112529,2022-02-21,2022-02-22
WYOMING,8996,2022-02-21,2022-02-22
TOTALS,5110514,2022-02-21,2022-02-22
