state,counts_rn,updated_date,scrape_date
ALABAMA,97975,2022-09-09,2022-09-09
ALASKA,20581,2022-09-09,2022-09-09
AMERICAN SAMOA,167,2022-09-09,2022-09-09
ARIZONA,104951,2022-09-09,2022-09-09
ARKANSAS,45828,2022-09-09,2022-09-09
CALIFORNIA-RN,486379,2022-09-09,2022-09-09
CALIFORNIA-VN (Non-Participating),NA,2022-09-09,2022-09-09
COLORADO,86432,2022-09-09,2022-09-09
CONNECTICUT,87328,2022-09-09,2022-09-09
DELAWARE,20665,2022-09-09,2022-09-09
DISTRICT OF COLUMBIA,33793,2022-09-09,2022-09-09
FLORIDA,353832,2022-09-09,2022-09-09
GEORGIA,138526,2022-09-09,2022-09-09
GUAM,1196,2022-09-09,2022-09-09
HAWAII,31344,2022-09-09,2022-09-09
IDAHO,28040,2022-09-09,2022-09-09
ILLINOIS,229871,2022-09-09,2022-09-09
INDIANA,126530,2022-09-09,2022-09-09
IOWA,59800,2022-09-09,2022-09-09
KANSAS,53576,2022-09-09,2022-09-09
KENTUCKY,76330,2022-09-09,2022-09-09
LOUISIANA-PN (Non-Participating),NA,2022-09-09,2022-09-09
LOUISIANA-RN,65415,2022-09-09,2022-09-09
MAINE,28804,2022-09-09,2022-09-09
MARYLAND,87997,2022-09-09,2022-09-09
MASSACHUSETTS,165140,2022-09-09,2022-09-09
MICHIGAN (Non-Participating),NA,2022-09-09,2022-09-09
MINNESOTA,126070,2022-09-09,2022-09-09
MISSISSIPPI,52594,2022-09-09,2022-09-09
MISSOURI,121103,2022-09-09,2022-09-09
MONTANA,21102,2022-09-09,2022-09-09
NEBRASKA,32802,2022-09-09,2022-09-09
NEVADA,56014,2022-09-09,2022-09-09
NEW HAMPSHIRE,26481,2022-09-09,2022-09-09
NEW JERSEY,139423,2022-09-09,2022-09-09
NEW MEXICO,31082,2022-09-09,2022-09-09
NEW YORK,376478,2022-09-09,2022-09-09
NORTH CAROLINA,153633,2022-09-09,2022-09-09
NORTH DAKOTA,17137,2022-09-09,2022-09-09
NORTHERN MARIANA ISLANDS,3356,2022-09-09,2022-09-09
OHIO,235489,2022-09-09,2022-09-09
OKLAHOMA,51121,2022-09-09,2022-09-09
OREGON,79909,2022-09-09,2022-09-09
PENNSYLVANIA,240015,2022-09-09,2022-09-09
RHODE ISLAND,27950,2022-09-09,2022-09-09
SOUTH CAROLINA,77560,2022-09-09,2022-09-09
SOUTH DAKOTA,19685,2022-09-09,2022-09-09
TENNESSEE,112710,2022-09-09,2022-09-09
TEXAS,376940,2022-09-09,2022-09-09
UTAH,43216,2022-09-09,2022-09-09
VERMONT,21775,2022-09-09,2022-09-09
VIRGIN ISLANDS,1596,2022-09-09,2022-09-09
VIRGINIA,115269,2022-09-09,2022-09-09
WASHINGTON,125693,2022-09-09,2022-09-09
WEST VIRGINIA-PN (Non-Participating),NA,2022-09-09,2022-09-09
WEST VIRGINIA-RN,35465,2022-09-09,2022-09-09
WISCONSIN,116083,2022-09-09,2022-09-09
WYOMING,9471,2022-09-09,2022-09-09
TOTALS,5277722,2022-09-09,2022-09-09
