state,counts_lpn,updated_date,scrape_date
ALABAMA,16747,2025-10-10,2025-10-10
ALASKA,819,2025-10-10,2025-10-10
AMERICAN SAMOA,69,2025-10-10,2025-10-10
ARIZONA,10781,2025-10-10,2025-10-10
ARKANSAS,13793,2025-10-10,2025-10-10
CALIFORNIA-RN (Non-Participating),NA,2025-10-10,2025-10-10
CALIFORNIA-VN,115401,2025-10-10,2025-10-10
COLORADO,7797,2025-10-10,2025-10-10
CONNECTICUT,12855,2025-10-10,2025-10-10
DELAWARE,3326,2025-10-10,2025-10-10
DISTRICT OF COLUMBIA,2984,2025-10-10,2025-10-10
FLORIDA,58312,2025-10-10,2025-10-10
GEORGIA,27932,2025-10-10,2025-10-10
GUAM,174,2025-10-10,2025-10-10
HAWAII,1781,2025-10-10,2025-10-10
IDAHO,3360,2025-10-10,2025-10-10
ILLINOIS,24885,2025-10-10,2025-10-10
INDIANA,21134,2025-10-10,2025-10-10
IOWA,8963,2025-10-10,2025-10-10
KANSAS,9146,2025-10-10,2025-10-10
KENTUCKY,13031,2025-10-10,2025-10-10
LOUISIANA-PN,22042,2025-10-10,2025-10-10
LOUISIANA-RN (Non-Participating),NA,2025-10-10,2025-10-10
MAINE,1592,2025-10-10,2025-10-10
MARYLAND,11358,2025-10-10,2025-10-10
MASSACHUSETTS,21233,2025-10-10,2025-10-10
MICHIGAN,20752,2025-10-10,2025-10-10
MINNESOTA,17428,2025-10-10,2025-10-10
MISSISSIPPI,14880,2025-10-10,2025-10-10
MISSOURI,23655,2025-10-10,2025-10-10
MONTANA,2192,2025-10-10,2025-10-10
NEBRASKA,5667,2025-10-10,2025-10-10
NEVADA,4769,2025-10-10,2025-10-10
NEW HAMPSHIRE,3163,2025-10-10,2025-10-10
NEW JERSEY,23825,2025-10-10,2025-10-10
NEW MEXICO,2467,2025-10-10,2025-10-10
NEW YORK,78419,2025-10-10,2025-10-10
NORTH CAROLINA,23094,2025-10-10,2025-10-10
NORTH DAKOTA,2841,2025-10-10,2025-10-10
NORTHERN MARIANA ISLANDS,55,2025-10-10,2025-10-10
OHIO,53334,2025-10-10,2025-10-10
OKLAHOMA,16521,2025-10-10,2025-10-10
OREGON,6736,2025-10-10,2025-10-10
PENNSYLVANIA,51039,2025-10-10,2025-10-10
RHODE ISLAND,2583,2025-10-10,2025-10-10
SOUTH CAROLINA,12709,2025-10-10,2025-10-10
SOUTH DAKOTA,2833,2025-10-10,2025-10-10
TENNESSEE,29147,2025-10-10,2025-10-10
TEXAS,100901,2025-10-10,2025-10-10
UTAH,2763,2025-10-10,2025-10-10
VERMONT,1758,2025-10-10,2025-10-10
VIRGIN ISLANDS,79,2025-10-10,2025-10-10
VIRGINIA,26237,2025-10-10,2025-10-10
WASHINGTON,10682,2025-10-10,2025-10-10
WEST VIRGINIA-PN,7365,2025-10-10,2025-10-10
WEST VIRGINIA-RN (Non-Participating),NA,2025-10-10,2025-10-10
WISCONSIN,10654,2025-10-10,2025-10-10
WYOMING,822,2025-10-10,2025-10-10
TOTALS,968885,2025-10-10,2025-10-10
