state,counts_lpn,updated_date,scrape_date
ALABAMA,15817,2025-03-17,2025-03-17
ALASKA,711,2025-03-17,2025-03-17
AMERICAN SAMOA,14,2025-03-17,2025-03-17
ARIZONA,11036,2025-03-17,2025-03-17
ARKANSAS,13782,2025-03-17,2025-03-17
CALIFORNIA-RN (Non-Participating),NA,2025-03-17,2025-03-17
CALIFORNIA-VN,113648,2025-03-17,2025-03-17
COLORADO,7402,2025-03-17,2025-03-17
CONNECTICUT,12734,2025-03-17,2025-03-17
DELAWARE,3100,2025-03-17,2025-03-17
DISTRICT OF COLUMBIA,2857,2025-03-17,2025-03-17
FLORIDA,65570,2025-03-17,2025-03-17
GEORGIA,30536,2025-03-17,2025-03-17
GUAM,190,2025-03-17,2025-03-17
HAWAII,2233,2025-03-17,2025-03-17
IDAHO,3227,2025-03-17,2025-03-17
ILLINOIS,27505,2025-03-17,2025-03-17
INDIANA,20289,2025-03-17,2025-03-17
IOWA,8714,2025-03-17,2025-03-17
KANSAS,9102,2025-03-17,2025-03-17
KENTUCKY,12489,2025-03-17,2025-03-17
LOUISIANA-PN,21271,2025-03-17,2025-03-17
LOUISIANA-RN (Non-Participating),NA,2025-03-17,2025-03-17
MAINE,1650,2025-03-17,2025-03-17
MARYLAND,11151,2025-03-17,2025-03-17
MASSACHUSETTS,20289,2025-03-17,2025-03-17
MICHIGAN,20651,2025-03-17,2025-03-17
MINNESOTA,17530,2025-03-17,2025-03-17
MISSISSIPPI,14311,2025-03-17,2025-03-17
MISSOURI,22837,2025-03-17,2025-03-17
MONTANA,2119,2025-03-17,2025-03-17
NEBRASKA,5393,2025-03-17,2025-03-17
NEVADA,4766,2025-03-17,2025-03-17
NEW HAMPSHIRE,3169,2025-03-17,2025-03-17
NEW JERSEY,24328,2025-03-17,2025-03-17
NEW MEXICO,2403,2025-03-17,2025-03-17
NEW YORK,76508,2025-03-17,2025-03-17
NORTH CAROLINA,22916,2025-03-17,2025-03-17
NORTH DAKOTA,2632,2025-03-17,2025-03-17
NORTHERN MARIANA ISLANDS,54,2025-03-17,2025-03-17
OHIO,50855,2025-03-17,2025-03-17
OKLAHOMA,17056,2025-03-17,2025-03-17
OREGON,6529,2025-03-17,2025-03-17
PENNSYLVANIA,49398,2025-03-17,2025-03-17
RHODE ISLAND,2279,2025-03-17,2025-03-17
SOUTH CAROLINA,12329,2025-03-17,2025-03-17
SOUTH DAKOTA,2771,2025-03-17,2025-03-17
TENNESSEE,29240,2025-03-17,2025-03-17
TEXAS,101465,2025-03-17,2025-03-17
UTAH,2656,2025-03-17,2025-03-17
VERMONT,1566,2025-03-17,2025-03-17
VIRGIN ISLANDS,77,2025-03-17,2025-03-17
VIRGINIA,26215,2025-03-17,2025-03-17
WASHINGTON,10313,2025-03-17,2025-03-17
WEST VIRGINIA-PN,7613,2025-03-17,2025-03-17
WEST VIRGINIA-RN (Non-Participating),NA,2025-03-17,2025-03-17
WISCONSIN,12367,2025-03-17,2025-03-17
WYOMING,703,2025-03-17,2025-03-17
TOTALS,968366,2025-03-17,2025-03-17
