state,counts_rn,updated_date,scrape_date
ALABAMA,97702,2022-08-27,2022-08-27
ALASKA,20497,2022-08-27,2022-08-27
AMERICAN SAMOA,167,2022-08-27,2022-08-27
ARIZONA,104631,2022-08-27,2022-08-27
ARKANSAS,45902,2022-08-27,2022-08-27
CALIFORNIA-RN,486399,2022-08-27,2022-08-27
CALIFORNIA-VN (Non-Participating),NA,2022-08-27,2022-08-27
COLORADO,86238,2022-08-27,2022-08-27
CONNECTICUT,87267,2022-08-27,2022-08-27
DELAWARE,20615,2022-08-27,2022-08-27
DISTRICT OF COLUMBIA,33557,2022-08-27,2022-08-27
FLORIDA,352622,2022-08-27,2022-08-27
GEORGIA,138189,2022-08-27,2022-08-27
GUAM,1194,2022-08-27,2022-08-27
HAWAII,31142,2022-08-27,2022-08-27
IDAHO,27982,2022-08-27,2022-08-27
ILLINOIS,229175,2022-08-27,2022-08-27
INDIANA,126252,2022-08-27,2022-08-27
IOWA,59698,2022-08-27,2022-08-27
KANSAS,53796,2022-08-27,2022-08-27
KENTUCKY,76211,2022-08-27,2022-08-27
LOUISIANA-PN (Non-Participating),NA,2022-08-27,2022-08-27
LOUISIANA-RN,65331,2022-08-27,2022-08-27
MAINE,28779,2022-08-27,2022-08-27
MARYLAND,88346,2022-08-27,2022-08-27
MASSACHUSETTS,164566,2022-08-27,2022-08-27
MICHIGAN (Non-Participating),NA,2022-08-27,2022-08-27
MINNESOTA,125758,2022-08-27,2022-08-27
MISSISSIPPI,52506,2022-08-27,2022-08-27
MISSOURI,120956,2022-08-27,2022-08-27
MONTANA,21057,2022-08-27,2022-08-27
NEBRASKA,32713,2022-08-27,2022-08-27
NEVADA,55963,2022-08-27,2022-08-27
NEW HAMPSHIRE,26475,2022-08-27,2022-08-27
NEW JERSEY,139016,2022-08-27,2022-08-27
NEW MEXICO,31203,2022-08-27,2022-08-27
NEW YORK,374884,2022-08-27,2022-08-27
NORTH CAROLINA,153821,2022-08-27,2022-08-27
NORTH DAKOTA,17093,2022-08-27,2022-08-27
NORTHERN MARIANA ISLANDS,3818,2022-08-27,2022-08-27
OHIO,234978,2022-08-27,2022-08-27
OKLAHOMA,51491,2022-08-27,2022-08-27
OREGON,79609,2022-08-27,2022-08-27
PENNSYLVANIA,239282,2022-08-27,2022-08-27
RHODE ISLAND,27903,2022-08-27,2022-08-27
SOUTH CAROLINA,77337,2022-08-27,2022-08-27
SOUTH DAKOTA,19676,2022-08-27,2022-08-27
TENNESSEE,112856,2022-08-27,2022-08-27
TEXAS,377276,2022-08-27,2022-08-27
UTAH,43102,2022-08-27,2022-08-27
VERMONT,21746,2022-08-27,2022-08-27
VIRGIN ISLANDS,1595,2022-08-27,2022-08-27
VIRGINIA,115401,2022-08-27,2022-08-27
WASHINGTON,125643,2022-08-27,2022-08-27
WEST VIRGINIA-PN (Non-Participating),NA,2022-08-27,2022-08-27
WEST VIRGINIA-RN,35326,2022-08-27,2022-08-27
WISCONSIN,116057,2022-08-27,2022-08-27
WYOMING,9443,2022-08-27,2022-08-27
TOTALS,5270242,2022-08-27,2022-08-27
