state,counts_lpn,updated_date,scrape_date
ALABAMA,16962,2022-05-16,2022-05-16
ALASKA,794,2022-05-16,2022-05-16
AMERICAN SAMOA,132,2022-05-16,2022-05-16
ARIZONA,11149,2022-05-16,2022-05-16
ARKANSAS,14070,2022-05-16,2022-05-16
CALIFORNIA-RN (Non-Participating),NA,2022-05-16,2022-05-16
CALIFORNIA-VN,106416,2022-05-16,2022-05-16
COLORADO,8198,2022-05-16,2022-05-16
CONNECTICUT,14055,2022-05-16,2022-05-16
DELAWARE,2707,2022-05-16,2022-05-16
DISTRICT OF COLUMBIA,2198,2022-05-16,2022-05-16
FLORIDA,63313,2022-05-16,2022-05-16
GEORGIA,30247,2022-05-16,2022-05-16
GUAM,215,2022-05-16,2022-05-16
HAWAII,1808,2022-05-16,2022-05-16
IDAHO,3600,2022-05-16,2022-05-16
ILLINOIS,26153,2022-05-16,2022-05-16
INDIANA,23361,2022-05-16,2022-05-16
IOWA,10035,2022-05-16,2022-05-16
KANSAS,9468,2022-05-16,2022-05-16
KENTUCKY,13081,2022-05-16,2022-05-16
LOUISIANA-PN,21153,2022-05-16,2022-05-16
LOUISIANA-RN (Non-Participating),NA,2022-05-16,2022-05-16
MAINE,1896,2022-05-16,2022-05-16
MARYLAND,11210,2022-05-16,2022-05-16
MASSACHUSETTS,20259,2022-05-16,2022-05-16
MICHIGAN (Non-Participating),NA,2022-05-16,2022-05-16
MINNESOTA,19205,2022-05-16,2022-05-16
MISSISSIPPI,12952,2022-05-16,2022-05-16
MISSOURI,24633,2022-05-16,2022-05-16
MONTANA,2331,2022-05-16,2022-05-16
NEBRASKA,5334,2022-05-16,2022-05-16
NEVADA,4504,2022-05-16,2022-05-16
NEW HAMPSHIRE,3113,2022-05-16,2022-05-16
NEW JERSEY,24338,2022-05-16,2022-05-16
NEW MEXICO,2441,2022-05-16,2022-05-16
NEW YORK,68908,2022-05-16,2022-05-16
NORTH CAROLINA,22655,2022-05-16,2022-05-16
NORTH DAKOTA,3109,2022-05-16,2022-05-16
NORTHERN MARIANA ISLANDS,52,2022-05-16,2022-05-16
OHIO,55043,2022-05-16,2022-05-16
OKLAHOMA,15859,2022-05-16,2022-05-16
OREGON,6027,2022-05-16,2022-05-16
PENNSYLVANIA,53738,2022-05-16,2022-05-16
RHODE ISLAND,2467,2022-05-16,2022-05-16
SOUTH CAROLINA,12447,2022-05-16,2022-05-16
SOUTH DAKOTA,2682,2022-05-16,2022-05-16
TENNESSEE,29858,2022-05-16,2022-05-16
TEXAS,104712,2022-05-16,2022-05-16
UTAH,2557,2022-05-16,2022-05-16
VERMONT,1634,2022-05-16,2022-05-16
VIRGIN ISLANDS,99,2022-05-16,2022-05-16
VIRGINIA,26834,2022-05-16,2022-05-16
WASHINGTON,11030,2022-05-16,2022-05-16
WEST VIRGINIA-PN,8204,2022-05-16,2022-05-16
WEST VIRGINIA-RN (Non-Participating),NA,2022-05-16,2022-05-16
WISCONSIN,15490,2022-05-16,2022-05-16
WYOMING,903,2022-05-16,2022-05-16
TOTALS,955639,2022-05-16,2022-05-16
