state,counts_lpn,updated_date,scrape_date
ALABAMA,16212,2025-08-15,2025-08-15
ALASKA,804,2025-08-15,2025-08-15
AMERICAN SAMOA,44,2025-08-15,2025-08-15
ARIZONA,10655,2025-08-15,2025-08-15
ARKANSAS,13898,2025-08-15,2025-08-15
CALIFORNIA-RN (Non-Participating),NA,2025-08-15,2025-08-15
CALIFORNIA-VN,115042,2025-08-15,2025-08-15
COLORADO,7694,2025-08-15,2025-08-15
CONNECTICUT,12788,2025-08-15,2025-08-15
DELAWARE,3259,2025-08-15,2025-08-15
DISTRICT OF COLUMBIA,2947,2025-08-15,2025-08-15
FLORIDA,66593,2025-08-15,2025-08-15
GEORGIA,27630,2025-08-15,2025-08-15
GUAM,195,2025-08-15,2025-08-15
HAWAII,1729,2025-08-15,2025-08-15
IDAHO,3331,2025-08-15,2025-08-15
ILLINOIS,24346,2025-08-15,2025-08-15
INDIANA,20860,2025-08-15,2025-08-15
IOWA,8976,2025-08-15,2025-08-15
KANSAS,9210,2025-08-15,2025-08-15
KENTUCKY,12915,2025-08-15,2025-08-15
LOUISIANA-PN,21881,2025-08-15,2025-08-15
LOUISIANA-RN (Non-Participating),NA,2025-08-15,2025-08-15
MAINE,1606,2025-08-15,2025-08-15
MARYLAND,11314,2025-08-15,2025-08-15
MASSACHUSETTS,20693,2025-08-15,2025-08-15
MICHIGAN,20756,2025-08-15,2025-08-15
MINNESOTA,17551,2025-08-15,2025-08-15
MISSISSIPPI,14578,2025-08-15,2025-08-15
MISSOURI,23273,2025-08-15,2025-08-15
MONTANA,2179,2025-08-15,2025-08-15
NEBRASKA,5663,2025-08-15,2025-08-15
NEVADA,4774,2025-08-15,2025-08-15
NEW HAMPSHIRE,3143,2025-08-15,2025-08-15
NEW JERSEY,23526,2025-08-15,2025-08-15
NEW MEXICO,2464,2025-08-15,2025-08-15
NEW YORK,77607,2025-08-15,2025-08-15
NORTH CAROLINA,22766,2025-08-15,2025-08-15
NORTH DAKOTA,2819,2025-08-15,2025-08-15
NORTHERN MARIANA ISLANDS,56,2025-08-15,2025-08-15
OHIO,52694,2025-08-15,2025-08-15
OKLAHOMA,16833,2025-08-15,2025-08-15
OREGON,6699,2025-08-15,2025-08-15
PENNSYLVANIA,50549,2025-08-15,2025-08-15
RHODE ISLAND,2512,2025-08-15,2025-08-15
SOUTH CAROLINA,12533,2025-08-15,2025-08-15
SOUTH DAKOTA,2763,2025-08-15,2025-08-15
TENNESSEE,29162,2025-08-15,2025-08-15
TEXAS,100815,2025-08-15,2025-08-15
UTAH,2760,2025-08-15,2025-08-15
VERMONT,1659,2025-08-15,2025-08-15
VIRGIN ISLANDS,79,2025-08-15,2025-08-15
VIRGINIA,26257,2025-08-15,2025-08-15
WASHINGTON,10523,2025-08-15,2025-08-15
WEST VIRGINIA-PN,7170,2025-08-15,2025-08-15
WEST VIRGINIA-RN (Non-Participating),NA,2025-08-15,2025-08-15
WISCONSIN,10419,2025-08-15,2025-08-15
WYOMING,811,2025-08-15,2025-08-15
TOTALS,970015,2025-08-15,2025-08-15
