state,counts_all,updated_date,scrape_date
ALABAMA,103598,2025-02-04,2025-02-04
ALASKA,19445,2025-02-04,2025-02-04
AMERICAN SAMOA,71,2025-02-04,2025-02-04
ARIZONA,126554,2025-02-04,2025-02-04
ARKANSAS,61957,2025-02-04,2025-02-04
CALIFORNIA,666819,2025-02-04,2025-02-04
COLORADO,95733,2025-02-04,2025-02-04
CONNECTICUT,95366,2025-02-04,2025-02-04
DELAWARE,24841,2025-02-04,2025-02-04
DISTRICT OF COLUMBIA,45439,2025-02-04,2025-02-04
FLORIDA,447931,2025-02-04,2025-02-04
GEORGIA,178090,2025-02-04,2025-02-04
GUAM,1443,2025-02-04,2025-02-04
HAWAII,41376,2025-02-04,2025-02-04
IDAHO,33363,2025-02-04,2025-02-04
ILLINOIS,285323,2025-02-04,2025-02-04
INDIANA,152948,2025-02-04,2025-02-04
IOWA,66924,2025-02-04,2025-02-04
KANSAS,62096,2025-02-04,2025-02-04
KENTUCKY,88780,2025-02-04,2025-02-04
LOUISIANA,86989,2025-02-04,2025-02-04
MAINE,30490,2025-02-04,2025-02-04
MARYLAND,100596,2025-02-04,2025-02-04
MASSACHUSETTS,178463,2025-02-04,2025-02-04
MICHIGAN,196905,2025-02-04,2025-02-04
MINNESOTA,151342,2025-02-04,2025-02-04
MISSISSIPPI,65695,2025-02-04,2025-02-04
MISSOURI,148004,2025-02-04,2025-02-04
MONTANA,27911,2025-02-04,2025-02-04
NEBRASKA,36732,2025-02-04,2025-02-04
NEVADA,65264,2025-02-04,2025-02-04
NEW HAMPSHIRE,30622,2025-02-04,2025-02-04
NEW JERSEY,174131,2025-02-04,2025-02-04
NEW MEXICO,36356,2025-02-04,2025-02-04
NEW YORK,567390,2025-02-04,2025-02-04
NORTH CAROLINA,185197,2025-02-04,2025-02-04
NORTH DAKOTA,19435,2025-02-04,2025-02-04
NORTHERN MARIANA ISLANDS,4566,2025-02-04,2025-02-04
OHIO,285672,2025-02-04,2025-02-04
OKLAHOMA,70214,2025-02-04,2025-02-04
OREGON,94004,2025-02-04,2025-02-04
PENNSYLVANIA,288325,2025-02-04,2025-02-04
RHODE ISLAND,28585,2025-02-04,2025-02-04
SOUTH CAROLINA,97217,2025-02-04,2025-02-04
SOUTH DAKOTA,22814,2025-02-04,2025-02-04
TENNESSEE,146166,2025-02-04,2025-02-04
TEXAS,518718,2025-02-04,2025-02-04
UTAH,45339,2025-02-04,2025-02-04
VERMONT,14767,2025-02-04,2025-02-04
VIRGIN ISLANDS,1372,2025-02-04,2025-02-04
VIRGINIA,147139,2025-02-04,2025-02-04
WASHINGTON,118796,2025-02-04,2025-02-04
WEST VIRGINIA,41422,2025-02-04,2025-02-04
WISCONSIN,127767,2025-02-04,2025-02-04
WYOMING,8924,2025-02-04,2025-02-04
