state,counts_rn,updated_date,scrape_date
ALABAMA,94417,2022-02-12,2022-02-13
ALASKA,18390,2022-02-12,2022-02-13
AMERICAN SAMOA,166,2022-02-12,2022-02-13
ARIZONA,103798,2022-02-12,2022-02-13
ARKANSAS,45080,2022-02-12,2022-02-13
CALIFORNIA-RN,467370,2022-02-12,2022-02-13
CALIFORNIA-VN (Non-Participating),NA,2022-02-12,2022-02-13
COLORADO,81945,2022-02-12,2022-02-13
CONNECTICUT,82251,2022-02-12,2022-02-13
DELAWARE,19469,2022-02-12,2022-02-13
DISTRICT OF COLUMBIA,30601,2022-02-12,2022-02-13
FLORIDA,350580,2022-02-12,2022-02-13
GEORGIA,140848,2022-02-12,2022-02-13
GUAM,1607,2022-02-12,2022-02-13
HAWAII,27352,2022-02-12,2022-02-13
IDAHO,26188,2022-02-12,2022-02-13
ILLINOIS,220992,2022-02-12,2022-02-13
INDIANA,120513,2022-02-12,2022-02-13
IOWA,58899,2022-02-12,2022-02-13
KANSAS,53478,2022-02-12,2022-02-13
KENTUCKY,72931,2022-02-12,2022-02-13
LOUISIANA-PN (Non-Participating),NA,2022-02-12,2022-02-13
LOUISIANA-RN,63119,2022-02-12,2022-02-13
MAINE,28064,2022-02-12,2022-02-13
MARYLAND,86969,2022-02-12,2022-02-13
MASSACHUSETTS,154874,2022-02-12,2022-02-13
MICHIGAN (Non-Participating),NA,2022-02-12,2022-02-13
MINNESOTA,120213,2022-02-12,2022-02-13
MISSISSIPPI,50894,2022-02-12,2022-02-13
MISSOURI,117097,2022-02-12,2022-02-13
MONTANA,20595,2022-02-12,2022-02-13
NEBRASKA,31549,2022-02-12,2022-02-13
NEVADA,52520,2022-02-12,2022-02-13
NEW HAMPSHIRE,25755,2022-02-12,2022-02-13
NEW JERSEY,140775,2022-02-12,2022-02-13
NEW MEXICO,30239,2022-02-12,2022-02-13
NEW YORK,357985,2022-02-12,2022-02-13
NORTH CAROLINA,149088,2022-02-12,2022-02-13
NORTH DAKOTA,16018,2022-02-12,2022-02-13
NORTHERN MARIANA ISLANDS,3184,2022-02-12,2022-02-13
OHIO,223111,2022-02-12,2022-02-13
OKLAHOMA,51909,2022-02-12,2022-02-13
OREGON,74020,2022-02-12,2022-02-13
PENNSYLVANIA,234189,2022-02-12,2022-02-13
RHODE ISLAND,27776,2022-02-12,2022-02-13
SOUTH CAROLINA,78181,2022-02-12,2022-02-13
SOUTH DAKOTA,19344,2022-02-12,2022-02-13
TENNESSEE,110400,2022-02-12,2022-02-13
TEXAS,367547,2022-02-12,2022-02-13
UTAH,40723,2022-02-12,2022-02-13
VERMONT,20592,2022-02-12,2022-02-13
VIRGIN ISLANDS,1314,2022-02-12,2022-02-13
VIRGINIA,112567,2022-02-12,2022-02-13
WASHINGTON,118480,2022-02-12,2022-02-13
WEST VIRGINIA-PN (Non-Participating),NA,2022-02-12,2022-02-13
WEST VIRGINIA-RN,33538,2022-02-12,2022-02-13
WISCONSIN,112305,2022-02-12,2022-02-13
WYOMING,8983,2022-02-12,2022-02-13
TOTALS,5100792,2022-02-12,2022-02-13
