state,counts_rn,updated_date,scrape_date
ALABAMA,87307,2025-01-09,2025-01-09
ALASKA,18436,2025-01-09,2025-01-09
AMERICAN SAMOA,62,2025-01-09,2025-01-09
ARIZONA,114823,2025-01-09,2025-01-09
ARKANSAS,48019,2025-01-09,2025-01-09
CALIFORNIA-RN,550090,2025-01-09,2025-01-09
CALIFORNIA-VN (Non-Participating),NA,2025-01-09,2025-01-09
COLORADO,87927,2025-01-09,2025-01-09
CONNECTICUT,82091,2025-01-09,2025-01-09
DELAWARE,21645,2025-01-09,2025-01-09
DISTRICT OF COLUMBIA,42017,2025-01-09,2025-01-09
FLORIDA,381685,2025-01-09,2025-01-09
GEORGIA,146981,2025-01-09,2025-01-09
GUAM,1252,2025-01-09,2025-01-09
HAWAII,38758,2025-01-09,2025-01-09
IDAHO,29890,2025-01-09,2025-01-09
ILLINOIS,256352,2025-01-09,2025-01-09
INDIANA,132050,2025-01-09,2025-01-09
IOWA,58270,2025-01-09,2025-01-09
KANSAS,53007,2025-01-09,2025-01-09
KENTUCKY,76100,2025-01-09,2025-01-09
LOUISIANA-PN (Non-Participating),NA,2025-01-09,2025-01-09
LOUISIANA-RN,67077,2025-01-09,2025-01-09
MAINE,28873,2025-01-09,2025-01-09
MARYLAND,89318,2025-01-09,2025-01-09
MASSACHUSETTS,157596,2025-01-09,2025-01-09
MICHIGAN,175246,2025-01-09,2025-01-09
MINNESOTA,133656,2025-01-09,2025-01-09
MISSISSIPPI,50948,2025-01-09,2025-01-09
MISSOURI,124576,2025-01-09,2025-01-09
MONTANA,25435,2025-01-09,2025-01-09
NEBRASKA,31152,2025-01-09,2025-01-09
NEVADA,60245,2025-01-09,2025-01-09
NEW HAMPSHIRE,27404,2025-01-09,2025-01-09
NEW JERSEY,149352,2025-01-09,2025-01-09
NEW MEXICO,33961,2025-01-09,2025-01-09
NEW YORK,488705,2025-01-09,2025-01-09
NORTH CAROLINA,161785,2025-01-09,2025-01-09
NORTH DAKOTA,16738,2025-01-09,2025-01-09
NORTHERN MARIANA ISLANDS,4526,2025-01-09,2025-01-09
OHIO,234282,2025-01-09,2025-01-09
OKLAHOMA,52657,2025-01-09,2025-01-09
OREGON,86653,2025-01-09,2025-01-09
PENNSYLVANIA,238095,2025-01-09,2025-01-09
RHODE ISLAND,25735,2025-01-09,2025-01-09
SOUTH CAROLINA,84223,2025-01-09,2025-01-09
SOUTH DAKOTA,19975,2025-01-09,2025-01-09
TENNESSEE,116285,2025-01-09,2025-01-09
TEXAS,414617,2025-01-09,2025-01-09
UTAH,47701,2025-01-09,2025-01-09
VERMONT,13176,2025-01-09,2025-01-09
VIRGIN ISLANDS,1327,2025-01-09,2025-01-09
VIRGINIA,120746,2025-01-09,2025-01-09
WASHINGTON,108019,2025-01-09,2025-01-09
WEST VIRGINIA-PN (Non-Participating),NA,2025-01-09,2025-01-09
WEST VIRGINIA-RN,33613,2025-01-09,2025-01-09
WISCONSIN,114713,2025-01-09,2025-01-09
WYOMING,8170,2025-01-09,2025-01-09
TOTALS,5773342,2025-01-09,2025-01-09
