state,counts_rn,updated_date,scrape_date
ALABAMA,87301,2024-12-14,2024-12-14
ALASKA,18245,2024-12-14,2024-12-14
AMERICAN SAMOA,63,2024-12-14,2024-12-14
ARIZONA,114554,2024-12-14,2024-12-14
ARKANSAS,47774,2024-12-14,2024-12-14
CALIFORNIA-RN,548035,2024-12-14,2024-12-14
CALIFORNIA-VN (Non-Participating),NA,2024-12-14,2024-12-14
COLORADO,87650,2024-12-14,2024-12-14
CONNECTICUT,82400,2024-12-14,2024-12-14
DELAWARE,21569,2024-12-14,2024-12-14
DISTRICT OF COLUMBIA,41692,2024-12-14,2024-12-14
FLORIDA,381167,2024-12-14,2024-12-14
GEORGIA,146738,2024-12-14,2024-12-14
GUAM,1237,2024-12-14,2024-12-14
HAWAII,38474,2024-12-14,2024-12-14
IDAHO,29662,2024-12-14,2024-12-14
ILLINOIS,255214,2024-12-14,2024-12-14
INDIANA,131749,2024-12-14,2024-12-14
IOWA,58366,2024-12-14,2024-12-14
KANSAS,53087,2024-12-14,2024-12-14
KENTUCKY,75225,2024-12-14,2024-12-14
LOUISIANA-PN (Non-Participating),NA,2024-12-14,2024-12-14
LOUISIANA-RN,67035,2024-12-14,2024-12-14
MAINE,28889,2024-12-14,2024-12-14
MARYLAND,89456,2024-12-14,2024-12-14
MASSACHUSETTS,157075,2024-12-14,2024-12-14
MICHIGAN,175152,2024-12-14,2024-12-14
MINNESOTA,134069,2024-12-14,2024-12-14
MISSISSIPPI,54856,2024-12-14,2024-12-14
MISSOURI,124468,2024-12-14,2024-12-14
MONTANA,25253,2024-12-14,2024-12-14
NEBRASKA,31085,2024-12-14,2024-12-14
NEVADA,60443,2024-12-14,2024-12-14
NEW HAMPSHIRE,27351,2024-12-14,2024-12-14
NEW JERSEY,148888,2024-12-14,2024-12-14
NEW MEXICO,34084,2024-12-14,2024-12-14
NEW YORK,485647,2024-12-14,2024-12-14
NORTH CAROLINA,161821,2024-12-14,2024-12-14
NORTH DAKOTA,17939,2024-12-14,2024-12-14
NORTHERN MARIANA ISLANDS,4619,2024-12-14,2024-12-14
OHIO,233718,2024-12-14,2024-12-14
OKLAHOMA,52859,2024-12-14,2024-12-14
OREGON,86371,2024-12-14,2024-12-14
PENNSYLVANIA,237610,2024-12-14,2024-12-14
RHODE ISLAND,25693,2024-12-14,2024-12-14
SOUTH CAROLINA,84026,2024-12-14,2024-12-14
SOUTH DAKOTA,19975,2024-12-14,2024-12-14
TENNESSEE,116459,2024-12-14,2024-12-14
TEXAS,415359,2024-12-14,2024-12-14
UTAH,47685,2024-12-14,2024-12-14
VERMONT,13128,2024-12-14,2024-12-14
VIRGIN ISLANDS,1313,2024-12-14,2024-12-14
VIRGINIA,121051,2024-12-14,2024-12-14
WASHINGTON,108153,2024-12-14,2024-12-14
WEST VIRGINIA-PN (Non-Participating),NA,2024-12-14,2024-12-14
WEST VIRGINIA-RN,33548,2024-12-14,2024-12-14
WISCONSIN,114424,2024-12-14,2024-12-14
WYOMING,9593,2024-12-14,2024-12-14
TOTALS,5769297,2024-12-14,2024-12-14
