state,counts_all,updated_date,scrape_date
ALABAMA,116561,2023-01-05,2023-01-06
ALASKA,17538,2023-01-05,2023-01-06
AMERICAN SAMOA,299,2023-01-05,2023-01-06
ARIZONA,118275,2023-01-05,2023-01-06
ARKANSAS,59943,2023-01-05,2023-01-06
CALIFORNIA,603527,2023-01-05,2023-01-06
COLORADO,92638,2023-01-05,2023-01-06
CONNECTICUT,104405,2023-01-05,2023-01-06
DELAWARE,24106,2023-01-05,2023-01-06
DISTRICT OF COLUMBIA,38821,2023-01-05,2023-01-06
FLORIDA,427680,2023-01-05,2023-01-06
GEORGIA,171151,2023-01-05,2023-01-06
GUAM,1531,2023-01-05,2023-01-06
HAWAII,35397,2023-01-05,2023-01-06
IDAHO,32094,2023-01-05,2023-01-06
ILLINOIS,240434,2023-01-05,2023-01-06
INDIANA,148914,2023-01-05,2023-01-06
IOWA,66915,2023-01-05,2023-01-06
KANSAS,62285,2023-01-05,2023-01-06
KENTUCKY,86365,2023-01-05,2023-01-06
LOUISIANA,87629,2023-01-05,2023-01-06
MAINE,30636,2023-01-05,2023-01-06
MARYLAND,98758,2023-01-05,2023-01-06
MASSACHUSETTS,169869,2023-01-05,2023-01-06
MICHIGAN (Non-Participating),NA,2023-01-05,2023-01-06
MINNESOTA,147475,2023-01-05,2023-01-06
MISSISSIPPI,62689,2023-01-05,2023-01-06
MISSOURI,145036,2023-01-05,2023-01-06
MONTANA,24224,2023-01-05,2023-01-06
NEBRASKA,36774,2023-01-05,2023-01-06
NEVADA,61196,2023-01-05,2023-01-06
NEW HAMPSHIRE,29739,2023-01-05,2023-01-06
NEW JERSEY,166370,2023-01-05,2023-01-06
NEW MEXICO,33846,2023-01-05,2023-01-06
NEW YORK,457402,2023-01-05,2023-01-06
NORTH CAROLINA,176740,2023-01-05,2023-01-06
NORTH DAKOTA,19144,2023-01-05,2023-01-06
NORTHERN MARIANA ISLANDS,3746,2023-01-05,2023-01-06
OHIO,288916,2023-01-05,2023-01-06
OKLAHOMA,66745,2023-01-05,2023-01-06
OREGON,87031,2023-01-05,2023-01-06
PENNSYLVANIA,294408,2023-01-05,2023-01-06
RHODE ISLAND,32105,2023-01-05,2023-01-06
SOUTH CAROLINA,91280,2023-01-05,2023-01-06
SOUTH DAKOTA,22327,2023-01-05,2023-01-06
TENNESSEE,143277,2023-01-05,2023-01-06
TEXAS,483631,2023-01-05,2023-01-06
UTAH,46801,2023-01-05,2023-01-06
VERMONT,23879,2023-01-05,2023-01-06
VIRGIN ISLANDS,1204,2023-01-05,2023-01-06
VIRGINIA,142293,2023-01-05,2023-01-06
WASHINGTON,137560,2023-01-05,2023-01-06
WEST VIRGINIA,42487,2023-01-05,2023-01-06
WISCONSIN,134225,2023-01-05,2023-01-06
WYOMING,8798,2023-01-05,2023-01-06
