state,counts_lpn,updated_date,scrape_date
ALABAMA,16187,2025-07-19,2025-07-19
ALASKA,797,2025-07-19,2025-07-19
AMERICAN SAMOA,39,2025-07-19,2025-07-19
ARIZONA,11322,2025-07-19,2025-07-19
ARKANSAS,13906,2025-07-19,2025-07-19
CALIFORNIA-RN (Non-Participating),NA,2025-07-19,2025-07-19
CALIFORNIA-VN,114855,2025-07-19,2025-07-19
COLORADO,7621,2025-07-19,2025-07-19
CONNECTICUT,12754,2025-07-19,2025-07-19
DELAWARE,3208,2025-07-19,2025-07-19
DISTRICT OF COLUMBIA,2928,2025-07-19,2025-07-19
FLORIDA,66467,2025-07-19,2025-07-19
GEORGIA,27510,2025-07-19,2025-07-19
GUAM,193,2025-07-19,2025-07-19
HAWAII,1690,2025-07-19,2025-07-19
IDAHO,3309,2025-07-19,2025-07-19
ILLINOIS,24038,2025-07-19,2025-07-19
INDIANA,20732,2025-07-19,2025-07-19
IOWA,8773,2025-07-19,2025-07-19
KANSAS,9227,2025-07-19,2025-07-19
KENTUCKY,12825,2025-07-19,2025-07-19
LOUISIANA-PN,21843,2025-07-19,2025-07-19
LOUISIANA-RN (Non-Participating),NA,2025-07-19,2025-07-19
MAINE,1625,2025-07-19,2025-07-19
MARYLAND,11290,2025-07-19,2025-07-19
MASSACHUSETTS,20452,2025-07-19,2025-07-19
MICHIGAN,20800,2025-07-19,2025-07-19
MINNESOTA,17562,2025-07-19,2025-07-19
MISSISSIPPI,14470,2025-07-19,2025-07-19
MISSOURI,23182,2025-07-19,2025-07-19
MONTANA,2167,2025-07-19,2025-07-19
NEBRASKA,5630,2025-07-19,2025-07-19
NEVADA,4777,2025-07-19,2025-07-19
NEW HAMPSHIRE,3152,2025-07-19,2025-07-19
NEW JERSEY,23397,2025-07-19,2025-07-19
NEW MEXICO,2458,2025-07-19,2025-07-19
NEW YORK,77295,2025-07-19,2025-07-19
NORTH CAROLINA,22763,2025-07-19,2025-07-19
NORTH DAKOTA,2726,2025-07-19,2025-07-19
NORTHERN MARIANA ISLANDS,55,2025-07-19,2025-07-19
OHIO,52309,2025-07-19,2025-07-19
OKLAHOMA,16866,2025-07-19,2025-07-19
OREGON,6653,2025-07-19,2025-07-19
PENNSYLVANIA,50316,2025-07-19,2025-07-19
RHODE ISLAND,2464,2025-07-19,2025-07-19
SOUTH CAROLINA,12512,2025-07-19,2025-07-19
SOUTH DAKOTA,2765,2025-07-19,2025-07-19
TENNESSEE,29243,2025-07-19,2025-07-19
TEXAS,101075,2025-07-19,2025-07-19
UTAH,2727,2025-07-19,2025-07-19
VERMONT,1613,2025-07-19,2025-07-19
VIRGIN ISLANDS,78,2025-07-19,2025-07-19
VIRGINIA,26274,2025-07-19,2025-07-19
WASHINGTON,10342,2025-07-19,2025-07-19
WEST VIRGINIA-PN,7055,2025-07-19,2025-07-19
WEST VIRGINIA-RN (Non-Participating),NA,2025-07-19,2025-07-19
WISCONSIN,10250,2025-07-19,2025-07-19
WYOMING,800,2025-07-19,2025-07-19
TOTALS,967367,2025-07-19,2025-07-19
