state,counts_rn,updated_date,scrape_date
ALABAMA,87255,2024-12-21,2024-12-22
ALASKA,18285,2024-12-21,2024-12-22
AMERICAN SAMOA,61,2024-12-21,2024-12-22
ARIZONA,114676,2024-12-21,2024-12-22
ARKANSAS,47931,2024-12-21,2024-12-22
CALIFORNIA-RN,548610,2024-12-21,2024-12-22
CALIFORNIA-VN (Non-Participating),NA,2024-12-21,2024-12-22
COLORADO,87748,2024-12-21,2024-12-22
CONNECTICUT,82493,2024-12-21,2024-12-22
DELAWARE,21588,2024-12-21,2024-12-22
DISTRICT OF COLUMBIA,41780,2024-12-21,2024-12-22
FLORIDA,381335,2024-12-21,2024-12-22
GEORGIA,146801,2024-12-21,2024-12-22
GUAM,1240,2024-12-21,2024-12-22
HAWAII,38562,2024-12-21,2024-12-22
IDAHO,29724,2024-12-21,2024-12-22
ILLINOIS,255578,2024-12-21,2024-12-22
INDIANA,131814,2024-12-21,2024-12-22
IOWA,58195,2024-12-21,2024-12-22
KANSAS,53084,2024-12-21,2024-12-22
KENTUCKY,75595,2024-12-21,2024-12-22
LOUISIANA-PN (Non-Participating),NA,2024-12-21,2024-12-22
LOUISIANA-RN,67021,2024-12-21,2024-12-22
MAINE,28884,2024-12-21,2024-12-22
MARYLAND,89559,2024-12-21,2024-12-22
MASSACHUSETTS,157262,2024-12-21,2024-12-22
MICHIGAN,175180,2024-12-21,2024-12-22
MINNESOTA,134230,2024-12-21,2024-12-22
MISSISSIPPI,54767,2024-12-21,2024-12-22
MISSOURI,124502,2024-12-21,2024-12-22
MONTANA,25321,2024-12-21,2024-12-22
NEBRASKA,31103,2024-12-21,2024-12-22
NEVADA,60418,2024-12-21,2024-12-22
NEW HAMPSHIRE,27374,2024-12-21,2024-12-22
NEW JERSEY,149057,2024-12-21,2024-12-22
NEW MEXICO,34101,2024-12-21,2024-12-22
NEW YORK,486711,2024-12-21,2024-12-22
NORTH CAROLINA,161955,2024-12-21,2024-12-22
NORTH DAKOTA,17952,2024-12-21,2024-12-22
NORTHERN MARIANA ISLANDS,4598,2024-12-21,2024-12-22
OHIO,233827,2024-12-21,2024-12-22
OKLAHOMA,52874,2024-12-21,2024-12-22
OREGON,86588,2024-12-21,2024-12-22
PENNSYLVANIA,237751,2024-12-21,2024-12-22
RHODE ISLAND,25703,2024-12-21,2024-12-22
SOUTH CAROLINA,84078,2024-12-21,2024-12-22
SOUTH DAKOTA,19983,2024-12-21,2024-12-22
TENNESSEE,116506,2024-12-21,2024-12-22
TEXAS,415600,2024-12-21,2024-12-22
UTAH,47653,2024-12-21,2024-12-22
VERMONT,13142,2024-12-21,2024-12-22
VIRGIN ISLANDS,1313,2024-12-21,2024-12-22
VIRGINIA,121119,2024-12-21,2024-12-22
WASHINGTON,108108,2024-12-21,2024-12-22
WEST VIRGINIA-PN (Non-Participating),NA,2024-12-21,2024-12-22
WEST VIRGINIA-RN,33578,2024-12-21,2024-12-22
WISCONSIN,114491,2024-12-21,2024-12-22
WYOMING,9619,2024-12-21,2024-12-22
TOTALS,5774283,2024-12-21,2024-12-22
