state,counts_all,updated_date,scrape_date
ALABAMA,111607,2022-03-23,2022-03-24
ALASKA,19458,2022-03-23,2022-03-24
AMERICAN SAMOA,298,2022-03-23,2022-03-24
ARIZONA,115913,2022-03-23,2022-03-24
ARKANSAS,59191,2022-03-23,2022-03-24
CALIFORNIA,577745,2022-03-23,2022-03-24
COLORADO,90968,2022-03-23,2022-03-24
CONNECTICUT,97377,2022-03-23,2022-03-24
DELAWARE,22323,2022-03-23,2022-03-24
DISTRICT OF COLUMBIA,33148,2022-03-23,2022-03-24
FLORIDA,416002,2022-03-23,2022-03-24
GEORGIA,166252,2022-03-23,2022-03-24
GUAM,1849,2022-03-23,2022-03-24
HAWAII,29994,2022-03-23,2022-03-24
IDAHO,30118,2022-03-23,2022-03-24
ILLINOIS,249138,2022-03-23,2022-03-24
INDIANA,145033,2022-03-23,2022-03-24
IOWA,68921,2022-03-23,2022-03-24
KANSAS,63051,2022-03-23,2022-03-24
KENTUCKY,86441,2022-03-23,2022-03-24
LOUISIANA,84588,2022-03-23,2022-03-24
MAINE,30032,2022-03-23,2022-03-24
MARYLAND,97810,2022-03-23,2022-03-24
MASSACHUSETTS,176936,2022-03-23,2022-03-24
MICHIGAN (Non-Participating),NA,2022-03-23,2022-03-24
MINNESOTA,140312,2022-03-23,2022-03-24
MISSISSIPPI,64022,2022-03-23,2022-03-24
MISSOURI,142547,2022-03-23,2022-03-24
MONTANA,22222,2022-03-23,2022-03-24
NEBRASKA,37008,2022-03-23,2022-03-24
NEVADA,57724,2022-03-23,2022-03-24
NEW HAMPSHIRE,28956,2022-03-23,2022-03-24
NEW JERSEY,166076,2022-03-23,2022-03-24
NEW MEXICO,32968,2022-03-23,2022-03-24
NEW YORK,430075,2022-03-23,2022-03-24
NORTH CAROLINA,172813,2022-03-23,2022-03-24
NORTH DAKOTA,19300,2022-03-23,2022-03-24
NORTHERN MARIANA ISLANDS,3370,2022-03-23,2022-03-24
OHIO,280046,2022-03-23,2022-03-24
OKLAHOMA,67530,2022-03-23,2022-03-24
OREGON,80429,2022-03-23,2022-03-24
PENNSYLVANIA,289734,2022-03-23,2022-03-24
RHODE ISLAND,28218,2022-03-23,2022-03-24
SOUTH CAROLINA,91192,2022-03-23,2022-03-24
SOUTH DAKOTA,22067,2022-03-23,2022-03-24
TENNESSEE,140828,2022-03-23,2022-03-24
TEXAS,474489,2022-03-23,2022-03-24
UTAH,43783,2022-03-23,2022-03-24
VERMONT,22392,2022-03-23,2022-03-24
VIRGIN ISLANDS,1434,2022-03-23,2022-03-24
VIRGINIA,140130,2022-03-23,2022-03-24
WASHINGTON,130488,2022-03-23,2022-03-24
WEST VIRGINIA,41948,2022-03-23,2022-03-24
WISCONSIN,128481,2022-03-23,2022-03-24
WYOMING,9962,2022-03-23,2022-03-24
