state,counts_all,updated_date,scrape_date
ALABAMA,111207,2021-12-29,2021-12-30
ALASKA,18853,2021-12-29,2021-12-30
AMERICAN SAMOA,298,2021-12-29,2021-12-30
ARIZONA,113132,2021-12-29,2021-12-30
ARKANSAS,59304,2021-12-29,2021-12-30
CALIFORNIA,572108,2021-12-29,2021-12-30
COLORADO,88921,2021-12-29,2021-12-30
CONNECTICUT,95048,2021-12-29,2021-12-30
DELAWARE,22358,2021-12-29,2021-12-30
DISTRICT OF COLUMBIA,32398,2021-12-29,2021-12-30
FLORIDA,408423,2021-12-29,2021-12-30
GEORGIA,168920,2021-12-29,2021-12-30
GUAM,1812,2021-12-29,2021-12-30
HAWAII,28433,2021-12-29,2021-12-30
IDAHO,29279,2021-12-29,2021-12-30
ILLINOIS,244921,2021-12-29,2021-12-30
INDIANA,141631,2021-12-29,2021-12-30
IOWA,68616,2021-12-29,2021-12-30
KANSAS,63267,2021-12-29,2021-12-30
KENTUCKY,84774,2021-12-29,2021-12-30
LOUISIANA,87061,2021-12-29,2021-12-30
MAINE,29841,2021-12-29,2021-12-30
MARYLAND,98088,2021-12-29,2021-12-30
MASSACHUSETTS,173651,2021-12-29,2021-12-30
MICHIGAN (Non-Participating),NA,2021-12-29,2021-12-30
MINNESOTA,139437,2021-12-29,2021-12-30
MISSISSIPPI,64511,2021-12-29,2021-12-30
MISSOURI,140705,2021-12-29,2021-12-30
MONTANA,22656,2021-12-29,2021-12-30
NEBRASKA,36440,2021-12-29,2021-12-30
NEVADA,55979,2021-12-29,2021-12-30
NEW HAMPSHIRE,28733,2021-12-29,2021-12-30
NEW JERSEY,163558,2021-12-29,2021-12-30
NEW MEXICO,32621,2021-12-29,2021-12-30
NEW YORK,423921,2021-12-29,2021-12-30
NORTH CAROLINA,171635,2021-12-29,2021-12-30
NORTH DAKOTA,20215,2021-12-29,2021-12-30
NORTHERN MARIANA ISLANDS,3646,2021-12-29,2021-12-30
OHIO,274391,2021-12-29,2021-12-30
OKLAHOMA,67627,2021-12-29,2021-12-30
OREGON,79383,2021-12-29,2021-12-30
PENNSYLVANIA,285198,2021-12-29,2021-12-30
RHODE ISLAND,29765,2021-12-29,2021-12-30
SOUTH CAROLINA,89619,2021-12-29,2021-12-30
SOUTH DAKOTA,21914,2021-12-29,2021-12-30
TENNESSEE,140504,2021-12-29,2021-12-30
TEXAS,469361,2021-12-29,2021-12-30
UTAH,42987,2021-12-29,2021-12-30
VERMONT,22883,2021-12-29,2021-12-30
VIRGIN ISLANDS,1401,2021-12-29,2021-12-30
VIRGINIA,139454,2021-12-29,2021-12-30
WASHINGTON,128330,2021-12-29,2021-12-30
WEST VIRGINIA,41023,2021-12-29,2021-12-30
WISCONSIN,126209,2021-12-29,2021-12-30
WYOMING,9732,2021-12-29,2021-12-30
