state,counts_all,updated_date,scrape_date
ALABAMA,107373,2025-12-20,2025-12-20
ALASKA,23064,2025-12-20,2025-12-20
AMERICAN SAMOA,231,2025-12-20,2025-12-20
ARIZONA,127745,2025-12-20,2025-12-20
ARKANSAS,63052,2025-12-20,2025-12-20
CALIFORNIA,707124,2025-12-20,2025-12-20
COLORADO,96654,2025-12-20,2025-12-20
CONNECTICUT,94332,2025-12-20,2025-12-20
DELAWARE,22406,2025-12-20,2025-12-20
DISTRICT OF COLUMBIA,51818,2025-12-20,2025-12-20
FLORIDA,449276,2025-12-20,2025-12-20
GEORGIA,177621,2025-12-20,2025-12-20
GUAM,1336,2025-12-20,2025-12-20
HAWAII,36205,2025-12-20,2025-12-20
IDAHO,31845,2025-12-20,2025-12-20
ILLINOIS,279201,2025-12-20,2025-12-20
INDIANA,148611,2025-12-20,2025-12-20
IOWA,67273,2025-12-20,2025-12-20
KANSAS,62598,2025-12-20,2025-12-20
KENTUCKY,89697,2025-12-20,2025-12-20
LOUISIANA,90522,2025-12-20,2025-12-20
MAINE,30280,2025-12-20,2025-12-20
MARYLAND,102309,2025-12-20,2025-12-20
MASSACHUSETTS,191139,2025-12-20,2025-12-20
MICHIGAN,201500,2025-12-20,2025-12-20
MINNESOTA,156804,2025-12-20,2025-12-20
MISSISSIPPI,68991,2025-12-20,2025-12-20
MISSOURI,142405,2025-12-20,2025-12-20
MONTANA,29253,2025-12-20,2025-12-20
NEBRASKA,37724,2025-12-20,2025-12-20
NEVADA,67721,2025-12-20,2025-12-20
NEW HAMPSHIRE,30858,2025-12-20,2025-12-20
NEW JERSEY,176517,2025-12-20,2025-12-20
NEW MEXICO,37213,2025-12-20,2025-12-20
NEW YORK,608777,2025-12-20,2025-12-20
NORTH CAROLINA,188239,2025-12-20,2025-12-20
NORTH DAKOTA,20788,2025-12-20,2025-12-20
NORTHERN MARIANA ISLANDS,3949,2025-12-20,2025-12-20
OHIO,280589,2025-12-20,2025-12-20
OKLAHOMA,72486,2025-12-20,2025-12-20
OREGON,97919,2025-12-20,2025-12-20
PENNSYLVANIA,287355,2025-12-20,2025-12-20
RHODE ISLAND,24464,2025-12-20,2025-12-20
SOUTH CAROLINA,102776,2025-12-20,2025-12-20
SOUTH DAKOTA,23107,2025-12-20,2025-12-20
TENNESSEE,147066,2025-12-20,2025-12-20
TEXAS,529073,2025-12-20,2025-12-20
UTAH,49419,2025-12-20,2025-12-20
VERMONT,13507,2025-12-20,2025-12-20
VIRGIN ISLANDS,1209,2025-12-20,2025-12-20
VIRGINIA,149605,2025-12-20,2025-12-20
WASHINGTON,117086,2025-12-20,2025-12-20
WEST VIRGINIA,43348,2025-12-20,2025-12-20
WISCONSIN,132404,2025-12-20,2025-12-20
WYOMING,9601,2025-12-20,2025-12-20
