state,counts_rn,updated_date,scrape_date
ALABAMA,92752,2021-09-18,2021-09-20
ALASKA,16764,2021-09-18,2021-09-20
AMERICAN SAMOA,166,2021-09-18,2021-09-20
ARIZONA,100302,2021-09-18,2021-09-20
ARKANSAS,44703,2021-09-18,2021-09-20
CALIFORNIA-RN,461044,2021-09-18,2021-09-20
CALIFORNIA-VN (Non-Participating),NA,2021-09-18,2021-09-20
COLORADO,83666,2021-09-18,2021-09-20
CONNECTICUT,79277,2021-09-18,2021-09-20
DELAWARE,21364,2021-09-18,2021-09-20
DISTRICT OF COLUMBIA,28944,2021-09-18,2021-09-20
FLORIDA,339845,2021-09-18,2021-09-20
GEORGIA,137551,2021-09-18,2021-09-20
GUAM,1510,2021-09-18,2021-09-20
HAWAII,24802,2021-09-18,2021-09-20
IDAHO,24534,2021-09-18,2021-09-20
ILLINOIS,215547,2021-09-18,2021-09-20
INDIANA,132672,2021-09-18,2021-09-20
IOWA,61972,2021-09-18,2021-09-20
KANSAS,54137,2021-09-18,2021-09-20
KENTUCKY,75848,2021-09-18,2021-09-20
LOUISIANA-PN (Non-Participating),NA,2021-09-18,2021-09-20
LOUISIANA-RN,65284,2021-09-18,2021-09-20
MAINE,27785,2021-09-18,2021-09-20
MARYLAND,86820,2021-09-18,2021-09-20
MASSACHUSETTS,150022,2021-09-18,2021-09-20
MICHIGAN (Non-Participating),NA,2021-09-18,2021-09-20
MINNESOTA,119174,2021-09-18,2021-09-20
MISSISSIPPI,50065,2021-09-18,2021-09-20
MISSOURI,115272,2021-09-18,2021-09-20
MONTANA,19352,2021-09-18,2021-09-20
NEBRASKA,33843,2021-09-18,2021-09-20
NEVADA,50725,2021-09-18,2021-09-20
NEW HAMPSHIRE,25215,2021-09-18,2021-09-20
NEW JERSEY,137273,2021-09-18,2021-09-20
NEW MEXICO,29854,2021-09-18,2021-09-20
NEW YORK,399347,2021-09-18,2021-09-20
NORTH CAROLINA,148466,2021-09-18,2021-09-20
NORTH DAKOTA,16469,2021-09-18,2021-09-20
NORTHERN MARIANA ISLANDS,3297,2021-09-18,2021-09-20
OHIO,231112,2021-09-18,2021-09-20
OKLAHOMA,51583,2021-09-18,2021-09-20
OREGON,71428,2021-09-18,2021-09-20
PENNSYLVANIA,235832,2021-09-18,2021-09-20
RHODE ISLAND,26287,2021-09-18,2021-09-20
SOUTH CAROLINA,75936,2021-09-18,2021-09-20
SOUTH DAKOTA,19230,2021-09-18,2021-09-20
TENNESSEE,110032,2021-09-18,2021-09-20
TEXAS,361547,2021-09-18,2021-09-20
UTAH,39152,2021-09-18,2021-09-20
VERMONT,19227,2021-09-18,2021-09-20
VIRGIN ISLANDS,1271,2021-09-18,2021-09-20
VIRGINIA,112060,2021-09-18,2021-09-20
WASHINGTON,114757,2021-09-18,2021-09-20
WEST VIRGINIA-PN (Non-Participating),NA,2021-09-18,2021-09-20
WEST VIRGINIA-RN,34215,2021-09-18,2021-09-20
WISCONSIN,109885,2021-09-18,2021-09-20
WYOMING,8677,2021-09-18,2021-09-20
TOTALS,5097894,2021-09-18,2021-09-20
