state,counts_rn,updated_date,scrape_date
ALABAMA,87980,2025-02-08,2025-02-09
ALASKA,18829,2025-02-08,2025-02-09
AMERICAN SAMOA,82,2025-02-08,2025-02-09
ARIZONA,115717,2025-02-08,2025-02-09
ARKANSAS,48202,2025-02-08,2025-02-09
CALIFORNIA-RN,553968,2025-02-08,2025-02-09
CALIFORNIA-VN (Non-Participating),NA,2025-02-08,2025-02-09
COLORADO,88507,2025-02-08,2025-02-09
CONNECTICUT,82926,2025-02-08,2025-02-09
DELAWARE,21811,2025-02-08,2025-02-09
DISTRICT OF COLUMBIA,42670,2025-02-08,2025-02-09
FLORIDA,383207,2025-02-08,2025-02-09
GEORGIA,148072,2025-02-08,2025-02-09
GUAM,1254,2025-02-08,2025-02-09
HAWAII,39332,2025-02-08,2025-02-09
IDAHO,30191,2025-02-08,2025-02-09
ILLINOIS,234944,2025-02-08,2025-02-09
INDIANA,132952,2025-02-08,2025-02-09
IOWA,58343,2025-02-08,2025-02-09
KANSAS,53086,2025-02-08,2025-02-09
KENTUCKY,76375,2025-02-08,2025-02-09
LOUISIANA-PN (Non-Participating),NA,2025-02-08,2025-02-09
LOUISIANA-RN,66114,2025-02-08,2025-02-09
MAINE,28842,2025-02-08,2025-02-09
MARYLAND,89599,2025-02-08,2025-02-09
MASSACHUSETTS,158519,2025-02-08,2025-02-09
MICHIGAN,176340,2025-02-08,2025-02-09
MINNESOTA,134027,2025-02-08,2025-02-09
MISSISSIPPI,51599,2025-02-08,2025-02-09
MISSOURI,125359,2025-02-08,2025-02-09
MONTANA,25718,2025-02-08,2025-02-09
NEBRASKA,31405,2025-02-08,2025-02-09
NEVADA,60592,2025-02-08,2025-02-09
NEW HAMPSHIRE,27466,2025-02-08,2025-02-09
NEW JERSEY,150054,2025-02-08,2025-02-09
NEW MEXICO,34045,2025-02-08,2025-02-09
NEW YORK,491430,2025-02-08,2025-02-09
NORTH CAROLINA,162337,2025-02-08,2025-02-09
NORTH DAKOTA,16869,2025-02-08,2025-02-09
NORTHERN MARIANA ISLANDS,4506,2025-02-08,2025-02-09
OHIO,235433,2025-02-08,2025-02-09
OKLAHOMA,53229,2025-02-08,2025-02-09
OREGON,87650,2025-02-08,2025-02-09
PENNSYLVANIA,239389,2025-02-08,2025-02-09
RHODE ISLAND,25856,2025-02-08,2025-02-09
SOUTH CAROLINA,85130,2025-02-08,2025-02-09
SOUTH DAKOTA,20060,2025-02-08,2025-02-09
TENNESSEE,116403,2025-02-08,2025-02-09
TEXAS,418492,2025-02-08,2025-02-09
UTAH,43035,2025-02-08,2025-02-09
VERMONT,13235,2025-02-08,2025-02-09
VIRGIN ISLANDS,1308,2025-02-08,2025-02-09
VIRGINIA,121138,2025-02-08,2025-02-09
WASHINGTON,108399,2025-02-08,2025-02-09
WEST VIRGINIA-PN (Non-Participating),NA,2025-02-08,2025-02-09
WEST VIRGINIA-RN,33952,2025-02-08,2025-02-09
WISCONSIN,115716,2025-02-08,2025-02-09
WYOMING,8241,2025-02-08,2025-02-09
TOTALS,5779935,2025-02-08,2025-02-09
