state,counts_all,updated_date,scrape_date
ALABAMA,130419,2024-07-30,2024-07-30
ALASKA,23776,2024-07-30,2024-07-30
AMERICAN SAMOA,310,2024-07-30,2024-07-30
ARIZONA,127944,2024-07-30,2024-07-30
ARKANSAS,61898,2024-07-30,2024-07-30
CALIFORNIA,636749,2024-07-30,2024-07-30
COLORADO,99622,2024-07-30,2024-07-30
CONNECTICUT,94712,2024-07-30,2024-07-30
DELAWARE,23950,2024-07-30,2024-07-30
DISTRICT OF COLUMBIA,50450,2024-07-30,2024-07-30
FLORIDA,447122,2024-07-30,2024-07-30
GEORGIA,173470,2024-07-30,2024-07-30
GUAM,1326,2024-07-30,2024-07-30
HAWAII,37784,2024-07-30,2024-07-30
IDAHO,32334,2024-07-30,2024-07-30
ILLINOIS,272440,2024-07-30,2024-07-30
INDIANA,152181,2024-07-30,2024-07-30
IOWA,67466,2024-07-30,2024-07-30
KANSAS,63035,2024-07-30,2024-07-30
KENTUCKY,90688,2024-07-30,2024-07-30
LOUISIANA,88454,2024-07-30,2024-07-30
MAINE,30663,2024-07-30,2024-07-30
MARYLAND,101097,2024-07-30,2024-07-30
MASSACHUSETTS,182800,2024-07-30,2024-07-30
MICHIGAN,198285,2024-07-30,2024-07-30
MINNESOTA,153625,2024-07-30,2024-07-30
MISSISSIPPI,67957,2024-07-30,2024-07-30
MISSOURI,145165,2024-07-30,2024-07-30
MONTANA,26257,2024-07-30,2024-07-30
NEBRASKA,39478,2024-07-30,2024-07-30
NEVADA,64990,2024-07-30,2024-07-30
NEW HAMPSHIRE,30373,2024-07-30,2024-07-30
NEW JERSEY,168323,2024-07-30,2024-07-30
NEW MEXICO,36336,2024-07-30,2024-07-30
NEW YORK,543742,2024-07-30,2024-07-30
NORTH CAROLINA,185124,2024-07-30,2024-07-30
NORTH DAKOTA,20530,2024-07-30,2024-07-30
NORTHERN MARIANA ISLANDS,4747,2024-07-30,2024-07-30
OHIO,286361,2024-07-30,2024-07-30
OKLAHOMA,70536,2024-07-30,2024-07-30
OREGON,92341,2024-07-30,2024-07-30
PENNSYLVANIA,290434,2024-07-30,2024-07-30
RHODE ISLAND,27699,2024-07-30,2024-07-30
SOUTH CAROLINA,93863,2024-07-30,2024-07-30
SOUTH DAKOTA,22669,2024-07-30,2024-07-30
TENNESSEE,146320,2024-07-30,2024-07-30
TEXAS,515921,2024-07-30,2024-07-30
UTAH,49091,2024-07-30,2024-07-30
VERMONT,14242,2024-07-30,2024-07-30
VIRGIN ISLANDS,1304,2024-07-30,2024-07-30
VIRGINIA,146874,2024-07-30,2024-07-30
WASHINGTON,120824,2024-07-30,2024-07-30
WEST VIRGINIA,45303,2024-07-30,2024-07-30
WISCONSIN,123597,2024-07-30,2024-07-30
WYOMING,10371,2024-07-30,2024-07-30
