state,counts_rn,updated_date,scrape_date
ALABAMA,92985,2026-07-22,2026-07-22
ALASKA,24580,2026-07-22,2026-07-22
AMERICAN SAMOA,178,2026-07-22,2026-07-22
ARIZONA,121703,2026-07-22,2026-07-22
ARKANSAS,50085,2026-07-22,2026-07-22
CALIFORNIA-RN,617636,2026-07-22,2026-07-22
CALIFORNIA-VN (Non-Participating),NA,2026-07-22,2026-07-22
COLORADO,92430,2026-07-22,2026-07-22
CONNECTICUT,76214,2026-07-22,2026-07-22
DELAWARE,19814,2026-07-22,2026-07-22
DISTRICT OF COLUMBIA,45285,2026-07-22,2026-07-22
FLORIDA,394955,2026-07-22,2026-07-22
GEORGIA,148243,2026-07-22,2026-07-22
GUAM,1267,2026-07-22,2026-07-22
HAWAII,37791,2026-07-22,2026-07-22
IDAHO,30103,2026-07-22,2026-07-22
ILLINOIS,263215,2026-07-22,2026-07-22
INDIANA,133688,2026-07-22,2026-07-22
IOWA,59291,2026-07-22,2026-07-22
KANSAS,54234,2026-07-22,2026-07-22
KENTUCKY,81078,2026-07-22,2026-07-22
LOUISIANA-PN (Non-Participating),NA,2026-07-22,2026-07-22
LOUISIANA-RN,68875,2026-07-22,2026-07-22
MAINE,28979,2026-07-22,2026-07-22
MARYLAND,91238,2026-07-22,2026-07-22
MASSACHUSETTS,162330,2026-07-22,2026-07-22
MICHIGAN,191676,2026-07-22,2026-07-22
MINNESOTA,141398,2026-07-22,2026-07-22
MISSISSIPPI,56351,2026-07-22,2026-07-22
MISSOURI,122365,2026-07-22,2026-07-22
MONTANA,27073,2026-07-22,2026-07-22
NEBRASKA,34273,2026-07-22,2026-07-22
NEVADA,64976,2026-07-22,2026-07-22
NEW HAMPSHIRE,28062,2026-07-22,2026-07-22
NEW JERSEY,149741,2026-07-22,2026-07-22
NEW MEXICO,35745,2026-07-22,2026-07-22
NEW YORK,557566,2026-07-22,2026-07-22
NORTH CAROLINA,169575,2026-07-22,2026-07-22
NORTH DAKOTA,17810,2026-07-22,2026-07-22
NORTHERN MARIANA ISLANDS,3625,2026-07-22,2026-07-22
OHIO,234580,2026-07-22,2026-07-22
OKLAHOMA,56831,2026-07-22,2026-07-22
OREGON,93080,2026-07-22,2026-07-22
PENNSYLVANIA,238608,2026-07-22,2026-07-22
RHODE ISLAND,21245,2026-07-22,2026-07-22
SOUTH CAROLINA,88120,2026-07-22,2026-07-22
SOUTH DAKOTA,20637,2026-07-22,2026-07-22
TENNESSEE,119684,2026-07-22,2026-07-22
TEXAS,437533,2026-07-22,2026-07-22
UTAH,48967,2026-07-22,2026-07-22
VERMONT,12450,2026-07-22,2026-07-22
VIRGIN ISLANDS,1192,2026-07-22,2026-07-22
VIRGINIA,125450,2026-07-22,2026-07-22
WASHINGTON,107693,2026-07-22,2026-07-22
WEST VIRGINIA-PN (Non-Participating),NA,2026-07-22,2026-07-22
WEST VIRGINIA-RN,32875,2026-07-22,2026-07-22
WISCONSIN,114949,2026-07-22,2026-07-22
WYOMING,9161,2026-07-22,2026-07-22
TOTALS,6059488,2026-07-22,2026-07-22
