state,counts_all,updated_date,scrape_date
ALABAMA,109699,2026-07-24,2026-07-25
ALASKA,25552,2026-07-24,2026-07-25
AMERICAN SAMOA,250,2026-07-24,2026-07-25
ARIZONA,133093,2026-07-24,2026-07-25
ARKANSAS,63982,2026-07-24,2026-07-25
CALIFORNIA,736130,2026-07-24,2026-07-25
COLORADO,100783,2026-07-24,2026-07-25
CONNECTICUT,88827,2026-07-24,2026-07-25
DELAWARE,22979,2026-07-24,2026-07-25
DISTRICT OF COLUMBIA,47621,2026-07-24,2026-07-25
FLORIDA,457113,2026-07-24,2026-07-25
GEORGIA,177389,2026-07-24,2026-07-25
GUAM,1463,2026-07-24,2026-07-25
HAWAII,39896,2026-07-24,2026-07-25
IDAHO,33665,2026-07-24,2026-07-25
ILLINOIS,290121,2026-07-24,2026-07-25
INDIANA,155853,2026-07-24,2026-07-25
IOWA,68393,2026-07-24,2026-07-25
KANSAS,63544,2026-07-24,2026-07-25
KENTUCKY,93962,2026-07-24,2026-07-25
LOUISIANA,90914,2026-07-24,2026-07-25
MAINE,30534,2026-07-24,2026-07-25
MARYLAND,102619,2026-07-24,2026-07-25
MASSACHUSETTS,181933,2026-07-24,2026-07-25
MICHIGAN,212657,2026-07-24,2026-07-25
MINNESOTA,158716,2026-07-24,2026-07-25
MISSISSIPPI,70082,2026-07-24,2026-07-25
MISSOURI,143481,2026-07-24,2026-07-25
MONTANA,29246,2026-07-24,2026-07-25
NEBRASKA,39359,2026-07-24,2026-07-25
NEVADA,69758,2026-07-24,2026-07-25
NEW HAMPSHIRE,31180,2026-07-24,2026-07-25
NEW JERSEY,173301,2026-07-24,2026-07-25
NEW MEXICO,38332,2026-07-24,2026-07-25
NEW YORK,638551,2026-07-24,2026-07-25
NORTH CAROLINA,192464,2026-07-24,2026-07-25
NORTH DAKOTA,20433,2026-07-24,2026-07-25
NORTHERN MARIANA ISLANDS,3681,2026-07-24,2026-07-25
OHIO,291324,2026-07-24,2026-07-25
OKLAHOMA,73981,2026-07-24,2026-07-25
OREGON,100039,2026-07-24,2026-07-25
PENNSYLVANIA,285143,2026-07-24,2026-07-25
RHODE ISLAND,23861,2026-07-24,2026-07-25
SOUTH CAROLINA,100357,2026-07-24,2026-07-25
SOUTH DAKOTA,23438,2026-07-24,2026-07-25
TENNESSEE,148927,2026-07-24,2026-07-25
TEXAS,538105,2026-07-24,2026-07-25
UTAH,51654,2026-07-24,2026-07-25
VERMONT,13755,2026-07-24,2026-07-25
VIRGIN ISLANDS,1272,2026-07-24,2026-07-25
VIRGINIA,151742,2026-07-24,2026-07-25
WASHINGTON,117775,2026-07-24,2026-07-25
WEST VIRGINIA,39844,2026-07-24,2026-07-25
WISCONSIN,127006,2026-07-24,2026-07-25
WYOMING,10123,2026-07-24,2026-07-25
