state,counts_rn,updated_date,scrape_date
ALABAMA,90719,2025-11-07,2025-11-07
ALASKA,21881,2025-11-07,2025-11-07
AMERICAN SAMOA,148,2025-11-07,2025-11-07
ARIZONA,116339,2025-11-07,2025-11-07
ARKANSAS,48986,2025-11-07,2025-11-07
CALIFORNIA-RN,587265,2025-11-07,2025-11-07
CALIFORNIA-VN (Non-Participating),NA,2025-11-07,2025-11-07
COLORADO,92938,2025-11-07,2025-11-07
CONNECTICUT,82325,2025-11-07,2025-11-07
DELAWARE,18910,2025-11-07,2025-11-07
DISTRICT OF COLUMBIA,48194,2025-11-07,2025-11-07
FLORIDA,388446,2025-11-07,2025-11-07
GEORGIA,148862,2025-11-07,2025-11-07
GUAM,1132,2025-11-07,2025-11-07
HAWAII,33513,2025-11-07,2025-11-07
IDAHO,28127,2025-11-07,2025-11-07
ILLINOIS,251974,2025-11-07,2025-11-07
INDIANA,124869,2025-11-07,2025-11-07
IOWA,58727,2025-11-07,2025-11-07
KANSAS,53564,2025-11-07,2025-11-07
KENTUCKY,76684,2025-11-07,2025-11-07
LOUISIANA-PN (Non-Participating),NA,2025-11-07,2025-11-07
LOUISIANA-RN,68415,2025-11-07,2025-11-07
MAINE,28834,2025-11-07,2025-11-07
MARYLAND,90966,2025-11-07,2025-11-07
MASSACHUSETTS,168815,2025-11-07,2025-11-07
MICHIGAN,181393,2025-11-07,2025-11-07
MINNESOTA,139291,2025-11-07,2025-11-07
MISSISSIPPI,53965,2025-11-07,2025-11-07
MISSOURI,118265,2025-11-07,2025-11-07
MONTANA,26696,2025-11-07,2025-11-07
NEBRASKA,32861,2025-11-07,2025-11-07
NEVADA,62716,2025-11-07,2025-11-07
NEW HAMPSHIRE,27705,2025-11-07,2025-11-07
NEW JERSEY,151632,2025-11-07,2025-11-07
NEW MEXICO,34664,2025-11-07,2025-11-07
NEW YORK,525291,2025-11-07,2025-11-07
NORTH CAROLINA,165152,2025-11-07,2025-11-07
NORTH DAKOTA,17866,2025-11-07,2025-11-07
NORTHERN MARIANA ISLANDS,3986,2025-11-07,2025-11-07
OHIO,225623,2025-11-07,2025-11-07
OKLAHOMA,55970,2025-11-07,2025-11-07
OREGON,91085,2025-11-07,2025-11-07
PENNSYLVANIA,235124,2025-11-07,2025-11-07
RHODE ISLAND,21711,2025-11-07,2025-11-07
SOUTH CAROLINA,89619,2025-11-07,2025-11-07
SOUTH DAKOTA,20284,2025-11-07,2025-11-07
TENNESSEE,118415,2025-11-07,2025-11-07
TEXAS,427791,2025-11-07,2025-11-07
UTAH,46302,2025-11-07,2025-11-07
VERMONT,11601,2025-11-07,2025-11-07
VIRGIN ISLANDS,1150,2025-11-07,2025-11-07
VIRGINIA,123439,2025-11-07,2025-11-07
WASHINGTON,107237,2025-11-07,2025-11-07
WEST VIRGINIA-PN (Non-Participating),NA,2025-11-07,2025-11-07
WEST VIRGINIA-RN,35778,2025-11-07,2025-11-07
WISCONSIN,121355,2025-11-07,2025-11-07
WYOMING,8715,2025-11-07,2025-11-07
TOTALS,5913315,2025-11-07,2025-11-07
