state,counts_rn,updated_date,scrape_date
ALABAMA,93613,2026-09-18,2026-09-18
ALASKA,25071,2026-09-18,2026-09-18
AMERICAN SAMOA,172,2026-09-18,2026-09-18
ARIZONA,116979,2026-09-18,2026-09-18
ARKANSAS,50135,2026-09-18,2026-09-18
CALIFORNIA-RN,624952,2026-09-18,2026-09-18
CALIFORNIA-VN (Non-Participating),NA,2026-09-18,2026-09-18
COLORADO,93657,2026-09-18,2026-09-18
CONNECTICUT,74733,2026-09-18,2026-09-18
DELAWARE,20045,2026-09-18,2026-09-18
DISTRICT OF COLUMBIA,43727,2026-09-18,2026-09-18
FLORIDA,388757,2026-09-18,2026-09-18
GEORGIA,151858,2026-09-18,2026-09-18
GUAM,1320,2026-09-18,2026-09-18
HAWAII,38720,2026-09-18,2026-09-18
IDAHO,30409,2026-09-18,2026-09-18
ILLINOIS,242642,2026-09-18,2026-09-18
INDIANA,134971,2026-09-18,2026-09-18
IOWA,59389,2026-09-18,2026-09-18
KANSAS,54166,2026-09-18,2026-09-18
KENTUCKY,81560,2026-09-18,2026-09-18
LOUISIANA-PN (Non-Participating),NA,2026-09-18,2026-09-18
LOUISIANA-RN,69339,2026-09-18,2026-09-18
MAINE,28992,2026-09-18,2026-09-18
MARYLAND,91906,2026-09-18,2026-09-18
MASSACHUSETTS,161684,2026-09-18,2026-09-18
MICHIGAN,192299,2026-09-18,2026-09-18
MINNESOTA,141469,2026-09-18,2026-09-18
MISSISSIPPI,56598,2026-09-18,2026-09-18
MISSOURI,123142,2026-09-18,2026-09-18
MONTANA,27584,2026-09-18,2026-09-18
NEBRASKA,34511,2026-09-18,2026-09-18
NEVADA,65421,2026-09-18,2026-09-18
NEW HAMPSHIRE,28067,2026-09-18,2026-09-18
NEW JERSEY,151961,2026-09-18,2026-09-18
NEW MEXICO,35984,2026-09-18,2026-09-18
NEW YORK,565421,2026-09-18,2026-09-18
NORTH CAROLINA,169952,2026-09-18,2026-09-18
NORTH DAKOTA,17990,2026-09-18,2026-09-18
NORTHERN MARIANA ISLANDS,3571,2026-09-18,2026-09-18
OHIO,236151,2026-09-18,2026-09-18
OKLAHOMA,56677,2026-09-18,2026-09-18
OREGON,93699,2026-09-18,2026-09-18
PENNSYLVANIA,240307,2026-09-18,2026-09-18
RHODE ISLAND,21549,2026-09-18,2026-09-18
SOUTH CAROLINA,89270,2026-09-18,2026-09-18
SOUTH DAKOTA,20777,2026-09-18,2026-09-18
TENNESSEE,119741,2026-09-18,2026-09-18
TEXAS,438858,2026-09-18,2026-09-18
UTAH,49268,2026-09-18,2026-09-18
VERMONT,12649,2026-09-18,2026-09-18
VIRGIN ISLANDS,1204,2026-09-18,2026-09-18
VIRGINIA,125924,2026-09-18,2026-09-18
WASHINGTON,108218,2026-09-18,2026-09-18
WEST VIRGINIA-PN (Non-Participating),NA,2026-09-18,2026-09-18
WEST VIRGINIA-RN,33241,2026-09-18,2026-09-18
WISCONSIN,116043,2026-09-18,2026-09-18
WYOMING,9215,2026-09-18,2026-09-18
TOTALS,6065558,2026-09-18,2026-09-18
