state,counts_all,updated_date,scrape_date
ALABAMA,103778,2025-02-15,2025-02-16
ALASKA,19592,2025-02-15,2025-02-16
AMERICAN SAMOA,96,2025-02-15,2025-02-16
ARIZONA,126926,2025-02-15,2025-02-16
ARKANSAS,62065,2025-02-15,2025-02-16
CALIFORNIA,668614,2025-02-15,2025-02-16
COLORADO,96048,2025-02-15,2025-02-16
CONNECTICUT,94985,2025-02-15,2025-02-16
DELAWARE,24920,2025-02-15,2025-02-16
DISTRICT OF COLUMBIA,45669,2025-02-15,2025-02-16
FLORIDA,449215,2025-02-15,2025-02-16
GEORGIA,178891,2025-02-15,2025-02-16
GUAM,1446,2025-02-15,2025-02-16
HAWAII,41645,2025-02-15,2025-02-16
IDAHO,33451,2025-02-15,2025-02-16
ILLINOIS,262755,2025-02-15,2025-02-16
INDIANA,153367,2025-02-15,2025-02-16
IOWA,67203,2025-02-15,2025-02-16
KANSAS,62223,2025-02-15,2025-02-16
KENTUCKY,88891,2025-02-15,2025-02-16
LOUISIANA,87450,2025-02-15,2025-02-16
MAINE,30468,2025-02-15,2025-02-16
MARYLAND,100970,2025-02-15,2025-02-16
MASSACHUSETTS,178965,2025-02-15,2025-02-16
MICHIGAN,197110,2025-02-15,2025-02-16
MINNESOTA,152003,2025-02-15,2025-02-16
MISSISSIPPI,65898,2025-02-15,2025-02-16
MISSOURI,148008,2025-02-15,2025-02-16
MONTANA,26280,2025-02-15,2025-02-16
NEBRASKA,36813,2025-02-15,2025-02-16
NEVADA,65443,2025-02-15,2025-02-16
NEW HAMPSHIRE,30636,2025-02-15,2025-02-16
NEW JERSEY,174446,2025-02-15,2025-02-16
NEW MEXICO,36543,2025-02-15,2025-02-16
NEW YORK,568544,2025-02-15,2025-02-16
NORTH CAROLINA,185448,2025-02-15,2025-02-16
NORTH DAKOTA,19522,2025-02-15,2025-02-16
NORTHERN MARIANA ISLANDS,4553,2025-02-15,2025-02-16
OHIO,286160,2025-02-15,2025-02-16
OKLAHOMA,70521,2025-02-15,2025-02-16
OREGON,94444,2025-02-15,2025-02-16
PENNSYLVANIA,288832,2025-02-15,2025-02-16
RHODE ISLAND,28656,2025-02-15,2025-02-16
SOUTH CAROLINA,97536,2025-02-15,2025-02-16
SOUTH DAKOTA,22867,2025-02-15,2025-02-16
TENNESSEE,145951,2025-02-15,2025-02-16
TEXAS,520996,2025-02-15,2025-02-16
UTAH,45912,2025-02-15,2025-02-16
VERMONT,14808,2025-02-15,2025-02-16
VIRGIN ISLANDS,1392,2025-02-15,2025-02-16
VIRGINIA,147574,2025-02-15,2025-02-16
WASHINGTON,118852,2025-02-15,2025-02-16
WEST VIRGINIA,41585,2025-02-15,2025-02-16
WISCONSIN,128209,2025-02-15,2025-02-16
WYOMING,8953,2025-02-15,2025-02-16
