state,counts_rn,updated_date,scrape_date
ALABAMA,93243,2021-10-20,2021-10-21
ALASKA,17350,2021-10-20,2021-10-21
AMERICAN SAMOA,166,2021-10-20,2021-10-21
ARIZONA,101336,2021-10-20,2021-10-21
ARKANSAS,44731,2021-10-20,2021-10-21
CALIFORNIA-RN,462777,2021-10-20,2021-10-21
CALIFORNIA-VN (Non-Participating),NA,2021-10-20,2021-10-21
COLORADO,84095,2021-10-20,2021-10-21
CONNECTICUT,79908,2021-10-20,2021-10-21
DELAWARE,19004,2021-10-20,2021-10-21
DISTRICT OF COLUMBIA,29520,2021-10-20,2021-10-21
FLORIDA,342781,2021-10-20,2021-10-21
GEORGIA,138127,2021-10-20,2021-10-21
GUAM,1512,2021-10-20,2021-10-21
HAWAII,25491,2021-10-20,2021-10-21
IDAHO,24976,2021-10-20,2021-10-21
ILLINOIS,216838,2021-10-20,2021-10-21
INDIANA,133328,2021-10-20,2021-10-21
IOWA,58589,2021-10-20,2021-10-21
KANSAS,54007,2021-10-20,2021-10-21
KENTUCKY,76012,2021-10-20,2021-10-21
LOUISIANA-PN (Non-Participating),NA,2021-10-20,2021-10-21
LOUISIANA-RN,65386,2021-10-20,2021-10-21
MAINE,27858,2021-10-20,2021-10-21
MARYLAND,86846,2021-10-20,2021-10-21
MASSACHUSETTS,151124,2021-10-20,2021-10-21
MICHIGAN (Non-Participating),NA,2021-10-20,2021-10-21
MINNESOTA,119439,2021-10-20,2021-10-21
MISSISSIPPI,50206,2021-10-20,2021-10-21
MISSOURI,115720,2021-10-20,2021-10-21
MONTANA,19680,2021-10-20,2021-10-21
NEBRASKA,33955,2021-10-20,2021-10-21
NEVADA,50901,2021-10-20,2021-10-21
NEW HAMPSHIRE,25329,2021-10-20,2021-10-21
NEW JERSEY,138057,2021-10-20,2021-10-21
NEW MEXICO,30011,2021-10-20,2021-10-21
NEW YORK,401168,2021-10-20,2021-10-21
NORTH CAROLINA,148643,2021-10-20,2021-10-21
NORTH DAKOTA,16583,2021-10-20,2021-10-21
NORTHERN MARIANA ISLANDS,3369,2021-10-20,2021-10-21
OHIO,231609,2021-10-20,2021-10-21
OKLAHOMA,51743,2021-10-20,2021-10-21
OREGON,72367,2021-10-20,2021-10-21
PENNSYLVANIA,236906,2021-10-20,2021-10-21
RHODE ISLAND,26590,2021-10-20,2021-10-21
SOUTH CAROLINA,76438,2021-10-20,2021-10-21
SOUTH DAKOTA,19247,2021-10-20,2021-10-21
TENNESSEE,110339,2021-10-20,2021-10-21
TEXAS,362821,2021-10-20,2021-10-21
UTAH,39635,2021-10-20,2021-10-21
VERMONT,19581,2021-10-20,2021-10-21
VIRGIN ISLANDS,1286,2021-10-20,2021-10-21
VIRGINIA,112242,2021-10-20,2021-10-21
WASHINGTON,116092,2021-10-20,2021-10-21
WEST VIRGINIA-PN (Non-Participating),NA,2021-10-20,2021-10-21
WEST VIRGINIA-RN,34324,2021-10-20,2021-10-21
WISCONSIN,110369,2021-10-20,2021-10-21
WYOMING,8747,2021-10-20,2021-10-21
TOTALS,5118402,2021-10-20,2021-10-21
