state,counts_all,updated_date,scrape_date
ALABAMA,102336,2024-08-23,2024-08-23
ALASKA,24015,2024-08-23,2024-08-23
AMERICAN SAMOA,310,2024-08-23,2024-08-23
ARIZONA,123291,2024-08-23,2024-08-23
ARKANSAS,61877,2024-08-23,2024-08-23
CALIFORNIA,636655,2024-08-23,2024-08-23
COLORADO,100225,2024-08-23,2024-08-23
CONNECTICUT,94950,2024-08-23,2024-08-23
DELAWARE,24096,2024-08-23,2024-08-23
DISTRICT OF COLUMBIA,50836,2024-08-23,2024-08-23
FLORIDA,438738,2024-08-23,2024-08-23
GEORGIA,174104,2024-08-23,2024-08-23
GUAM,1344,2024-08-23,2024-08-23
HAWAII,38429,2024-08-23,2024-08-23
IDAHO,32541,2024-08-23,2024-08-23
ILLINOIS,274843,2024-08-23,2024-08-23
INDIANA,152804,2024-08-23,2024-08-23
IOWA,67390,2024-08-23,2024-08-23
KANSAS,62902,2024-08-23,2024-08-23
KENTUCKY,91006,2024-08-23,2024-08-23
LOUISIANA,88664,2024-08-23,2024-08-23
MAINE,30674,2024-08-23,2024-08-23
MARYLAND,101216,2024-08-23,2024-08-23
MASSACHUSETTS,184459,2024-08-23,2024-08-23
MICHIGAN,197885,2024-08-23,2024-08-23
MINNESOTA,153303,2024-08-23,2024-08-23
MISSISSIPPI,68222,2024-08-23,2024-08-23
MISSOURI,145572,2024-08-23,2024-08-23
MONTANA,26535,2024-08-23,2024-08-23
NEBRASKA,39539,2024-08-23,2024-08-23
NEVADA,65059,2024-08-23,2024-08-23
NEW HAMPSHIRE,30394,2024-08-23,2024-08-23
NEW JERSEY,170052,2024-08-23,2024-08-23
NEW MEXICO,36380,2024-08-23,2024-08-23
NEW YORK,548798,2024-08-23,2024-08-23
NORTH CAROLINA,185155,2024-08-23,2024-08-23
NORTH DAKOTA,20644,2024-08-23,2024-08-23
NORTHERN MARIANA ISLANDS,4774,2024-08-23,2024-08-23
OHIO,287066,2024-08-23,2024-08-23
OKLAHOMA,70523,2024-08-23,2024-08-23
OREGON,92636,2024-08-23,2024-08-23
PENNSYLVANIA,291593,2024-08-23,2024-08-23
RHODE ISLAND,27845,2024-08-23,2024-08-23
SOUTH CAROLINA,94241,2024-08-23,2024-08-23
SOUTH DAKOTA,22713,2024-08-23,2024-08-23
TENNESSEE,146163,2024-08-23,2024-08-23
TEXAS,515794,2024-08-23,2024-08-23
UTAH,49325,2024-08-23,2024-08-23
VERMONT,14345,2024-08-23,2024-08-23
VIRGIN ISLANDS,1332,2024-08-23,2024-08-23
VIRGINIA,147023,2024-08-23,2024-08-23
WASHINGTON,119964,2024-08-23,2024-08-23
WEST VIRGINIA,45430,2024-08-23,2024-08-23
WISCONSIN,124312,2024-08-23,2024-08-23
WYOMING,10410,2024-08-23,2024-08-23
