state,counts_rn,updated_date,scrape_date
ALABAMA,94335,2022-01-15,2022-01-16
ALASKA,18246,2022-01-15,2022-01-16
AMERICAN SAMOA,166,2022-01-15,2022-01-16
ARIZONA,102639,2022-01-15,2022-01-16
ARKANSAS,45026,2022-01-15,2022-01-16
CALIFORNIA-RN,465919,2022-01-15,2022-01-16
CALIFORNIA-VN (Non-Participating),NA,2022-01-15,2022-01-16
COLORADO,81141,2022-01-15,2022-01-16
CONNECTICUT,81538,2022-01-15,2022-01-16
DELAWARE,19274,2022-01-15,2022-01-16
DISTRICT OF COLUMBIA,30303,2022-01-15,2022-01-16
FLORIDA,348068,2022-01-15,2022-01-16
GEORGIA,139922,2022-01-15,2022-01-16
GUAM,1609,2022-01-15,2022-01-16
HAWAII,26890,2022-01-15,2022-01-16
IDAHO,25964,2022-01-15,2022-01-16
ILLINOIS,219827,2022-01-15,2022-01-16
INDIANA,119296,2022-01-15,2022-01-16
IOWA,58659,2022-01-15,2022-01-16
KANSAS,53434,2022-01-15,2022-01-16
KENTUCKY,72324,2022-01-15,2022-01-16
LOUISIANA-PN (Non-Participating),NA,2022-01-15,2022-01-16
LOUISIANA-RN,65190,2022-01-15,2022-01-16
MAINE,27970,2022-01-15,2022-01-16
MARYLAND,86791,2022-01-15,2022-01-16
MASSACHUSETTS,154159,2022-01-15,2022-01-16
MICHIGAN (Non-Participating),NA,2022-01-15,2022-01-16
MINNESOTA,119556,2022-01-15,2022-01-16
MISSISSIPPI,50585,2022-01-15,2022-01-16
MISSOURI,116337,2022-01-15,2022-01-16
MONTANA,20313,2022-01-15,2022-01-16
NEBRASKA,31304,2022-01-15,2022-01-16
NEVADA,51716,2022-01-15,2022-01-16
NEW HAMPSHIRE,25702,2022-01-15,2022-01-16
NEW JERSEY,140069,2022-01-15,2022-01-16
NEW MEXICO,30081,2022-01-15,2022-01-16
NEW YORK,356718,2022-01-15,2022-01-16
NORTH CAROLINA,148841,2022-01-15,2022-01-16
NORTH DAKOTA,15844,2022-01-15,2022-01-16
NORTHERN MARIANA ISLANDS,3645,2022-01-15,2022-01-16
OHIO,221345,2022-01-15,2022-01-16
OKLAHOMA,52093,2022-01-15,2022-01-16
OREGON,73649,2022-01-15,2022-01-16
PENNSYLVANIA,232769,2022-01-15,2022-01-16
RHODE ISLAND,27462,2022-01-15,2022-01-16
SOUTH CAROLINA,77454,2022-01-15,2022-01-16
SOUTH DAKOTA,19237,2022-01-15,2022-01-16
TENNESSEE,110133,2022-01-15,2022-01-16
TEXAS,364299,2022-01-15,2022-01-16
UTAH,40288,2022-01-15,2022-01-16
VERMONT,20984,2022-01-15,2022-01-16
VIRGIN ISLANDS,1311,2022-01-15,2022-01-16
VIRGINIA,112167,2022-01-15,2022-01-16
WASHINGTON,117475,2022-01-15,2022-01-16
WEST VIRGINIA-PN (Non-Participating),NA,2022-01-15,2022-01-16
WEST VIRGINIA-RN,33364,2022-01-15,2022-01-16
WISCONSIN,111463,2022-01-15,2022-01-16
WYOMING,8920,2022-01-15,2022-01-16
TOTALS,5073814,2022-01-15,2022-01-16
