state,counts_rn,updated_date,scrape_date
ALABAMA,87052,2024-08-12,2024-08-12
ALASKA,23056,2024-08-12,2024-08-12
AMERICAN SAMOA,174,2024-08-12,2024-08-12
ARIZONA,112468,2024-08-12,2024-08-12
ARKANSAS,47865,2024-08-12,2024-08-12
CALIFORNIA-RN,522680,2024-08-12,2024-08-12
CALIFORNIA-VN (Non-Participating),NA,2024-08-12,2024-08-12
COLORADO,91531,2024-08-12,2024-08-12
CONNECTICUT,81832,2024-08-12,2024-08-12
DELAWARE,21092,2024-08-12,2024-08-12
DISTRICT OF COLUMBIA,47847,2024-08-12,2024-08-12
FLORIDA,383816,2024-08-12,2024-08-12
GEORGIA,144282,2024-08-12,2024-08-12
GUAM,1141,2024-08-12,2024-08-12
HAWAII,36162,2024-08-12,2024-08-12
IDAHO,28900,2024-08-12,2024-08-12
ILLINOIS,247865,2024-08-12,2024-08-12
INDIANA,129895,2024-08-12,2024-08-12
IOWA,58635,2024-08-12,2024-08-12
KANSAS,53523,2024-08-12,2024-08-12
KENTUCKY,77733,2024-08-12,2024-08-12
LOUISIANA-PN (Non-Participating),NA,2024-08-12,2024-08-12
LOUISIANA-RN,66758,2024-08-12,2024-08-12
MAINE,28996,2024-08-12,2024-08-12
MARYLAND,89942,2024-08-12,2024-08-12
MASSACHUSETTS,164345,2024-08-12,2024-08-12
MICHIGAN,177232,2024-08-12,2024-08-12
MINNESOTA,135043,2024-08-12,2024-08-12
MISSISSIPPI,54581,2024-08-12,2024-08-12
MISSOURI,123412,2024-08-12,2024-08-12
MONTANA,24205,2024-08-12,2024-08-12
NEBRASKA,34254,2024-08-12,2024-08-12
NEVADA,60223,2024-08-12,2024-08-12
NEW HAMPSHIRE,27272,2024-08-12,2024-08-12
NEW JERSEY,145447,2024-08-12,2024-08-12
NEW MEXICO,33815,2024-08-12,2024-08-12
NEW YORK,471453,2024-08-12,2024-08-12
NORTH CAROLINA,162035,2024-08-12,2024-08-12
NORTH DAKOTA,17659,2024-08-12,2024-08-12
NORTHERN MARIANA ISLANDS,4703,2024-08-12,2024-08-12
OHIO,231070,2024-08-12,2024-08-12
OKLAHOMA,53567,2024-08-12,2024-08-12
OREGON,86014,2024-08-12,2024-08-12
PENNSYLVANIA,243712,2024-08-12,2024-08-12
RHODE ISLAND,25199,2024-08-12,2024-08-12
SOUTH CAROLINA,82102,2024-08-12,2024-08-12
SOUTH DAKOTA,19967,2024-08-12,2024-08-12
TENNESSEE,116707,2024-08-12,2024-08-12
TEXAS,413210,2024-08-12,2024-08-12
UTAH,46731,2024-08-12,2024-08-12
VERMONT,12819,2024-08-12,2024-08-12
VIRGIN ISLANDS,1234,2024-08-12,2024-08-12
VIRGINIA,120530,2024-08-12,2024-08-12
WASHINGTON,109868,2024-08-12,2024-08-12
WEST VIRGINIA-PN (Non-Participating),NA,2024-08-12,2024-08-12
WEST VIRGINIA-RN,38187,2024-08-12,2024-08-12
WISCONSIN,112258,2024-08-12,2024-08-12
WYOMING,9385,2024-08-12,2024-08-12
TOTALS,5741484,2024-08-12,2024-08-12
