state,counts_rn,updated_date,scrape_date
ALABAMA,93488,2026-08-28,2026-08-28
ALASKA,24848,2026-08-28,2026-08-28
AMERICAN SAMOA,178,2026-08-28,2026-08-28
ARIZONA,116488,2026-08-28,2026-08-28
ARKANSAS,50223,2026-08-28,2026-08-28
CALIFORNIA-RN,622359,2026-08-28,2026-08-28
CALIFORNIA-VN (Non-Participating),NA,2026-08-28,2026-08-28
COLORADO,93308,2026-08-28,2026-08-28
CONNECTICUT,75715,2026-08-28,2026-08-28
DELAWARE,19991,2026-08-28,2026-08-28
DISTRICT OF COLUMBIA,46081,2026-08-28,2026-08-28
FLORIDA,386715,2026-08-28,2026-08-28
GEORGIA,151203,2026-08-28,2026-08-28
GUAM,1305,2026-08-28,2026-08-28
HAWAII,38378,2026-08-28,2026-08-28
IDAHO,30286,2026-08-28,2026-08-28
ILLINOIS,266433,2026-08-28,2026-08-28
INDIANA,134539,2026-08-28,2026-08-28
IOWA,59465,2026-08-28,2026-08-28
KANSAS,54313,2026-08-28,2026-08-28
KENTUCKY,81423,2026-08-28,2026-08-28
LOUISIANA-PN (Non-Participating),NA,2026-08-28,2026-08-28
LOUISIANA-RN,69183,2026-08-28,2026-08-28
MAINE,28990,2026-08-28,2026-08-28
MARYLAND,91199,2026-08-28,2026-08-28
MASSACHUSETTS,162270,2026-08-28,2026-08-28
MICHIGAN,192139,2026-08-28,2026-08-28
MINNESOTA,141783,2026-08-28,2026-08-28
MISSISSIPPI,56486,2026-08-28,2026-08-28
MISSOURI,122839,2026-08-28,2026-08-28
MONTANA,27382,2026-08-28,2026-08-28
NEBRASKA,34394,2026-08-28,2026-08-28
NEVADA,65224,2026-08-28,2026-08-28
NEW HAMPSHIRE,28109,2026-08-28,2026-08-28
NEW JERSEY,151427,2026-08-28,2026-08-28
NEW MEXICO,35955,2026-08-28,2026-08-28
NEW YORK,562369,2026-08-28,2026-08-28
NORTH CAROLINA,169988,2026-08-28,2026-08-28
NORTH DAKOTA,17901,2026-08-28,2026-08-28
NORTHERN MARIANA ISLANDS,3598,2026-08-28,2026-08-28
OHIO,235526,2026-08-28,2026-08-28
OKLAHOMA,56834,2026-08-28,2026-08-28
OREGON,93452,2026-08-28,2026-08-28
PENNSYLVANIA,239758,2026-08-28,2026-08-28
RHODE ISLAND,21437,2026-08-28,2026-08-28
SOUTH CAROLINA,88817,2026-08-28,2026-08-28
SOUTH DAKOTA,20722,2026-08-28,2026-08-28
TENNESSEE,119933,2026-08-28,2026-08-28
TEXAS,438753,2026-08-28,2026-08-28
UTAH,49165,2026-08-28,2026-08-28
VERMONT,12573,2026-08-28,2026-08-28
VIRGIN ISLANDS,1205,2026-08-28,2026-08-28
VIRGINIA,125965,2026-08-28,2026-08-28
WASHINGTON,108247,2026-08-28,2026-08-28
WEST VIRGINIA-PN (Non-Participating),NA,2026-08-28,2026-08-28
WEST VIRGINIA-RN,33086,2026-08-28,2026-08-28
WISCONSIN,115676,2026-08-28,2026-08-28
WYOMING,9200,2026-08-28,2026-08-28
TOTALS,6078324,2026-08-28,2026-08-28
