state,counts_rn,updated_date,scrape_date
ALABAMA,96681,2022-06-30,2022-06-30
ALASKA,19822,2022-06-30,2022-06-30
AMERICAN SAMOA,167,2022-06-30,2022-06-30
ARIZONA,107274,2022-06-30,2022-06-30
ARKANSAS,45798,2022-06-30,2022-06-30
CALIFORNIA-RN,478639,2022-06-30,2022-06-30
CALIFORNIA-VN (Non-Participating),NA,2022-06-30,2022-06-30
COLORADO,84774,2022-06-30,2022-06-30
CONNECTICUT,85719,2022-06-30,2022-06-30
DELAWARE,20270,2022-06-30,2022-06-30
DISTRICT OF COLUMBIA,32366,2022-06-30,2022-06-30
FLORIDA,356294,2022-06-30,2022-06-30
GEORGIA,138619,2022-06-30,2022-06-30
GUAM,1591,2022-06-30,2022-06-30
HAWAII,30241,2022-06-30,2022-06-30
IDAHO,27510,2022-06-30,2022-06-30
ILLINOIS,226119,2022-06-30,2022-06-30
INDIANA,124512,2022-06-30,2022-06-30
IOWA,59360,2022-06-30,2022-06-30
KANSAS,53836,2022-06-30,2022-06-30
KENTUCKY,75358,2022-06-30,2022-06-30
LOUISIANA-PN (Non-Participating),NA,2022-06-30,2022-06-30
LOUISIANA-RN,64687,2022-06-30,2022-06-30
MAINE,28652,2022-06-30,2022-06-30
MARYLAND,88244,2022-06-30,2022-06-30
MASSACHUSETTS,160667,2022-06-30,2022-06-30
MICHIGAN (Non-Participating),NA,2022-06-30,2022-06-30
MINNESOTA,122790,2022-06-30,2022-06-30
MISSISSIPPI,52080,2022-06-30,2022-06-30
MISSOURI,119783,2022-06-30,2022-06-30
MONTANA,20643,2022-06-30,2022-06-30
NEBRASKA,32369,2022-06-30,2022-06-30
NEVADA,55205,2022-06-30,2022-06-30
NEW HAMPSHIRE,26254,2022-06-30,2022-06-30
NEW JERSEY,142823,2022-06-30,2022-06-30
NEW MEXICO,30950,2022-06-30,2022-06-30
NEW YORK,367574,2022-06-30,2022-06-30
NORTH CAROLINA,152763,2022-06-30,2022-06-30
NORTH DAKOTA,16752,2022-06-30,2022-06-30
NORTHERN MARIANA ISLANDS,3624,2022-06-30,2022-06-30
OHIO,231419,2022-06-30,2022-06-30
OKLAHOMA,51564,2022-06-30,2022-06-30
OREGON,77340,2022-06-30,2022-06-30
PENNSYLVANIA,235257,2022-06-30,2022-06-30
RHODE ISLAND,27054,2022-06-30,2022-06-30
SOUTH CAROLINA,76082,2022-06-30,2022-06-30
SOUTH DAKOTA,19632,2022-06-30,2022-06-30
TENNESSEE,111593,2022-06-30,2022-06-30
TEXAS,375485,2022-06-30,2022-06-30
UTAH,42250,2022-06-30,2022-06-30
VERMONT,21455,2022-06-30,2022-06-30
VIRGIN ISLANDS,1553,2022-06-30,2022-06-30
VIRGINIA,114015,2022-06-30,2022-06-30
WASHINGTON,122995,2022-06-30,2022-06-30
WEST VIRGINIA-PN (Non-Participating),NA,2022-06-30,2022-06-30
WEST VIRGINIA-RN,34956,2022-06-30,2022-06-30
WISCONSIN,114921,2022-06-30,2022-06-30
WYOMING,9353,2022-06-30,2022-06-30
TOTALS,5217734,2022-06-30,2022-06-30
