state,counts_all,updated_date,scrape_date
ALABAMA,110719,2021-11-29,2021-11-30
ALASKA,18623,2021-11-29,2021-11-30
AMERICAN SAMOA,298,2021-11-29,2021-11-30
ARIZONA,112607,2021-11-29,2021-11-30
ARKANSAS,58982,2021-11-29,2021-11-30
CALIFORNIA,570880,2021-11-29,2021-11-30
COLORADO,92902,2021-11-29,2021-11-30
CONNECTICUT,94454,2021-11-29,2021-11-30
DELAWARE,22436,2021-11-29,2021-11-30
DISTRICT OF COLUMBIA,32012,2021-11-29,2021-11-30
FLORIDA,406669,2021-11-29,2021-11-30
GEORGIA,168283,2021-11-29,2021-11-30
GUAM,1713,2021-11-29,2021-11-30
HAWAII,27986,2021-11-29,2021-11-30
IDAHO,28953,2021-11-29,2021-11-30
ILLINOIS,243847,2021-11-29,2021-11-30
INDIANA,156778,2021-11-29,2021-11-30
IOWA,68696,2021-11-29,2021-11-30
KANSAS,63561,2021-11-29,2021-11-30
KENTUCKY,84396,2021-11-29,2021-11-30
LOUISIANA,87157,2021-11-29,2021-11-30
MAINE,29814,2021-11-29,2021-11-30
MARYLAND,98513,2021-11-29,2021-11-30
MASSACHUSETTS,172868,2021-11-29,2021-11-30
MICHIGAN (Non-Participating),NA,2021-11-29,2021-11-30
MINNESOTA,139343,2021-11-29,2021-11-30
MISSISSIPPI,64450,2021-11-29,2021-11-30
MISSOURI,140535,2021-11-29,2021-11-30
MONTANA,22412,2021-11-29,2021-11-30
NEBRASKA,36342,2021-11-29,2021-11-30
NEVADA,55755,2021-11-29,2021-11-30
NEW HAMPSHIRE,28562,2021-11-29,2021-11-30
NEW JERSEY,162824,2021-11-29,2021-11-30
NEW MEXICO,32604,2021-11-29,2021-11-30
NEW YORK,490632,2021-11-29,2021-11-30
NORTH CAROLINA,171682,2021-11-29,2021-11-30
NORTH DAKOTA,20130,2021-11-29,2021-11-30
NORTHERN MARIANA ISLANDS,3527,2021-11-29,2021-11-30
OHIO,273322,2021-11-29,2021-11-30
OKLAHOMA,67671,2021-11-29,2021-11-30
OREGON,78930,2021-11-29,2021-11-30
PENNSYLVANIA,283464,2021-11-29,2021-11-30
RHODE ISLAND,29514,2021-11-29,2021-11-30
SOUTH CAROLINA,89274,2021-11-29,2021-11-30
SOUTH DAKOTA,21938,2021-11-29,2021-11-30
TENNESSEE,140747,2021-11-29,2021-11-30
TEXAS,469705,2021-11-29,2021-11-30
UTAH,42731,2021-11-29,2021-11-30
VERMONT,22578,2021-11-29,2021-11-30
VIRGIN ISLANDS,1392,2021-11-29,2021-11-30
VIRGINIA,139310,2021-11-29,2021-11-30
WASHINGTON,127591,2021-11-29,2021-11-30
WEST VIRGINIA,40681,2021-11-29,2021-11-30
WISCONSIN,125859,2021-11-29,2021-11-30
WYOMING,9650,2021-11-29,2021-11-30
