state,counts_rn,updated_date,scrape_date
ALABAMA,88671,2025-05-23,2025-05-23
ALASKA,20140,2025-05-23,2025-05-23
AMERICAN SAMOA,109,2025-05-23,2025-05-23
ARIZONA,116906,2025-05-23,2025-05-23
ARKANSAS,48466,2025-05-23,2025-05-23
CALIFORNIA-RN,566058,2025-05-23,2025-05-23
CALIFORNIA-VN (Non-Participating),NA,2025-05-23,2025-05-23
COLORADO,90159,2025-05-23,2025-05-23
CONNECTICUT,81495,2025-05-23,2025-05-23
DELAWARE,22025,2025-05-23,2025-05-23
DISTRICT OF COLUMBIA,44893,2025-05-23,2025-05-23
FLORIDA,376191,2025-05-23,2025-05-23
GEORGIA,144256,2025-05-23,2025-05-23
GUAM,1280,2025-05-23,2025-05-23
HAWAII,40770,2025-05-23,2025-05-23
IDAHO,30829,2025-05-23,2025-05-23
ILLINOIS,241245,2025-05-23,2025-05-23
INDIANA,134570,2025-05-23,2025-05-23
IOWA,58065,2025-05-23,2025-05-23
KANSAS,53100,2025-05-23,2025-05-23
KENTUCKY,78115,2025-05-23,2025-05-23
LOUISIANA-PN (Non-Participating),NA,2025-05-23,2025-05-23
LOUISIANA-RN,66815,2025-05-23,2025-05-23
MAINE,28800,2025-05-23,2025-05-23
MARYLAND,90125,2025-05-23,2025-05-23
MASSACHUSETTS,162244,2025-05-23,2025-05-23
MICHIGAN,177537,2025-05-23,2025-05-23
MINNESOTA,136026,2025-05-23,2025-05-23
MISSISSIPPI,52207,2025-05-23,2025-05-23
MISSOURI,115682,2025-05-23,2025-05-23
MONTANA,25111,2025-05-23,2025-05-23
NEBRASKA,31670,2025-05-23,2025-05-23
NEVADA,61268,2025-05-23,2025-05-23
NEW HAMPSHIRE,27448,2025-05-23,2025-05-23
NEW JERSEY,152087,2025-05-23,2025-05-23
NEW MEXICO,34265,2025-05-23,2025-05-23
NEW YORK,504299,2025-05-23,2025-05-23
NORTH CAROLINA,162732,2025-05-23,2025-05-23
NORTH DAKOTA,17207,2025-05-23,2025-05-23
NORTHERN MARIANA ISLANDS,4342,2025-05-23,2025-05-23
OHIO,237434,2025-05-23,2025-05-23
OKLAHOMA,53956,2025-05-23,2025-05-23
OREGON,89387,2025-05-23,2025-05-23
PENNSYLVANIA,234906,2025-05-23,2025-05-23
RHODE ISLAND,20744,2025-05-23,2025-05-23
SOUTH CAROLINA,86534,2025-05-23,2025-05-23
SOUTH DAKOTA,20067,2025-05-23,2025-05-23
TENNESSEE,116718,2025-05-23,2025-05-23
TEXAS,421289,2025-05-23,2025-05-23
UTAH,44307,2025-05-23,2025-05-23
VERMONT,10911,2025-05-23,2025-05-23
VIRGIN ISLANDS,1276,2025-05-23,2025-05-23
VIRGINIA,121760,2025-05-23,2025-05-23
WASHINGTON,106442,2025-05-23,2025-05-23
WEST VIRGINIA-PN (Non-Participating),NA,2025-05-23,2025-05-23
WEST VIRGINIA-RN,34660,2025-05-23,2025-05-23
WISCONSIN,117471,2025-05-23,2025-05-23
WYOMING,8426,2025-05-23,2025-05-23
TOTALS,5813496,2025-05-23,2025-05-23
