state,counts_all,updated_date,scrape_date
ALABAMA,116472,2022-12-24,2022-12-25
ALASKA,17470,2022-12-24,2022-12-25
AMERICAN SAMOA,299,2022-12-24,2022-12-25
ARIZONA,118828,2022-12-24,2022-12-25
ARKANSAS,60078,2022-12-24,2022-12-25
CALIFORNIA,604690,2022-12-24,2022-12-25
COLORADO,92492,2022-12-24,2022-12-25
CONNECTICUT,103897,2022-12-24,2022-12-25
DELAWARE,24080,2022-12-24,2022-12-25
DISTRICT OF COLUMBIA,38599,2022-12-24,2022-12-25
FLORIDA,427246,2022-12-24,2022-12-25
GEORGIA,170996,2022-12-24,2022-12-25
GUAM,1512,2022-12-24,2022-12-25
HAWAII,35249,2022-12-24,2022-12-25
IDAHO,31996,2022-12-24,2022-12-25
ILLINOIS,240122,2022-12-24,2022-12-25
INDIANA,148765,2022-12-24,2022-12-25
IOWA,66860,2022-12-24,2022-12-25
KANSAS,62607,2022-12-24,2022-12-25
KENTUCKY,86247,2022-12-24,2022-12-25
LOUISIANA,87515,2022-12-24,2022-12-25
MAINE,30649,2022-12-24,2022-12-25
MARYLAND,99312,2022-12-24,2022-12-25
MASSACHUSETTS,190017,2022-12-24,2022-12-25
MICHIGAN (Non-Participating),NA,2022-12-24,2022-12-25
MINNESOTA,147921,2022-12-24,2022-12-25
MISSISSIPPI,66105,2022-12-24,2022-12-25
MISSOURI,144941,2022-12-24,2022-12-25
MONTANA,24181,2022-12-24,2022-12-25
NEBRASKA,36761,2022-12-24,2022-12-25
NEVADA,61301,2022-12-24,2022-12-25
NEW HAMPSHIRE,29764,2022-12-24,2022-12-25
NEW JERSEY,166156,2022-12-24,2022-12-25
NEW MEXICO,34004,2022-12-24,2022-12-25
NEW YORK,456924,2022-12-24,2022-12-25
NORTH CAROLINA,177200,2022-12-24,2022-12-25
NORTH DAKOTA,20762,2022-12-24,2022-12-25
NORTHERN MARIANA ISLANDS,3722,2022-12-24,2022-12-25
OHIO,289260,2022-12-24,2022-12-25
OKLAHOMA,67197,2022-12-24,2022-12-25
OREGON,87077,2022-12-24,2022-12-25
PENNSYLVANIA,294158,2022-12-24,2022-12-25
RHODE ISLAND,32019,2022-12-24,2022-12-25
SOUTH CAROLINA,91214,2022-12-24,2022-12-25
SOUTH DAKOTA,22361,2022-12-24,2022-12-25
TENNESSEE,143161,2022-12-24,2022-12-25
TEXAS,484606,2022-12-24,2022-12-25
UTAH,46758,2022-12-24,2022-12-25
VERMONT,23851,2022-12-24,2022-12-25
VIRGIN ISLANDS,1201,2022-12-24,2022-12-25
VIRGINIA,142789,2022-12-24,2022-12-25
WASHINGTON,137764,2022-12-24,2022-12-25
WEST VIRGINIA,42403,2022-12-24,2022-12-25
WISCONSIN,134008,2022-12-24,2022-12-25
WYOMING,10609,2022-12-24,2022-12-25
