state,counts_lpn,updated_date,scrape_date
ALABAMA,17228,2022-07-19,2022-07-20
ALASKA,813,2022-07-19,2022-07-20
AMERICAN SAMOA,132,2022-07-19,2022-07-20
ARIZONA,11293,2022-07-19,2022-07-20
ARKANSAS,14189,2022-07-19,2022-07-20
CALIFORNIA-RN (Non-Participating),NA,2022-07-19,2022-07-20
CALIFORNIA-VN,106931,2022-07-19,2022-07-20
COLORADO,8306,2022-07-19,2022-07-20
CONNECTICUT,14195,2022-07-19,2022-07-20
DELAWARE,2797,2022-07-19,2022-07-20
DISTRICT OF COLUMBIA,2224,2022-07-19,2022-07-20
FLORIDA,64167,2022-07-19,2022-07-20
GEORGIA,29831,2022-07-19,2022-07-20
GUAM,218,2022-07-19,2022-07-20
HAWAII,1864,2022-07-19,2022-07-20
IDAHO,3607,2022-07-19,2022-07-20
ILLINOIS,26206,2022-07-19,2022-07-20
INDIANA,23451,2022-07-19,2022-07-20
IOWA,10026,2022-07-19,2022-07-20
KANSAS,9641,2022-07-19,2022-07-20
KENTUCKY,13279,2022-07-19,2022-07-20
LOUISIANA-PN,21458,2022-07-19,2022-07-20
LOUISIANA-RN (Non-Participating),NA,2022-07-19,2022-07-20
MAINE,1884,2022-07-19,2022-07-20
MARYLAND,11383,2022-07-19,2022-07-20
MASSACHUSETTS,20444,2022-07-19,2022-07-20
MICHIGAN (Non-Participating),NA,2022-07-19,2022-07-20
MINNESOTA,19200,2022-07-19,2022-07-20
MISSISSIPPI,13095,2022-07-19,2022-07-20
MISSOURI,22116,2022-07-19,2022-07-20
MONTANA,2363,2022-07-19,2022-07-20
NEBRASKA,5474,2022-07-19,2022-07-20
NEVADA,4582,2022-07-19,2022-07-20
NEW HAMPSHIRE,3100,2022-07-19,2022-07-20
NEW JERSEY,22972,2022-07-19,2022-07-20
NEW MEXICO,2434,2022-07-19,2022-07-20
NEW YORK,69306,2022-07-19,2022-07-20
NORTH CAROLINA,22692,2022-07-19,2022-07-20
NORTH DAKOTA,3193,2022-07-19,2022-07-20
NORTHERN MARIANA ISLANDS,54,2022-07-19,2022-07-20
OHIO,55490,2022-07-19,2022-07-20
OKLAHOMA,16160,2022-07-19,2022-07-20
OREGON,6086,2022-07-19,2022-07-20
PENNSYLVANIA,46446,2022-07-19,2022-07-20
RHODE ISLAND,2580,2022-07-19,2022-07-20
SOUTH CAROLINA,11816,2022-07-19,2022-07-20
SOUTH DAKOTA,2685,2022-07-19,2022-07-20
TENNESSEE,29894,2022-07-19,2022-07-20
TEXAS,104371,2022-07-19,2022-07-20
UTAH,2570,2022-07-19,2022-07-20
VERMONT,1729,2022-07-19,2022-07-20
VIRGIN ISLANDS,108,2022-07-19,2022-07-20
VIRGINIA,26782,2022-07-19,2022-07-20
WASHINGTON,11038,2022-07-19,2022-07-20
WEST VIRGINIA-PN,7481,2022-07-19,2022-07-20
WEST VIRGINIA-RN (Non-Participating),NA,2022-07-19,2022-07-20
WISCONSIN,15696,2022-07-19,2022-07-20
WYOMING,980,2022-07-19,2022-07-20
TOTALS,948060,2022-07-19,2022-07-20
