state,counts_all,updated_date,scrape_date
ALABAMA,111839,2022-05-04,2022-05-05
ALASKA,19961,2022-05-04,2022-05-05
AMERICAN SAMOA,298,2022-05-04,2022-05-05
ARIZONA,116800,2022-05-04,2022-05-05
ARKANSAS,58978,2022-05-04,2022-05-05
CALIFORNIA,578529,2022-05-04,2022-05-05
COLORADO,91688,2022-05-04,2022-05-05
CONNECTICUT,98427,2022-05-04,2022-05-05
DELAWARE,22589,2022-05-04,2022-05-05
DISTRICT OF COLUMBIA,33543,2022-05-04,2022-05-05
FLORIDA,418824,2022-05-04,2022-05-05
GEORGIA,166901,2022-05-04,2022-05-05
GUAM,1863,2022-05-04,2022-05-05
HAWAII,30758,2022-05-04,2022-05-05
IDAHO,30455,2022-05-04,2022-05-05
ILLINOIS,251082,2022-05-04,2022-05-05
INDIANA,145941,2022-05-04,2022-05-05
IOWA,68958,2022-05-04,2022-05-05
KANSAS,62620,2022-05-04,2022-05-05
KENTUCKY,86987,2022-05-04,2022-05-05
LOUISIANA,84942,2022-05-04,2022-05-05
MAINE,30105,2022-05-04,2022-05-05
MARYLAND,98152,2022-05-04,2022-05-05
MASSACHUSETTS,178683,2022-05-04,2022-05-05
MICHIGAN (Non-Participating),NA,2022-05-04,2022-05-05
MINNESOTA,139780,2022-05-04,2022-05-05
MISSISSIPPI,64240,2022-05-04,2022-05-05
MISSOURI,142842,2022-05-04,2022-05-05
MONTANA,22501,2022-05-04,2022-05-05
NEBRASKA,37128,2022-05-04,2022-05-05
NEVADA,58529,2022-05-04,2022-05-05
NEW HAMPSHIRE,29019,2022-05-04,2022-05-05
NEW JERSEY,166801,2022-05-04,2022-05-05
NEW MEXICO,32912,2022-05-04,2022-05-05
NEW YORK,433235,2022-05-04,2022-05-05
NORTH CAROLINA,172592,2022-05-04,2022-05-05
NORTH DAKOTA,19443,2022-05-04,2022-05-05
NORTHERN MARIANA ISLANDS,3493,2022-05-04,2022-05-05
OHIO,282386,2022-05-04,2022-05-05
OKLAHOMA,67005,2022-05-04,2022-05-05
OREGON,81499,2022-05-04,2022-05-05
PENNSYLVANIA,291018,2022-05-04,2022-05-05
RHODE ISLAND,28733,2022-05-04,2022-05-05
SOUTH CAROLINA,91218,2022-05-04,2022-05-05
SOUTH DAKOTA,22071,2022-05-04,2022-05-05
TENNESSEE,141086,2022-05-04,2022-05-05
TEXAS,473994,2022-05-04,2022-05-05
UTAH,44113,2022-05-04,2022-05-05
VERMONT,22648,2022-05-04,2022-05-05
VIRGIN ISLANDS,1482,2022-05-04,2022-05-05
VIRGINIA,139970,2022-05-04,2022-05-05
WASHINGTON,131647,2022-05-04,2022-05-05
WEST VIRGINIA,42277,2022-05-04,2022-05-05
WISCONSIN,129145,2022-05-04,2022-05-05
WYOMING,10044,2022-05-04,2022-05-05
