state,counts_rn,updated_date,scrape_date
ALABAMA,94194,2022-01-11,2022-01-12
ALASKA,18178,2022-01-11,2022-01-12
AMERICAN SAMOA,166,2022-01-11,2022-01-12
ARIZONA,102522,2022-01-11,2022-01-12
ARKANSAS,44951,2022-01-11,2022-01-12
CALIFORNIA-RN,465182,2022-01-11,2022-01-12
CALIFORNIA-VN (Non-Participating),NA,2022-01-11,2022-01-12
COLORADO,81048,2022-01-11,2022-01-12
CONNECTICUT,81431,2022-01-11,2022-01-12
DELAWARE,19245,2022-01-11,2022-01-12
DISTRICT OF COLUMBIA,30256,2022-01-11,2022-01-12
FLORIDA,347736,2022-01-11,2022-01-12
GEORGIA,139682,2022-01-11,2022-01-12
GUAM,1608,2022-01-11,2022-01-12
HAWAII,26887,2022-01-11,2022-01-12
IDAHO,25906,2022-01-11,2022-01-12
ILLINOIS,219660,2022-01-11,2022-01-12
INDIANA,119089,2022-01-11,2022-01-12
IOWA,58617,2022-01-11,2022-01-12
KANSAS,53430,2022-01-11,2022-01-12
KENTUCKY,72238,2022-01-11,2022-01-12
LOUISIANA-PN (Non-Participating),NA,2022-01-11,2022-01-12
LOUISIANA-RN,65146,2022-01-11,2022-01-12
MAINE,27933,2022-01-11,2022-01-12
MARYLAND,86797,2022-01-11,2022-01-12
MASSACHUSETTS,153975,2022-01-11,2022-01-12
MICHIGAN (Non-Participating),NA,2022-01-11,2022-01-12
MINNESOTA,119362,2022-01-11,2022-01-12
MISSISSIPPI,50507,2022-01-11,2022-01-12
MISSOURI,116281,2022-01-11,2022-01-12
MONTANA,20297,2022-01-11,2022-01-12
NEBRASKA,31289,2022-01-11,2022-01-12
NEVADA,51664,2022-01-11,2022-01-12
NEW HAMPSHIRE,25690,2022-01-11,2022-01-12
NEW JERSEY,139964,2022-01-11,2022-01-12
NEW MEXICO,30016,2022-01-11,2022-01-12
NEW YORK,356342,2022-01-11,2022-01-12
NORTH CAROLINA,148643,2022-01-11,2022-01-12
NORTH DAKOTA,15826,2022-01-11,2022-01-12
NORTHERN MARIANA ISLANDS,3620,2022-01-11,2022-01-12
OHIO,221158,2022-01-11,2022-01-12
OKLAHOMA,52059,2022-01-11,2022-01-12
OREGON,73614,2022-01-11,2022-01-12
PENNSYLVANIA,232677,2022-01-11,2022-01-12
RHODE ISLAND,27355,2022-01-11,2022-01-12
SOUTH CAROLINA,77355,2022-01-11,2022-01-12
SOUTH DAKOTA,19227,2022-01-11,2022-01-12
TENNESSEE,110064,2022-01-11,2022-01-12
TEXAS,363427,2022-01-11,2022-01-12
UTAH,40238,2022-01-11,2022-01-12
VERMONT,20860,2022-01-11,2022-01-12
VIRGIN ISLANDS,1311,2022-01-11,2022-01-12
VIRGINIA,112116,2022-01-11,2022-01-12
WASHINGTON,117387,2022-01-11,2022-01-12
WEST VIRGINIA-PN (Non-Participating),NA,2022-01-11,2022-01-12
WEST VIRGINIA-RN,33259,2022-01-11,2022-01-12
WISCONSIN,111348,2022-01-11,2022-01-12
WYOMING,8902,2022-01-11,2022-01-12
TOTALS,5067735,2022-01-11,2022-01-12
