state,counts_all,updated_date,scrape_date
ALABAMA,103496,2025-01-30,2025-01-30
ALASKA,19376,2025-01-30,2025-01-30
AMERICAN SAMOA,71,2025-01-30,2025-01-30
ARIZONA,126438,2025-01-30,2025-01-30
ARKANSAS,62132,2025-01-30,2025-01-30
CALIFORNIA,666265,2025-01-30,2025-01-30
COLORADO,95657,2025-01-30,2025-01-30
CONNECTICUT,95264,2025-01-30,2025-01-30
DELAWARE,24832,2025-01-30,2025-01-30
DISTRICT OF COLUMBIA,45339,2025-01-30,2025-01-30
FLORIDA,447552,2025-01-30,2025-01-30
GEORGIA,177878,2025-01-30,2025-01-30
GUAM,1443,2025-01-30,2025-01-30
HAWAII,41336,2025-01-30,2025-01-30
IDAHO,33337,2025-01-30,2025-01-30
ILLINOIS,284943,2025-01-30,2025-01-30
INDIANA,152811,2025-01-30,2025-01-30
IOWA,66906,2025-01-30,2025-01-30
KANSAS,62291,2025-01-30,2025-01-30
KENTUCKY,88756,2025-01-30,2025-01-30
LOUISIANA,89702,2025-01-30,2025-01-30
MAINE,30523,2025-01-30,2025-01-30
MARYLAND,100485,2025-01-30,2025-01-30
MASSACHUSETTS,178388,2025-01-30,2025-01-30
MICHIGAN,196782,2025-01-30,2025-01-30
MINNESOTA,152063,2025-01-30,2025-01-30
MISSISSIPPI,65526,2025-01-30,2025-01-30
MISSOURI,147836,2025-01-30,2025-01-30
MONTANA,27854,2025-01-30,2025-01-30
NEBRASKA,36691,2025-01-30,2025-01-30
NEVADA,65207,2025-01-30,2025-01-30
NEW HAMPSHIRE,30624,2025-01-30,2025-01-30
NEW JERSEY,173937,2025-01-30,2025-01-30
NEW MEXICO,36558,2025-01-30,2025-01-30
NEW YORK,567131,2025-01-30,2025-01-30
NORTH CAROLINA,185661,2025-01-30,2025-01-30
NORTH DAKOTA,19441,2025-01-30,2025-01-30
NORTHERN MARIANA ISLANDS,4583,2025-01-30,2025-01-30
OHIO,285459,2025-01-30,2025-01-30
OKLAHOMA,70379,2025-01-30,2025-01-30
OREGON,93885,2025-01-30,2025-01-30
PENNSYLVANIA,288033,2025-01-30,2025-01-30
RHODE ISLAND,28570,2025-01-30,2025-01-30
SOUTH CAROLINA,97090,2025-01-30,2025-01-30
SOUTH DAKOTA,22788,2025-01-30,2025-01-30
TENNESSEE,146025,2025-01-30,2025-01-30
TEXAS,519923,2025-01-30,2025-01-30
UTAH,50544,2025-01-30,2025-01-30
VERMONT,14758,2025-01-30,2025-01-30
VIRGIN ISLANDS,1411,2025-01-30,2025-01-30
VIRGINIA,147526,2025-01-30,2025-01-30
WASHINGTON,118739,2025-01-30,2025-01-30
WEST VIRGINIA,41386,2025-01-30,2025-01-30
WISCONSIN,127580,2025-01-30,2025-01-30
WYOMING,8914,2025-01-30,2025-01-30
