state,counts_lpn,updated_date,scrape_date
ALABAMA,15440,2025-01-10,2025-01-10
ALASKA,684,2025-01-10,2025-01-10
AMERICAN SAMOA,7,2025-01-10,2025-01-10
ARIZONA,10925,2025-01-10,2025-01-10
ARKANSAS,13829,2025-01-10,2025-01-10
CALIFORNIA-RN (Non-Participating),NA,2025-01-10,2025-01-10
CALIFORNIA-VN,112954,2025-01-10,2025-01-10
COLORADO,7323,2025-01-10,2025-01-10
CONNECTICUT,12637,2025-01-10,2025-01-10
DELAWARE,3041,2025-01-10,2025-01-10
DISTRICT OF COLUMBIA,2801,2025-01-10,2025-01-10
FLORIDA,64941,2025-01-10,2025-01-10
GEORGIA,30208,2025-01-10,2025-01-10
GUAM,190,2025-01-10,2025-01-10
HAWAII,2165,2025-01-10,2025-01-10
IDAHO,3180,2025-01-10,2025-01-10
ILLINOIS,27137,2025-01-10,2025-01-10
INDIANA,19825,2025-01-10,2025-01-10
IOWA,8780,2025-01-10,2025-01-10
KANSAS,9079,2025-01-10,2025-01-10
KENTUCKY,12385,2025-01-10,2025-01-10
LOUISIANA-PN,22172,2025-01-10,2025-01-10
LOUISIANA-RN (Non-Participating),NA,2025-01-10,2025-01-10
MAINE,1658,2025-01-10,2025-01-10
MARYLAND,11119,2025-01-10,2025-01-10
MASSACHUSETTS,20084,2025-01-10,2025-01-10
MICHIGAN,20677,2025-01-10,2025-01-10
MINNESOTA,17530,2025-01-10,2025-01-10
MISSISSIPPI,14053,2025-01-10,2025-01-10
MISSOURI,22500,2025-01-10,2025-01-10
MONTANA,2240,2025-01-10,2025-01-10
NEBRASKA,5325,2025-01-10,2025-01-10
NEVADA,4734,2025-01-10,2025-01-10
NEW HAMPSHIRE,3129,2025-01-10,2025-01-10
NEW JERSEY,24065,2025-01-10,2025-01-10
NEW MEXICO,2388,2025-01-10,2025-01-10
NEW YORK,76237,2025-01-10,2025-01-10
NORTH CAROLINA,22929,2025-01-10,2025-01-10
NORTH DAKOTA,2578,2025-01-10,2025-01-10
NORTHERN MARIANA ISLANDS,55,2025-01-10,2025-01-10
OHIO,49971,2025-01-10,2025-01-10
OKLAHOMA,17236,2025-01-10,2025-01-10
OREGON,6533,2025-01-10,2025-01-10
PENNSYLVANIA,48878,2025-01-10,2025-01-10
RHODE ISLAND,2740,2025-01-10,2025-01-10
SOUTH CAROLINA,12216,2025-01-10,2025-01-10
SOUTH DAKOTA,2756,2025-01-10,2025-01-10
TENNESSEE,29303,2025-01-10,2025-01-10
TEXAS,101100,2025-01-10,2025-01-10
UTAH,2652,2025-01-10,2025-01-10
VERMONT,1543,2025-01-10,2025-01-10
VIRGIN ISLANDS,73,2025-01-10,2025-01-10
VIRGINIA,26218,2025-01-10,2025-01-10
WASHINGTON,10351,2025-01-10,2025-01-10
WEST VIRGINIA-PN,7496,2025-01-10,2025-01-10
WEST VIRGINIA-RN (Non-Participating),NA,2025-01-10,2025-01-10
WISCONSIN,12036,2025-01-10,2025-01-10
WYOMING,674,2025-01-10,2025-01-10
TOTALS,962780,2025-01-10,2025-01-10
