state,counts_rn,updated_date,scrape_date
ALABAMA,87493,2024-11-30,2024-12-01
ALASKA,23926,2024-11-30,2024-12-01
AMERICAN SAMOA,62,2024-11-30,2024-12-01
ARIZONA,114392,2024-11-30,2024-12-01
ARKANSAS,47781,2024-11-30,2024-12-01
CALIFORNIA-RN,546723,2024-11-30,2024-12-01
CALIFORNIA-VN (Non-Participating),NA,2024-11-30,2024-12-01
COLORADO,92832,2024-11-30,2024-12-01
CONNECTICUT,82786,2024-11-30,2024-12-01
DELAWARE,21507,2024-11-30,2024-12-01
DISTRICT OF COLUMBIA,41450,2024-11-30,2024-12-01
FLORIDA,380842,2024-11-30,2024-12-01
GEORGIA,146606,2024-11-30,2024-12-01
GUAM,1235,2024-11-30,2024-12-01
HAWAII,38295,2024-11-30,2024-12-01
IDAHO,29585,2024-11-30,2024-12-01
ILLINOIS,254528,2024-11-30,2024-12-01
INDIANA,131616,2024-11-30,2024-12-01
IOWA,58285,2024-11-30,2024-12-01
KANSAS,53308,2024-11-30,2024-12-01
KENTUCKY,74989,2024-11-30,2024-12-01
LOUISIANA-PN (Non-Participating),NA,2024-11-30,2024-12-01
LOUISIANA-RN,67072,2024-11-30,2024-12-01
MAINE,28916,2024-11-30,2024-12-01
MARYLAND,89752,2024-11-30,2024-12-01
MASSACHUSETTS,157036,2024-11-30,2024-12-01
MICHIGAN,175379,2024-11-30,2024-12-01
MINNESOTA,134678,2024-11-30,2024-12-01
MISSISSIPPI,54914,2024-11-30,2024-12-01
MISSOURI,124395,2024-11-30,2024-12-01
MONTANA,25148,2024-11-30,2024-12-01
NEBRASKA,31057,2024-11-30,2024-12-01
NEVADA,60530,2024-11-30,2024-12-01
NEW HAMPSHIRE,27329,2024-11-30,2024-12-01
NEW JERSEY,148554,2024-11-30,2024-12-01
NEW MEXICO,34160,2024-11-30,2024-12-01
NEW YORK,484390,2024-11-30,2024-12-01
NORTH CAROLINA,162217,2024-11-30,2024-12-01
NORTH DAKOTA,17904,2024-11-30,2024-12-01
NORTHERN MARIANA ISLANDS,4611,2024-11-30,2024-12-01
OHIO,233560,2024-11-30,2024-12-01
OKLAHOMA,53158,2024-11-30,2024-12-01
OREGON,86326,2024-11-30,2024-12-01
PENNSYLVANIA,237299,2024-11-30,2024-12-01
RHODE ISLAND,25671,2024-11-30,2024-12-01
SOUTH CAROLINA,83905,2024-11-30,2024-12-01
SOUTH DAKOTA,19985,2024-11-30,2024-12-01
TENNESSEE,116795,2024-11-30,2024-12-01
TEXAS,416001,2024-11-30,2024-12-01
UTAH,47645,2024-11-30,2024-12-01
VERMONT,13099,2024-11-30,2024-12-01
VIRGIN ISLANDS,1313,2024-11-30,2024-12-01
VIRGINIA,121241,2024-11-30,2024-12-01
WASHINGTON,108220,2024-11-30,2024-12-01
WEST VIRGINIA-PN (Non-Participating),NA,2024-11-30,2024-12-01
WEST VIRGINIA-RN,33444,2024-11-30,2024-12-01
WISCONSIN,114273,2024-11-30,2024-12-01
WYOMING,9573,2024-11-30,2024-12-01
TOTALS,5777791,2024-11-30,2024-12-01
