state,counts_all,updated_date,scrape_date
ALABAMA,115179,2022-08-29,2022-08-29
ALASKA,21323,2022-08-29,2022-08-29
AMERICAN SAMOA,299,2022-08-29,2022-08-29
ARIZONA,115358,2022-08-29,2022-08-29
ARKANSAS,60114,2022-08-29,2022-08-29
CALIFORNIA,593941,2022-08-29,2022-08-29
COLORADO,94657,2022-08-29,2022-08-29
CONNECTICUT,101638,2022-08-29,2022-08-29
DELAWARE,23454,2022-08-29,2022-08-29
DISTRICT OF COLUMBIA,35802,2022-08-29,2022-08-29
FLORIDA,417508,2022-08-29,2022-08-29
GEORGIA,168204,2022-08-29,2022-08-29
GUAM,1414,2022-08-29,2022-08-29
HAWAII,33101,2022-08-29,2022-08-29
IDAHO,31632,2022-08-29,2022-08-29
ILLINOIS,255668,2022-08-29,2022-08-29
INDIANA,149853,2022-08-29,2022-08-29
IOWA,69792,2022-08-29,2022-08-29
KANSAS,63445,2022-08-29,2022-08-29
KENTUCKY,89632,2022-08-29,2022-08-29
LOUISIANA,86850,2022-08-29,2022-08-29
MAINE,30642,2022-08-29,2022-08-29
MARYLAND,99583,2022-08-29,2022-08-29
MASSACHUSETTS,185252,2022-08-29,2022-08-29
MICHIGAN (Non-Participating),NA,2022-08-29,2022-08-29
MINNESOTA,144946,2022-08-29,2022-08-29
MISSISSIPPI,65793,2022-08-29,2022-08-29
MISSOURI,143351,2022-08-29,2022-08-29
MONTANA,23434,2022-08-29,2022-08-29
NEBRASKA,38247,2022-08-29,2022-08-29
NEVADA,60542,2022-08-29,2022-08-29
NEW HAMPSHIRE,29586,2022-08-29,2022-08-29
NEW JERSEY,162280,2022-08-29,2022-08-29
NEW MEXICO,33659,2022-08-29,2022-08-29
NEW YORK,444699,2022-08-29,2022-08-29
NORTH CAROLINA,176746,2022-08-29,2022-08-29
NORTH DAKOTA,20362,2022-08-29,2022-08-29
NORTHERN MARIANA ISLANDS,3875,2022-08-29,2022-08-29
OHIO,290676,2022-08-29,2022-08-29
OKLAHOMA,67970,2022-08-29,2022-08-29
OREGON,85748,2022-08-29,2022-08-29
PENNSYLVANIA,286624,2022-08-29,2022-08-29
RHODE ISLAND,30530,2022-08-29,2022-08-29
SOUTH CAROLINA,89254,2022-08-29,2022-08-29
SOUTH DAKOTA,22384,2022-08-29,2022-08-29
TENNESSEE,142765,2022-08-29,2022-08-29
TEXAS,481633,2022-08-29,2022-08-29
UTAH,45699,2022-08-29,2022-08-29
VERMONT,23575,2022-08-29,2022-08-29
VIRGIN ISLANDS,1707,2022-08-29,2022-08-29
VIRGINIA,142235,2022-08-29,2022-08-29
WASHINGTON,136800,2022-08-29,2022-08-29
WEST VIRGINIA,42975,2022-08-29,2022-08-29
WISCONSIN,131883,2022-08-29,2022-08-29
WYOMING,10431,2022-08-29,2022-08-29
