state,counts_all,updated_date,scrape_date
ALABAMA,107485,2025-11-13,2025-11-13
ALASKA,22755,2025-11-13,2025-11-13
AMERICAN SAMOA,216,2025-11-13,2025-11-13
ARIZONA,127236,2025-11-13,2025-11-13
ARKANSAS,62728,2025-11-13,2025-11-13
CALIFORNIA,703262,2025-11-13,2025-11-13
COLORADO,100828,2025-11-13,2025-11-13
CONNECTICUT,95452,2025-11-13,2025-11-13
DELAWARE,22276,2025-11-13,2025-11-13
DISTRICT OF COLUMBIA,51261,2025-11-13,2025-11-13
FLORIDA,447314,2025-11-13,2025-11-13
GEORGIA,177063,2025-11-13,2025-11-13
GUAM,1313,2025-11-13,2025-11-13
HAWAII,35300,2025-11-13,2025-11-13
IDAHO,31583,2025-11-13,2025-11-13
ILLINOIS,277333,2025-11-13,2025-11-13
INDIANA,146531,2025-11-13,2025-11-13
IOWA,67694,2025-11-13,2025-11-13
KANSAS,62695,2025-11-13,2025-11-13
KENTUCKY,88834,2025-11-13,2025-11-13
LOUISIANA,90516,2025-11-13,2025-11-13
MAINE,30399,2025-11-13,2025-11-13
MARYLAND,102337,2025-11-13,2025-11-13
MASSACHUSETTS,190295,2025-11-13,2025-11-13
MICHIGAN,202086,2025-11-13,2025-11-13
MINNESOTA,156747,2025-11-13,2025-11-13
MISSISSIPPI,68924,2025-11-13,2025-11-13
MISSOURI,142045,2025-11-13,2025-11-13
MONTANA,28930,2025-11-13,2025-11-13
NEBRASKA,38402,2025-11-13,2025-11-13
NEVADA,67537,2025-11-13,2025-11-13
NEW HAMPSHIRE,30836,2025-11-13,2025-11-13
NEW JERSEY,175694,2025-11-13,2025-11-13
NEW MEXICO,37171,2025-11-13,2025-11-13
NEW YORK,604581,2025-11-13,2025-11-13
NORTH CAROLINA,188258,2025-11-13,2025-11-13
NORTH DAKOTA,20717,2025-11-13,2025-11-13
NORTHERN MARIANA ISLANDS,4038,2025-11-13,2025-11-13
OHIO,279592,2025-11-13,2025-11-13
OKLAHOMA,72406,2025-11-13,2025-11-13
OREGON,97802,2025-11-13,2025-11-13
PENNSYLVANIA,286283,2025-11-13,2025-11-13
RHODE ISLAND,24362,2025-11-13,2025-11-13
SOUTH CAROLINA,102405,2025-11-13,2025-11-13
SOUTH DAKOTA,23104,2025-11-13,2025-11-13
TENNESSEE,147280,2025-11-13,2025-11-13
TEXAS,528869,2025-11-13,2025-11-13
UTAH,49142,2025-11-13,2025-11-13
VERMONT,13395,2025-11-13,2025-11-13
VIRGIN ISLANDS,1237,2025-11-13,2025-11-13
VIRGINIA,149685,2025-11-13,2025-11-13
WASHINGTON,117230,2025-11-13,2025-11-13
WEST VIRGINIA,43187,2025-11-13,2025-11-13
WISCONSIN,132126,2025-11-13,2025-11-13
WYOMING,9550,2025-11-13,2025-11-13
