state,counts_all,updated_date,scrape_date
ALABAMA,103706,2025-02-08,2025-02-08
ALASKA,19528,2025-02-08,2025-02-08
AMERICAN SAMOA,93,2025-02-08,2025-02-08
ARIZONA,126698,2025-02-08,2025-02-08
ARKANSAS,62027,2025-02-08,2025-02-08
CALIFORNIA,667181,2025-02-08,2025-02-08
COLORADO,95868,2025-02-08,2025-02-08
CONNECTICUT,95642,2025-02-08,2025-02-08
DELAWARE,24876,2025-02-08,2025-02-08
DISTRICT OF COLUMBIA,45497,2025-02-08,2025-02-08
FLORIDA,448389,2025-02-08,2025-02-08
GEORGIA,178412,2025-02-08,2025-02-08
GUAM,1444,2025-02-08,2025-02-08
HAWAII,41523,2025-02-08,2025-02-08
IDAHO,33400,2025-02-08,2025-02-08
ILLINOIS,262173,2025-02-08,2025-02-08
INDIANA,153081,2025-02-08,2025-02-08
IOWA,67104,2025-02-08,2025-02-08
KANSAS,62160,2025-02-08,2025-02-08
KENTUCKY,88807,2025-02-08,2025-02-08
LOUISIANA,87199,2025-02-08,2025-02-08
MAINE,30499,2025-02-08,2025-02-08
MARYLAND,100726,2025-02-08,2025-02-08
MASSACHUSETTS,178678,2025-02-08,2025-02-08
MICHIGAN,197039,2025-02-08,2025-02-08
MINNESOTA,151576,2025-02-08,2025-02-08
MISSISSIPPI,65767,2025-02-08,2025-02-08
MISSOURI,148109,2025-02-08,2025-02-08
MONTANA,27966,2025-02-08,2025-02-08
NEBRASKA,36775,2025-02-08,2025-02-08
NEVADA,65355,2025-02-08,2025-02-08
NEW HAMPSHIRE,30628,2025-02-08,2025-02-08
NEW JERSEY,174226,2025-02-08,2025-02-08
NEW MEXICO,36436,2025-02-08,2025-02-08
NEW YORK,567765,2025-02-08,2025-02-08
NORTH CAROLINA,185268,2025-02-08,2025-02-08
NORTH DAKOTA,19479,2025-02-08,2025-02-08
NORTHERN MARIANA ISLANDS,4561,2025-02-08,2025-02-08
OHIO,285878,2025-02-08,2025-02-08
OKLAHOMA,70351,2025-02-08,2025-02-08
OREGON,94180,2025-02-08,2025-02-08
PENNSYLVANIA,288503,2025-02-08,2025-02-08
RHODE ISLAND,28620,2025-02-08,2025-02-08
SOUTH CAROLINA,97388,2025-02-08,2025-02-08
SOUTH DAKOTA,22840,2025-02-08,2025-02-08
TENNESSEE,145618,2025-02-08,2025-02-08
TEXAS,519739,2025-02-08,2025-02-08
UTAH,45680,2025-02-08,2025-02-08
VERMONT,14792,2025-02-08,2025-02-08
VIRGIN ISLANDS,1384,2025-02-08,2025-02-08
VIRGINIA,147325,2025-02-08,2025-02-08
WASHINGTON,118749,2025-02-08,2025-02-08
WEST VIRGINIA,41504,2025-02-08,2025-02-08
WISCONSIN,127930,2025-02-08,2025-02-08
WYOMING,8937,2025-02-08,2025-02-08
