state,counts_all,updated_date,scrape_date
ALABAMA,111833,2022-05-03,2022-05-04
ALASKA,19945,2022-05-03,2022-05-04
AMERICAN SAMOA,298,2022-05-03,2022-05-04
ARIZONA,116780,2022-05-03,2022-05-04
ARKANSAS,58942,2022-05-03,2022-05-04
CALIFORNIA,580748,2022-05-03,2022-05-04
COLORADO,91646,2022-05-03,2022-05-04
CONNECTICUT,98355,2022-05-03,2022-05-04
DELAWARE,22569,2022-05-03,2022-05-04
DISTRICT OF COLUMBIA,33543,2022-05-03,2022-05-04
FLORIDA,418716,2022-05-03,2022-05-04
GEORGIA,166818,2022-05-03,2022-05-04
GUAM,1863,2022-05-03,2022-05-04
HAWAII,30745,2022-05-03,2022-05-04
IDAHO,30447,2022-05-03,2022-05-04
ILLINOIS,251090,2022-05-03,2022-05-04
INDIANA,145923,2022-05-03,2022-05-04
IOWA,68947,2022-05-03,2022-05-04
KANSAS,62609,2022-05-03,2022-05-04
KENTUCKY,86987,2022-05-03,2022-05-04
LOUISIANA,84935,2022-05-03,2022-05-04
MAINE,30097,2022-05-03,2022-05-04
MARYLAND,98150,2022-05-03,2022-05-04
MASSACHUSETTS,178573,2022-05-03,2022-05-04
MICHIGAN (Non-Participating),NA,2022-05-03,2022-05-04
MINNESOTA,139753,2022-05-03,2022-05-04
MISSISSIPPI,64222,2022-05-03,2022-05-04
MISSOURI,142836,2022-05-03,2022-05-04
MONTANA,22486,2022-05-03,2022-05-04
NEBRASKA,37119,2022-05-03,2022-05-04
NEVADA,58539,2022-05-03,2022-05-04
NEW HAMPSHIRE,29004,2022-05-03,2022-05-04
NEW JERSEY,166761,2022-05-03,2022-05-04
NEW MEXICO,32900,2022-05-03,2022-05-04
NEW YORK,433465,2022-05-03,2022-05-04
NORTH CAROLINA,172572,2022-05-03,2022-05-04
NORTH DAKOTA,19424,2022-05-03,2022-05-04
NORTHERN MARIANA ISLANDS,3493,2022-05-03,2022-05-04
OHIO,282312,2022-05-03,2022-05-04
OKLAHOMA,67445,2022-05-03,2022-05-04
OREGON,81438,2022-05-03,2022-05-04
PENNSYLVANIA,291028,2022-05-03,2022-05-04
RHODE ISLAND,28715,2022-05-03,2022-05-04
SOUTH CAROLINA,91222,2022-05-03,2022-05-04
SOUTH DAKOTA,22069,2022-05-03,2022-05-04
TENNESSEE,141061,2022-05-03,2022-05-04
TEXAS,473802,2022-05-03,2022-05-04
UTAH,44095,2022-05-03,2022-05-04
VERMONT,22635,2022-05-03,2022-05-04
VIRGIN ISLANDS,1478,2022-05-03,2022-05-04
VIRGINIA,139901,2022-05-03,2022-05-04
WASHINGTON,131640,2022-05-03,2022-05-04
WEST VIRGINIA,42271,2022-05-03,2022-05-04
WISCONSIN,129114,2022-05-03,2022-05-04
WYOMING,10042,2022-05-03,2022-05-04
