state,counts_all,updated_date,scrape_date
ALABAMA,110567,2026-09-03,2026-09-03
ALASKA,25905,2026-09-03,2026-09-03
AMERICAN SAMOA,248,2026-09-03,2026-09-03
ARIZONA,127324,2026-09-03,2026-09-03
ARKANSAS,63992,2026-09-03,2026-09-03
CALIFORNIA,741063,2026-09-03,2026-09-03
COLORADO,101695,2026-09-03,2026-09-03
CONNECTICUT,88459,2026-09-03,2026-09-03
DELAWARE,23219,2026-09-03,2026-09-03
DISTRICT OF COLUMBIA,48356,2026-09-03,2026-09-03
FLORIDA,449939,2026-09-03,2026-09-03
GEORGIA,180851,2026-09-03,2026-09-03
GUAM,1504,2026-09-03,2026-09-03
HAWAII,40538,2026-09-03,2026-09-03
IDAHO,33407,2026-09-03,2026-09-03
ILLINOIS,293649,2026-09-03,2026-09-03
INDIANA,157060,2026-09-03,2026-09-03
IOWA,68648,2026-09-03,2026-09-03
KANSAS,63378,2026-09-03,2026-09-03
KENTUCKY,94454,2026-09-03,2026-09-03
LOUISIANA,91283,2026-09-03,2026-09-03
MAINE,30539,2026-09-03,2026-09-03
MARYLAND,102572,2026-09-03,2026-09-03
MASSACHUSETTS,182061,2026-09-03,2026-09-03
MICHIGAN,213007,2026-09-03,2026-09-03
MINNESOTA,158216,2026-09-03,2026-09-03
MISSISSIPPI,70504,2026-09-03,2026-09-03
MISSOURI,144273,2026-09-03,2026-09-03
MONTANA,29623,2026-09-03,2026-09-03
NEBRASKA,39522,2026-09-03,2026-09-03
NEVADA,70065,2026-09-03,2026-09-03
NEW HAMPSHIRE,31159,2026-09-03,2026-09-03
NEW JERSEY,175252,2026-09-03,2026-09-03
NEW MEXICO,38343,2026-09-03,2026-09-03
NEW YORK,644180,2026-09-03,2026-09-03
NORTH CAROLINA,192633,2026-09-03,2026-09-03
NORTH DAKOTA,20636,2026-09-03,2026-09-03
NORTHERN MARIANA ISLANDS,3639,2026-09-03,2026-09-03
OHIO,292644,2026-09-03,2026-09-03
OKLAHOMA,73828,2026-09-03,2026-09-03
OREGON,100387,2026-09-03,2026-09-03
PENNSYLVANIA,286911,2026-09-03,2026-09-03
RHODE ISLAND,24133,2026-09-03,2026-09-03
SOUTH CAROLINA,101290,2026-09-03,2026-09-03
SOUTH DAKOTA,23559,2026-09-03,2026-09-03
TENNESSEE,149133,2026-09-03,2026-09-03
TEXAS,537717,2026-09-03,2026-09-03
UTAH,51916,2026-09-03,2026-09-03
VERMONT,13957,2026-09-03,2026-09-03
VIRGIN ISLANDS,1279,2026-09-03,2026-09-03
VIRGINIA,151671,2026-09-03,2026-09-03
WASHINGTON,118223,2026-09-03,2026-09-03
WEST VIRGINIA,40222,2026-09-03,2026-09-03
WISCONSIN,127959,2026-09-03,2026-09-03
WYOMING,10186,2026-09-03,2026-09-03
