state,counts_all,updated_date,scrape_date
ALABAMA,106279,2025-08-22,2025-08-22
ALASKA,21962,2025-08-22,2025-08-22
AMERICAN SAMOA,181,2025-08-22,2025-08-22
ARIZONA,125297,2025-08-22,2025-08-22
ARKANSAS,63033,2025-08-22,2025-08-22
CALIFORNIA,694454,2025-08-22,2025-08-22
COLORADO,99578,2025-08-22,2025-08-22
CONNECTICUT,95217,2025-08-22,2025-08-22
DELAWARE,25784,2025-08-22,2025-08-22
DISTRICT OF COLUMBIA,49823,2025-08-22,2025-08-22
FLORIDA,441305,2025-08-22,2025-08-22
GEORGIA,175084,2025-08-22,2025-08-22
GUAM,1525,2025-08-22,2025-08-22
HAWAII,34426,2025-08-22,2025-08-22
IDAHO,34893,2025-08-22,2025-08-22
ILLINOIS,272239,2025-08-22,2025-08-22
INDIANA,158599,2025-08-22,2025-08-22
IOWA,67423,2025-08-22,2025-08-22
KANSAS,63116,2025-08-22,2025-08-22
KENTUCKY,92109,2025-08-22,2025-08-22
LOUISIANA,90073,2025-08-22,2025-08-22
MAINE,30651,2025-08-22,2025-08-22
MARYLAND,102763,2025-08-22,2025-08-22
MASSACHUSETTS,187512,2025-08-22,2025-08-22
MICHIGAN,200981,2025-08-22,2025-08-22
MINNESOTA,157137,2025-08-22,2025-08-22
MISSISSIPPI,68230,2025-08-22,2025-08-22
MISSOURI,141974,2025-08-22,2025-08-22
MONTANA,28260,2025-08-22,2025-08-22
NEBRASKA,38255,2025-08-22,2025-08-22
NEVADA,67054,2025-08-22,2025-08-22
NEW HAMPSHIRE,30869,2025-08-22,2025-08-22
NEW JERSEY,173150,2025-08-22,2025-08-22
NEW MEXICO,37031,2025-08-22,2025-08-22
NEW YORK,593353,2025-08-22,2025-08-22
NORTH CAROLINA,188516,2025-08-22,2025-08-22
NORTH DAKOTA,20511,2025-08-22,2025-08-22
NORTHERN MARIANA ISLANDS,4219,2025-08-22,2025-08-22
OHIO,292860,2025-08-22,2025-08-22
OKLAHOMA,72344,2025-08-22,2025-08-22
OREGON,97408,2025-08-22,2025-08-22
PENNSYLVANIA,290869,2025-08-22,2025-08-22
RHODE ISLAND,23893,2025-08-22,2025-08-22
SOUTH CAROLINA,101098,2025-08-22,2025-08-22
SOUTH DAKOTA,23012,2025-08-22,2025-08-22
TENNESSEE,147242,2025-08-22,2025-08-22
TEXAS,527608,2025-08-22,2025-08-22
UTAH,48328,2025-08-22,2025-08-22
VERMONT,13026,2025-08-22,2025-08-22
VIRGIN ISLANDS,1312,2025-08-22,2025-08-22
VIRGINIA,149925,2025-08-22,2025-08-22
WASHINGTON,119557,2025-08-22,2025-08-22
WEST VIRGINIA,42657,2025-08-22,2025-08-22
WISCONSIN,130695,2025-08-22,2025-08-22
WYOMING,9456,2025-08-22,2025-08-22
