state,counts_rn,updated_date,scrape_date
ALABAMA,97214,2022-08-12,2022-08-12
ALASKA,20338,2022-08-12,2022-08-12
AMERICAN SAMOA,167,2022-08-12,2022-08-12
ARIZONA,108287,2022-08-12,2022-08-12
ARKANSAS,45790,2022-08-12,2022-08-12
CALIFORNIA-RN,483833,2022-08-12,2022-08-12
CALIFORNIA-VN (Non-Participating),NA,2022-08-12,2022-08-12
COLORADO,85953,2022-08-12,2022-08-12
CONNECTICUT,86876,2022-08-12,2022-08-12
DELAWARE,20555,2022-08-12,2022-08-12
DISTRICT OF COLUMBIA,33378,2022-08-12,2022-08-12
FLORIDA,359862,2022-08-12,2022-08-12
GEORGIA,137766,2022-08-12,2022-08-12
GUAM,1255,2022-08-12,2022-08-12
HAWAII,30924,2022-08-12,2022-08-12
IDAHO,27872,2022-08-12,2022-08-12
ILLINOIS,228475,2022-08-12,2022-08-12
INDIANA,125819,2022-08-12,2022-08-12
IOWA,59813,2022-08-12,2022-08-12
KANSAS,53705,2022-08-12,2022-08-12
KENTUCKY,76036,2022-08-12,2022-08-12
LOUISIANA-PN (Non-Participating),NA,2022-08-12,2022-08-12
LOUISIANA-RN,65188,2022-08-12,2022-08-12
MAINE,28733,2022-08-12,2022-08-12
MARYLAND,87911,2022-08-12,2022-08-12
MASSACHUSETTS,163633,2022-08-12,2022-08-12
MICHIGAN (Non-Participating),NA,2022-08-12,2022-08-12
MINNESOTA,124688,2022-08-12,2022-08-12
MISSISSIPPI,52401,2022-08-12,2022-08-12
MISSOURI,120742,2022-08-12,2022-08-12
MONTANA,20958,2022-08-12,2022-08-12
NEBRASKA,32626,2022-08-12,2022-08-12
NEVADA,55714,2022-08-12,2022-08-12
NEW HAMPSHIRE,26411,2022-08-12,2022-08-12
NEW JERSEY,138300,2022-08-12,2022-08-12
NEW MEXICO,31055,2022-08-12,2022-08-12
NEW YORK,372235,2022-08-12,2022-08-12
NORTH CAROLINA,153417,2022-08-12,2022-08-12
NORTH DAKOTA,17038,2022-08-12,2022-08-12
NORTHERN MARIANA ISLANDS,3757,2022-08-12,2022-08-12
OHIO,234384,2022-08-12,2022-08-12
OKLAHOMA,51303,2022-08-12,2022-08-12
OREGON,79140,2022-08-12,2022-08-12
PENNSYLVANIA,238357,2022-08-12,2022-08-12
RHODE ISLAND,27777,2022-08-12,2022-08-12
SOUTH CAROLINA,77027,2022-08-12,2022-08-12
SOUTH DAKOTA,19655,2022-08-12,2022-08-12
TENNESSEE,112453,2022-08-12,2022-08-12
TEXAS,376591,2022-08-12,2022-08-12
UTAH,42972,2022-08-12,2022-08-12
VERMONT,21707,2022-08-12,2022-08-12
VIRGIN ISLANDS,1588,2022-08-12,2022-08-12
VIRGINIA,114934,2022-08-12,2022-08-12
WASHINGTON,125201,2022-08-12,2022-08-12
WEST VIRGINIA-PN (Non-Participating),NA,2022-08-12,2022-08-12
WEST VIRGINIA-RN,35163,2022-08-12,2022-08-12
WISCONSIN,115816,2022-08-12,2022-08-12
WYOMING,9426,2022-08-12,2022-08-12
TOTALS,5262219,2022-08-12,2022-08-12
