state,counts_rn,updated_date,scrape_date
ALABAMA,87160,2025-01-06,2025-01-06
ALASKA,18417,2025-01-06,2025-01-06
AMERICAN SAMOA,62,2025-01-06,2025-01-06
ARIZONA,114788,2025-01-06,2025-01-06
ARKANSAS,47932,2025-01-06,2025-01-06
CALIFORNIA-RN,549620,2025-01-06,2025-01-06
CALIFORNIA-VN (Non-Participating),NA,2025-01-06,2025-01-06
COLORADO,87857,2025-01-06,2025-01-06
CONNECTICUT,82809,2025-01-06,2025-01-06
DELAWARE,21632,2025-01-06,2025-01-06
DISTRICT OF COLUMBIA,41932,2025-01-06,2025-01-06
FLORIDA,381468,2025-01-06,2025-01-06
GEORGIA,146911,2025-01-06,2025-01-06
GUAM,1250,2025-01-06,2025-01-06
HAWAII,38694,2025-01-06,2025-01-06
IDAHO,29822,2025-01-06,2025-01-06
ILLINOIS,256213,2025-01-06,2025-01-06
INDIANA,131983,2025-01-06,2025-01-06
IOWA,58262,2025-01-06,2025-01-06
KANSAS,53007,2025-01-06,2025-01-06
KENTUCKY,75997,2025-01-06,2025-01-06
LOUISIANA-PN (Non-Participating),NA,2025-01-06,2025-01-06
LOUISIANA-RN,66980,2025-01-06,2025-01-06
MAINE,28881,2025-01-06,2025-01-06
MARYLAND,89253,2025-01-06,2025-01-06
MASSACHUSETTS,157525,2025-01-06,2025-01-06
MICHIGAN,175213,2025-01-06,2025-01-06
MINNESOTA,133518,2025-01-06,2025-01-06
MISSISSIPPI,50810,2025-01-06,2025-01-06
MISSOURI,124576,2025-01-06,2025-01-06
MONTANA,25405,2025-01-06,2025-01-06
NEBRASKA,31120,2025-01-06,2025-01-06
NEVADA,60221,2025-01-06,2025-01-06
NEW HAMPSHIRE,27377,2025-01-06,2025-01-06
NEW JERSEY,149265,2025-01-06,2025-01-06
NEW MEXICO,33925,2025-01-06,2025-01-06
NEW YORK,487870,2025-01-06,2025-01-06
NORTH CAROLINA,161553,2025-01-06,2025-01-06
NORTH DAKOTA,16725,2025-01-06,2025-01-06
NORTHERN MARIANA ISLANDS,4535,2025-01-06,2025-01-06
OHIO,234135,2025-01-06,2025-01-06
OKLAHOMA,52556,2025-01-06,2025-01-06
OREGON,86517,2025-01-06,2025-01-06
PENNSYLVANIA,238014,2025-01-06,2025-01-06
RHODE ISLAND,25732,2025-01-06,2025-01-06
SOUTH CAROLINA,84134,2025-01-06,2025-01-06
SOUTH DAKOTA,19965,2025-01-06,2025-01-06
TENNESSEE,116617,2025-01-06,2025-01-06
TEXAS,414487,2025-01-06,2025-01-06
UTAH,47686,2025-01-06,2025-01-06
VERMONT,13170,2025-01-06,2025-01-06
VIRGIN ISLANDS,1324,2025-01-06,2025-01-06
VIRGINIA,120715,2025-01-06,2025-01-06
WASHINGTON,107999,2025-01-06,2025-01-06
WEST VIRGINIA-PN (Non-Participating),NA,2025-01-06,2025-01-06
WEST VIRGINIA-RN,33592,2025-01-06,2025-01-06
WISCONSIN,114602,2025-01-06,2025-01-06
WYOMING,8151,2025-01-06,2025-01-06
TOTALS,5769964,2025-01-06,2025-01-06
