state,counts_rn,updated_date,scrape_date
ALABAMA,88020,2025-02-14,2025-02-14
ALASKA,18892,2025-02-14,2025-02-14
AMERICAN SAMOA,83,2025-02-14,2025-02-14
ARIZONA,115862,2025-02-14,2025-02-14
ARKANSAS,48224,2025-02-14,2025-02-14
CALIFORNIA-RN,554983,2025-02-14,2025-02-14
CALIFORNIA-VN (Non-Participating),NA,2025-02-14,2025-02-14
COLORADO,88613,2025-02-14,2025-02-14
CONNECTICUT,82288,2025-02-14,2025-02-14
DELAWARE,21834,2025-02-14,2025-02-14
DISTRICT OF COLUMBIA,42832,2025-02-14,2025-02-14
FLORIDA,383847,2025-02-14,2025-02-14
GEORGIA,148382,2025-02-14,2025-02-14
GUAM,1255,2025-02-14,2025-02-14
HAWAII,39431,2025-02-14,2025-02-14
IDAHO,30241,2025-02-14,2025-02-14
ILLINOIS,235488,2025-02-14,2025-02-14
INDIANA,133139,2025-02-14,2025-02-14
IOWA,58403,2025-02-14,2025-02-14
KANSAS,53117,2025-02-14,2025-02-14
KENTUCKY,76434,2025-02-14,2025-02-14
LOUISIANA-PN (Non-Participating),NA,2025-02-14,2025-02-14
LOUISIANA-RN,66291,2025-02-14,2025-02-14
MAINE,28825,2025-02-14,2025-02-14
MARYLAND,89786,2025-02-14,2025-02-14
MASSACHUSETTS,158750,2025-02-14,2025-02-14
MICHIGAN,176442,2025-02-14,2025-02-14
MINNESOTA,134359,2025-02-14,2025-02-14
MISSISSIPPI,51680,2025-02-14,2025-02-14
MISSOURI,125240,2025-02-14,2025-02-14
MONTANA,25792,2025-02-14,2025-02-14
NEBRASKA,31434,2025-02-14,2025-02-14
NEVADA,60665,2025-02-14,2025-02-14
NEW HAMPSHIRE,27478,2025-02-14,2025-02-14
NEW JERSEY,150229,2025-02-14,2025-02-14
NEW MEXICO,34117,2025-02-14,2025-02-14
NEW YORK,492080,2025-02-14,2025-02-14
NORTH CAROLINA,162465,2025-02-14,2025-02-14
NORTH DAKOTA,16894,2025-02-14,2025-02-14
NORTHERN MARIANA ISLANDS,4502,2025-02-14,2025-02-14
OHIO,235576,2025-02-14,2025-02-14
OKLAHOMA,53315,2025-02-14,2025-02-14
OREGON,87848,2025-02-14,2025-02-14
PENNSYLVANIA,239612,2025-02-14,2025-02-14
RHODE ISLAND,25864,2025-02-14,2025-02-14
SOUTH CAROLINA,85254,2025-02-14,2025-02-14
SOUTH DAKOTA,20073,2025-02-14,2025-02-14
TENNESSEE,116627,2025-02-14,2025-02-14
TEXAS,419303,2025-02-14,2025-02-14
UTAH,43218,2025-02-14,2025-02-14
VERMONT,13250,2025-02-14,2025-02-14
VIRGIN ISLANDS,1315,2025-02-14,2025-02-14
VIRGINIA,121318,2025-02-14,2025-02-14
WASHINGTON,108477,2025-02-14,2025-02-14
WEST VIRGINIA-PN (Non-Participating),NA,2025-02-14,2025-02-14
WEST VIRGINIA-RN,34009,2025-02-14,2025-02-14
WISCONSIN,115913,2025-02-14,2025-02-14
WYOMING,8251,2025-02-14,2025-02-14
TOTALS,5787620,2025-02-14,2025-02-14
