state,counts_all,updated_date,scrape_date
ALABAMA,111184,2022-02-12,2022-02-14
ALASKA,19163,2022-02-12,2022-02-14
AMERICAN SAMOA,298,2022-02-12,2022-02-14
ARIZONA,114708,2022-02-12,2022-02-14
ARKANSAS,59249,2022-02-12,2022-02-14
CALIFORNIA,572964,2022-02-12,2022-02-14
COLORADO,90018,2022-02-12,2022-02-14
CONNECTICUT,96141,2022-02-12,2022-02-14
DELAWARE,22651,2022-02-12,2022-02-14
DISTRICT OF COLUMBIA,32785,2022-02-12,2022-02-14
FLORIDA,412576,2022-02-12,2022-02-14
GEORGIA,170899,2022-02-12,2022-02-14
GUAM,1818,2022-02-12,2022-02-14
HAWAII,29066,2022-02-12,2022-02-14
IDAHO,29724,2022-02-12,2022-02-14
ILLINOIS,246771,2022-02-12,2022-02-14
INDIANA,143618,2022-02-12,2022-02-14
IOWA,68973,2022-02-12,2022-02-14
KANSAS,63025,2022-02-12,2022-02-14
KENTUCKY,85814,2022-02-12,2022-02-14
LOUISIANA,83749,2022-02-12,2022-02-14
MAINE,29977,2022-02-12,2022-02-14
MARYLAND,98306,2022-02-12,2022-02-14
MASSACHUSETTS,174910,2022-02-12,2022-02-14
MICHIGAN (Non-Participating),NA,2022-02-12,2022-02-14
MINNESOTA,139683,2022-02-12,2022-02-14
MISSISSIPPI,63659,2022-02-12,2022-02-14
MISSOURI,141802,2022-02-12,2022-02-14
MONTANA,23024,2022-02-12,2022-02-14
NEBRASKA,36821,2022-02-12,2022-02-14
NEVADA,56952,2022-02-12,2022-02-14
NEW HAMPSHIRE,28856,2022-02-12,2022-02-14
NEW JERSEY,164788,2022-02-12,2022-02-14
NEW MEXICO,32695,2022-02-12,2022-02-14
NEW YORK,426276,2022-02-12,2022-02-14
NORTH CAROLINA,171734,2022-02-12,2022-02-14
NORTH DAKOTA,19076,2022-02-12,2022-02-14
NORTHERN MARIANA ISLANDS,3231,2022-02-12,2022-02-14
OHIO,277255,2022-02-12,2022-02-14
OKLAHOMA,67422,2022-02-12,2022-02-14
OREGON,80040,2022-02-12,2022-02-14
PENNSYLVANIA,287243,2022-02-12,2022-02-14
RHODE ISLAND,30403,2022-02-12,2022-02-14
SOUTH CAROLINA,90593,2022-02-12,2022-02-14
SOUTH DAKOTA,22041,2022-02-12,2022-02-14
TENNESSEE,140330,2022-02-12,2022-02-14
TEXAS,472791,2022-02-12,2022-02-14
UTAH,43171,2022-02-12,2022-02-14
VERMONT,22123,2022-02-12,2022-02-14
VIRGIN ISLANDS,1406,2022-02-12,2022-02-14
VIRGINIA,139425,2022-02-12,2022-02-14
WASHINGTON,129530,2022-02-12,2022-02-14
WEST VIRGINIA,41606,2022-02-12,2022-02-14
WISCONSIN,127496,2022-02-12,2022-02-14
WYOMING,9869,2022-02-12,2022-02-14
