state,counts_all,updated_date,scrape_date
ALABAMA,109723,2026-08-07,2026-08-07
ALASKA,25683,2026-08-07,2026-08-07
AMERICAN SAMOA,250,2026-08-07,2026-08-07
ARIZONA,126781,2026-08-07,2026-08-07
ARKANSAS,63925,2026-08-07,2026-08-07
CALIFORNIA,737930,2026-08-07,2026-08-07
COLORADO,101193,2026-08-07,2026-08-07
CONNECTICUT,89134,2026-08-07,2026-08-07
DELAWARE,23089,2026-08-07,2026-08-07
DISTRICT OF COLUMBIA,47928,2026-08-07,2026-08-07
FLORIDA,457703,2026-08-07,2026-08-07
GEORGIA,179982,2026-08-07,2026-08-07
GUAM,1470,2026-08-07,2026-08-07
HAWAII,40158,2026-08-07,2026-08-07
IDAHO,33759,2026-08-07,2026-08-07
ILLINOIS,291828,2026-08-07,2026-08-07
INDIANA,156222,2026-08-07,2026-08-07
IOWA,68672,2026-08-07,2026-08-07
KANSAS,63399,2026-08-07,2026-08-07
KENTUCKY,94156,2026-08-07,2026-08-07
LOUISIANA,91017,2026-08-07,2026-08-07
MAINE,30539,2026-08-07,2026-08-07
MARYLAND,102611,2026-08-07,2026-08-07
MASSACHUSETTS,182227,2026-08-07,2026-08-07
MICHIGAN,212912,2026-08-07,2026-08-07
MINNESOTA,158224,2026-08-07,2026-08-07
MISSISSIPPI,70156,2026-08-07,2026-08-07
MISSOURI,143727,2026-08-07,2026-08-07
MONTANA,29387,2026-08-07,2026-08-07
NEBRASKA,39438,2026-08-07,2026-08-07
NEVADA,69941,2026-08-07,2026-08-07
NEW HAMPSHIRE,31192,2026-08-07,2026-08-07
NEW JERSEY,174109,2026-08-07,2026-08-07
NEW MEXICO,38297,2026-08-07,2026-08-07
NEW YORK,640368,2026-08-07,2026-08-07
NORTH CAROLINA,192276,2026-08-07,2026-08-07
NORTH DAKOTA,20509,2026-08-07,2026-08-07
NORTHERN MARIANA ISLANDS,3684,2026-08-07,2026-08-07
OHIO,291863,2026-08-07,2026-08-07
OKLAHOMA,73854,2026-08-07,2026-08-07
OREGON,100193,2026-08-07,2026-08-07
PENNSYLVANIA,285844,2026-08-07,2026-08-07
RHODE ISLAND,23955,2026-08-07,2026-08-07
SOUTH CAROLINA,100585,2026-08-07,2026-08-07
SOUTH DAKOTA,23440,2026-08-07,2026-08-07
TENNESSEE,149165,2026-08-07,2026-08-07
TEXAS,537474,2026-08-07,2026-08-07
UTAH,51805,2026-08-07,2026-08-07
VERMONT,13834,2026-08-07,2026-08-07
VIRGIN ISLANDS,1278,2026-08-07,2026-08-07
VIRGINIA,151595,2026-08-07,2026-08-07
WASHINGTON,118077,2026-08-07,2026-08-07
WEST VIRGINIA,39994,2026-08-07,2026-08-07
WISCONSIN,127342,2026-08-07,2026-08-07
WYOMING,10146,2026-08-07,2026-08-07
