state,counts_rn,updated_date,scrape_date
ALABAMA,93695,2021-12-17,2021-12-18
ALASKA,18024,2021-12-17,2021-12-18
AMERICAN SAMOA,166,2021-12-17,2021-12-18
ARIZONA,102180,2021-12-17,2021-12-18
ARKANSAS,44849,2021-12-17,2021-12-18
CALIFORNIA-RN,464970,2021-12-17,2021-12-18
CALIFORNIA-VN (Non-Participating),NA,2021-12-17,2021-12-18
COLORADO,80739,2021-12-17,2021-12-18
CONNECTICUT,81040,2021-12-17,2021-12-18
DELAWARE,19150,2021-12-17,2021-12-18
DISTRICT OF COLUMBIA,30104,2021-12-17,2021-12-18
FLORIDA,346693,2021-12-17,2021-12-18
GEORGIA,138965,2021-12-17,2021-12-18
GUAM,1577,2021-12-17,2021-12-18
HAWAII,26566,2021-12-17,2021-12-18
IDAHO,25629,2021-12-17,2021-12-18
ILLINOIS,219076,2021-12-17,2021-12-18
INDIANA,117971,2021-12-17,2021-12-18
IOWA,58494,2021-12-17,2021-12-18
KANSAS,53676,2021-12-17,2021-12-18
KENTUCKY,71914,2021-12-17,2021-12-18
LOUISIANA-PN (Non-Participating),NA,2021-12-17,2021-12-18
LOUISIANA-RN,65280,2021-12-17,2021-12-18
MAINE,27939,2021-12-17,2021-12-18
MARYLAND,86825,2021-12-17,2021-12-18
MASSACHUSETTS,153543,2021-12-17,2021-12-18
MICHIGAN (Non-Participating),NA,2021-12-17,2021-12-18
MINNESOTA,119571,2021-12-17,2021-12-18
MISSISSIPPI,50422,2021-12-17,2021-12-18
MISSOURI,116172,2021-12-17,2021-12-18
MONTANA,20167,2021-12-17,2021-12-18
NEBRASKA,31220,2021-12-17,2021-12-18
NEVADA,51512,2021-12-17,2021-12-18
NEW HAMPSHIRE,25622,2021-12-17,2021-12-18
NEW JERSEY,139418,2021-12-17,2021-12-18
NEW MEXICO,30083,2021-12-17,2021-12-18
NEW YORK,354934,2021-12-17,2021-12-18
NORTH CAROLINA,148767,2021-12-17,2021-12-18
NORTH DAKOTA,16754,2021-12-17,2021-12-18
NORTHERN MARIANA ISLANDS,3536,2021-12-17,2021-12-18
OHIO,220416,2021-12-17,2021-12-18
OKLAHOMA,51998,2021-12-17,2021-12-18
OREGON,73315,2021-12-17,2021-12-18
PENNSYLVANIA,231981,2021-12-17,2021-12-18
RHODE ISLAND,27160,2021-12-17,2021-12-18
SOUTH CAROLINA,77174,2021-12-17,2021-12-18
SOUTH DAKOTA,19249,2021-12-17,2021-12-18
TENNESSEE,110255,2021-12-17,2021-12-18
TEXAS,363218,2021-12-17,2021-12-18
UTAH,40109,2021-12-17,2021-12-18
VERMONT,20217,2021-12-17,2021-12-18
VIRGIN ISLANDS,1307,2021-12-17,2021-12-18
VIRGINIA,112281,2021-12-17,2021-12-18
WASHINGTON,117062,2021-12-17,2021-12-18
WEST VIRGINIA-PN (Non-Participating),NA,2021-12-17,2021-12-18
WEST VIRGINIA-RN,32989,2021-12-17,2021-12-18
WISCONSIN,111031,2021-12-17,2021-12-18
WYOMING,8840,2021-12-17,2021-12-18
TOTALS,5055845,2021-12-17,2021-12-18
