state,counts_rn,updated_date,scrape_date
ALABAMA,94277,2022-01-13,2022-01-14
ALASKA,18228,2022-01-13,2022-01-14
AMERICAN SAMOA,166,2022-01-13,2022-01-14
ARIZONA,102593,2022-01-13,2022-01-14
ARKANSAS,44996,2022-01-13,2022-01-14
CALIFORNIA-RN,465536,2022-01-13,2022-01-14
CALIFORNIA-VN (Non-Participating),NA,2022-01-13,2022-01-14
COLORADO,81082,2022-01-13,2022-01-14
CONNECTICUT,81492,2022-01-13,2022-01-14
DELAWARE,19266,2022-01-13,2022-01-14
DISTRICT OF COLUMBIA,30287,2022-01-13,2022-01-14
FLORIDA,347971,2022-01-13,2022-01-14
GEORGIA,139732,2022-01-13,2022-01-14
GUAM,1609,2022-01-13,2022-01-14
HAWAII,26890,2022-01-13,2022-01-14
IDAHO,25946,2022-01-13,2022-01-14
ILLINOIS,219748,2022-01-13,2022-01-14
INDIANA,119213,2022-01-13,2022-01-14
IOWA,58643,2022-01-13,2022-01-14
KANSAS,53448,2022-01-13,2022-01-14
KENTUCKY,72272,2022-01-13,2022-01-14
LOUISIANA-PN (Non-Participating),NA,2022-01-13,2022-01-14
LOUISIANA-RN,65161,2022-01-13,2022-01-14
MAINE,27944,2022-01-13,2022-01-14
MARYLAND,86793,2022-01-13,2022-01-14
MASSACHUSETTS,154039,2022-01-13,2022-01-14
MICHIGAN (Non-Participating),NA,2022-01-13,2022-01-14
MINNESOTA,119477,2022-01-13,2022-01-14
MISSISSIPPI,50526,2022-01-13,2022-01-14
MISSOURI,116286,2022-01-13,2022-01-14
MONTANA,20305,2022-01-13,2022-01-14
NEBRASKA,31294,2022-01-13,2022-01-14
NEVADA,51707,2022-01-13,2022-01-14
NEW HAMPSHIRE,25700,2022-01-13,2022-01-14
NEW JERSEY,140014,2022-01-13,2022-01-14
NEW MEXICO,30057,2022-01-13,2022-01-14
NEW YORK,356469,2022-01-13,2022-01-14
NORTH CAROLINA,148656,2022-01-13,2022-01-14
NORTH DAKOTA,15831,2022-01-13,2022-01-14
NORTHERN MARIANA ISLANDS,3625,2022-01-13,2022-01-14
OHIO,221245,2022-01-13,2022-01-14
OKLAHOMA,52076,2022-01-13,2022-01-14
OREGON,73626,2022-01-13,2022-01-14
PENNSYLVANIA,232739,2022-01-13,2022-01-14
RHODE ISLAND,27410,2022-01-13,2022-01-14
SOUTH CAROLINA,77364,2022-01-13,2022-01-14
SOUTH DAKOTA,19231,2022-01-13,2022-01-14
TENNESSEE,110098,2022-01-13,2022-01-14
TEXAS,363870,2022-01-13,2022-01-14
UTAH,40249,2022-01-13,2022-01-14
VERMONT,20962,2022-01-13,2022-01-14
VIRGIN ISLANDS,1311,2022-01-13,2022-01-14
VIRGINIA,112140,2022-01-13,2022-01-14
WASHINGTON,117452,2022-01-13,2022-01-14
WEST VIRGINIA-PN (Non-Participating),NA,2022-01-13,2022-01-14
WEST VIRGINIA-RN,33319,2022-01-13,2022-01-14
WISCONSIN,111401,2022-01-13,2022-01-14
WYOMING,8917,2022-01-13,2022-01-14
TOTALS,5070689,2022-01-13,2022-01-14
