state,counts_all,updated_date,scrape_date
ALABAMA,106930,2025-09-05,2025-09-06
ALASKA,22102,2025-09-05,2025-09-06
AMERICAN SAMOA,200,2025-09-05,2025-09-06
ARIZONA,125636,2025-09-05,2025-09-06
ARKANSAS,62886,2025-09-05,2025-09-06
CALIFORNIA,695205,2025-09-05,2025-09-06
COLORADO,99809,2025-09-05,2025-09-06
CONNECTICUT,95683,2025-09-05,2025-09-06
DELAWARE,25818,2025-09-05,2025-09-06
DISTRICT OF COLUMBIA,50068,2025-09-05,2025-09-06
FLORIDA,442408,2025-09-05,2025-09-06
GEORGIA,175262,2025-09-05,2025-09-06
GUAM,1529,2025-09-05,2025-09-06
HAWAII,34621,2025-09-05,2025-09-06
IDAHO,30851,2025-09-05,2025-09-06
ILLINOIS,272979,2025-09-05,2025-09-06
INDIANA,158937,2025-09-05,2025-09-06
IOWA,67605,2025-09-05,2025-09-06
KANSAS,62915,2025-09-05,2025-09-06
KENTUCKY,92250,2025-09-05,2025-09-06
LOUISIANA,90228,2025-09-05,2025-09-06
MAINE,30609,2025-09-05,2025-09-06
MARYLAND,102574,2025-09-05,2025-09-06
MASSACHUSETTS,187889,2025-09-05,2025-09-06
MICHIGAN,201320,2025-09-05,2025-09-06
MINNESOTA,156713,2025-09-05,2025-09-06
MISSISSIPPI,68377,2025-09-05,2025-09-06
MISSOURI,140949,2025-09-05,2025-09-06
MONTANA,28405,2025-09-05,2025-09-06
NEBRASKA,38321,2025-09-05,2025-09-06
NEVADA,67081,2025-09-05,2025-09-06
NEW HAMPSHIRE,30955,2025-09-05,2025-09-06
NEW JERSEY,173581,2025-09-05,2025-09-06
NEW MEXICO,36897,2025-09-05,2025-09-06
NEW YORK,595582,2025-09-05,2025-09-06
NORTH CAROLINA,188346,2025-09-05,2025-09-06
NORTH DAKOTA,20570,2025-09-05,2025-09-06
NORTHERN MARIANA ISLANDS,4210,2025-09-05,2025-09-06
OHIO,292871,2025-09-05,2025-09-06
OKLAHOMA,72256,2025-09-05,2025-09-06
OREGON,97353,2025-09-05,2025-09-06
PENNSYLVANIA,291246,2025-09-05,2025-09-06
RHODE ISLAND,23978,2025-09-05,2025-09-06
SOUTH CAROLINA,101374,2025-09-05,2025-09-06
SOUTH DAKOTA,23044,2025-09-05,2025-09-06
TENNESSEE,147513,2025-09-05,2025-09-06
TEXAS,526724,2025-09-05,2025-09-06
UTAH,48405,2025-09-05,2025-09-06
VERMONT,13081,2025-09-05,2025-09-06
VIRGIN ISLANDS,1262,2025-09-05,2025-09-06
VIRGINIA,149526,2025-09-05,2025-09-06
WASHINGTON,119921,2025-09-05,2025-09-06
WEST VIRGINIA,42744,2025-09-05,2025-09-06
WISCONSIN,130972,2025-09-05,2025-09-06
WYOMING,9479,2025-09-05,2025-09-06
