state,counts_all,updated_date,scrape_date
ALABAMA,101897,2024-08-13,2024-08-13
ALASKA,23905,2024-08-13,2024-08-13
AMERICAN SAMOA,310,2024-08-13,2024-08-13
ARIZONA,123127,2024-08-13,2024-08-13
ARKANSAS,61790,2024-08-13,2024-08-13
CALIFORNIA,635175,2024-08-13,2024-08-13
COLORADO,99987,2024-08-13,2024-08-13
CONNECTICUT,94538,2024-08-13,2024-08-13
DELAWARE,24037,2024-08-13,2024-08-13
DISTRICT OF COLUMBIA,50663,2024-08-13,2024-08-13
FLORIDA,447590,2024-08-13,2024-08-13
GEORGIA,173866,2024-08-13,2024-08-13
GUAM,1330,2024-08-13,2024-08-13
HAWAII,38181,2024-08-13,2024-08-13
IDAHO,32419,2024-08-13,2024-08-13
ILLINOIS,274070,2024-08-13,2024-08-13
INDIANA,152530,2024-08-13,2024-08-13
IOWA,67633,2024-08-13,2024-08-13
KANSAS,62829,2024-08-13,2024-08-13
KENTUCKY,90839,2024-08-13,2024-08-13
LOUISIANA,88572,2024-08-13,2024-08-13
MAINE,30667,2024-08-13,2024-08-13
MARYLAND,101043,2024-08-13,2024-08-13
MASSACHUSETTS,183839,2024-08-13,2024-08-13
MICHIGAN,198211,2024-08-13,2024-08-13
MINNESOTA,152963,2024-08-13,2024-08-13
MISSISSIPPI,68092,2024-08-13,2024-08-13
MISSOURI,145385,2024-08-13,2024-08-13
MONTANA,26431,2024-08-13,2024-08-13
NEBRASKA,39533,2024-08-13,2024-08-13
NEVADA,65016,2024-08-13,2024-08-13
NEW HAMPSHIRE,30389,2024-08-13,2024-08-13
NEW JERSEY,168894,2024-08-13,2024-08-13
NEW MEXICO,36276,2024-08-13,2024-08-13
NEW YORK,546650,2024-08-13,2024-08-13
NORTH CAROLINA,184893,2024-08-13,2024-08-13
NORTH DAKOTA,20596,2024-08-13,2024-08-13
NORTHERN MARIANA ISLANDS,4758,2024-08-13,2024-08-13
OHIO,286860,2024-08-13,2024-08-13
OKLAHOMA,70393,2024-08-13,2024-08-13
OREGON,92505,2024-08-13,2024-08-13
PENNSYLVANIA,291201,2024-08-13,2024-08-13
RHODE ISLAND,27788,2024-08-13,2024-08-13
SOUTH CAROLINA,94052,2024-08-13,2024-08-13
SOUTH DAKOTA,22682,2024-08-13,2024-08-13
TENNESSEE,146038,2024-08-13,2024-08-13
TEXAS,515069,2024-08-13,2024-08-13
UTAH,49267,2024-08-13,2024-08-13
VERMONT,14294,2024-08-13,2024-08-13
VIRGIN ISLANDS,1318,2024-08-13,2024-08-13
VIRGINIA,146777,2024-08-13,2024-08-13
WASHINGTON,120380,2024-08-13,2024-08-13
WEST VIRGINIA,45374,2024-08-13,2024-08-13
WISCONSIN,123888,2024-08-13,2024-08-13
WYOMING,10391,2024-08-13,2024-08-13
