state,counts_lpn,updated_date,scrape_date
ALABAMA,15846,2025-03-29,2025-03-30
ALASKA,718,2025-03-29,2025-03-30
AMERICAN SAMOA,14,2025-03-29,2025-03-30
ARIZONA,11063,2025-03-29,2025-03-30
ARKANSAS,13800,2025-03-29,2025-03-30
CALIFORNIA-RN (Non-Participating),NA,2025-03-29,2025-03-30
CALIFORNIA-VN,114058,2025-03-29,2025-03-30
COLORADO,7456,2025-03-29,2025-03-30
CONNECTICUT,12650,2025-03-29,2025-03-30
DELAWARE,3111,2025-03-29,2025-03-30
DISTRICT OF COLUMBIA,2865,2025-03-29,2025-03-30
FLORIDA,65698,2025-03-29,2025-03-30
GEORGIA,30561,2025-03-29,2025-03-30
GUAM,190,2025-03-29,2025-03-30
HAWAII,2253,2025-03-29,2025-03-30
IDAHO,3234,2025-03-29,2025-03-30
ILLINOIS,27582,2025-03-29,2025-03-30
INDIANA,20325,2025-03-29,2025-03-30
IOWA,8733,2025-03-29,2025-03-30
KANSAS,9115,2025-03-29,2025-03-30
KENTUCKY,12510,2025-03-29,2025-03-30
LOUISIANA-PN,21278,2025-03-29,2025-03-30
LOUISIANA-RN (Non-Participating),NA,2025-03-29,2025-03-30
MAINE,1649,2025-03-29,2025-03-30
MARYLAND,11191,2025-03-29,2025-03-30
MASSACHUSETTS,20321,2025-03-29,2025-03-30
MICHIGAN,20619,2025-03-29,2025-03-30
MINNESOTA,17563,2025-03-29,2025-03-30
MISSISSIPPI,14330,2025-03-29,2025-03-30
MISSOURI,22866,2025-03-29,2025-03-30
MONTANA,2125,2025-03-29,2025-03-30
NEBRASKA,5398,2025-03-29,2025-03-30
NEVADA,4763,2025-03-29,2025-03-30
NEW HAMPSHIRE,3183,2025-03-29,2025-03-30
NEW JERSEY,24394,2025-03-29,2025-03-30
NEW MEXICO,2415,2025-03-29,2025-03-30
NEW YORK,76647,2025-03-29,2025-03-30
NORTH CAROLINA,22965,2025-03-29,2025-03-30
NORTH DAKOTA,2638,2025-03-29,2025-03-30
NORTHERN MARIANA ISLANDS,54,2025-03-29,2025-03-30
OHIO,50957,2025-03-29,2025-03-30
OKLAHOMA,17099,2025-03-29,2025-03-30
OREGON,6546,2025-03-29,2025-03-30
PENNSYLVANIA,49498,2025-03-29,2025-03-30
RHODE ISLAND,2332,2025-03-29,2025-03-30
SOUTH CAROLINA,12364,2025-03-29,2025-03-30
SOUTH DAKOTA,2767,2025-03-29,2025-03-30
TENNESSEE,29296,2025-03-29,2025-03-30
TEXAS,101669,2025-03-29,2025-03-30
UTAH,2676,2025-03-29,2025-03-30
VERMONT,1566,2025-03-29,2025-03-30
VIRGIN ISLANDS,77,2025-03-29,2025-03-30
VIRGINIA,26284,2025-03-29,2025-03-30
WASHINGTON,10311,2025-03-29,2025-03-30
WEST VIRGINIA-PN,7630,2025-03-29,2025-03-30
WEST VIRGINIA-RN (Non-Participating),NA,2025-03-29,2025-03-30
WISCONSIN,12425,2025-03-29,2025-03-30
WYOMING,707,2025-03-29,2025-03-30
TOTALS,970385,2025-03-29,2025-03-30
