state,counts_all,updated_date,scrape_date
ALABAMA,111819,2022-05-02,2022-05-03
ALASKA,19928,2022-05-02,2022-05-03
AMERICAN SAMOA,298,2022-05-02,2022-05-03
ARIZONA,116763,2022-05-02,2022-05-03
ARKANSAS,58927,2022-05-02,2022-05-03
CALIFORNIA,580589,2022-05-02,2022-05-03
COLORADO,91633,2022-05-02,2022-05-03
CONNECTICUT,98355,2022-05-02,2022-05-03
DELAWARE,22569,2022-05-02,2022-05-03
DISTRICT OF COLUMBIA,33528,2022-05-02,2022-05-03
FLORIDA,418660,2022-05-02,2022-05-03
GEORGIA,166818,2022-05-02,2022-05-03
GUAM,1862,2022-05-02,2022-05-03
HAWAII,30741,2022-05-02,2022-05-03
IDAHO,30440,2022-05-02,2022-05-03
ILLINOIS,251090,2022-05-02,2022-05-03
INDIANA,145938,2022-05-02,2022-05-03
IOWA,68947,2022-05-02,2022-05-03
KANSAS,62609,2022-05-02,2022-05-03
KENTUCKY,86763,2022-05-02,2022-05-03
LOUISIANA,84932,2022-05-02,2022-05-03
MAINE,30105,2022-05-02,2022-05-03
MARYLAND,98356,2022-05-02,2022-05-03
MASSACHUSETTS,178527,2022-05-02,2022-05-03
MICHIGAN (Non-Participating),NA,2022-05-02,2022-05-03
MINNESOTA,139691,2022-05-02,2022-05-03
MISSISSIPPI,64222,2022-05-02,2022-05-03
MISSOURI,142853,2022-05-02,2022-05-03
MONTANA,22469,2022-05-02,2022-05-03
NEBRASKA,37113,2022-05-02,2022-05-03
NEVADA,58518,2022-05-02,2022-05-03
NEW HAMPSHIRE,28999,2022-05-02,2022-05-03
NEW JERSEY,166778,2022-05-02,2022-05-03
NEW MEXICO,32894,2022-05-02,2022-05-03
NEW YORK,433277,2022-05-02,2022-05-03
NORTH CAROLINA,172551,2022-05-02,2022-05-03
NORTH DAKOTA,19424,2022-05-02,2022-05-03
NORTHERN MARIANA ISLANDS,3493,2022-05-02,2022-05-03
OHIO,282296,2022-05-02,2022-05-03
OKLAHOMA,67436,2022-05-02,2022-05-03
OREGON,81462,2022-05-02,2022-05-03
PENNSYLVANIA,291037,2022-05-02,2022-05-03
RHODE ISLAND,28699,2022-05-02,2022-05-03
SOUTH CAROLINA,91210,2022-05-02,2022-05-03
SOUTH DAKOTA,22072,2022-05-02,2022-05-03
TENNESSEE,141043,2022-05-02,2022-05-03
TEXAS,473603,2022-05-02,2022-05-03
UTAH,44083,2022-05-02,2022-05-03
VERMONT,22633,2022-05-02,2022-05-03
VIRGIN ISLANDS,1469,2022-05-02,2022-05-03
VIRGINIA,140439,2022-05-02,2022-05-03
WASHINGTON,131640,2022-05-02,2022-05-03
WEST VIRGINIA,42261,2022-05-02,2022-05-03
WISCONSIN,129084,2022-05-02,2022-05-03
WYOMING,10037,2022-05-02,2022-05-03
