state,counts_rn,updated_date,scrape_date
ALABAMA,88383,2025-05-12,2025-05-12
ALASKA,20002,2025-05-12,2025-05-12
AMERICAN SAMOA,109,2025-05-12,2025-05-12
ARIZONA,116708,2025-05-12,2025-05-12
ARKANSAS,48233,2025-05-12,2025-05-12
CALIFORNIA-RN,564726,2025-05-12,2025-05-12
CALIFORNIA-VN (Non-Participating),NA,2025-05-12,2025-05-12
COLORADO,90002,2025-05-12,2025-05-12
CONNECTICUT,81259,2025-05-12,2025-05-12
DELAWARE,21993,2025-05-12,2025-05-12
DISTRICT OF COLUMBIA,44668,2025-05-12,2025-05-12
FLORIDA,386639,2025-05-12,2025-05-12
GEORGIA,144055,2025-05-12,2025-05-12
GUAM,1279,2025-05-12,2025-05-12
HAWAII,40632,2025-05-12,2025-05-12
IDAHO,30686,2025-05-12,2025-05-12
ILLINOIS,240569,2025-05-12,2025-05-12
INDIANA,134371,2025-05-12,2025-05-12
IOWA,58237,2025-05-12,2025-05-12
KANSAS,53075,2025-05-12,2025-05-12
KENTUCKY,77260,2025-05-12,2025-05-12
LOUISIANA-PN (Non-Participating),NA,2025-05-12,2025-05-12
LOUISIANA-RN,66770,2025-05-12,2025-05-12
MAINE,28771,2025-05-12,2025-05-12
MARYLAND,89957,2025-05-12,2025-05-12
MASSACHUSETTS,161919,2025-05-12,2025-05-12
MICHIGAN,177435,2025-05-12,2025-05-12
MINNESOTA,135491,2025-05-12,2025-05-12
MISSISSIPPI,52155,2025-05-12,2025-05-12
MISSOURI,115530,2025-05-12,2025-05-12
MONTANA,24995,2025-05-12,2025-05-12
NEBRASKA,31662,2025-05-12,2025-05-12
NEVADA,61182,2025-05-12,2025-05-12
NEW HAMPSHIRE,27403,2025-05-12,2025-05-12
NEW JERSEY,152028,2025-05-12,2025-05-12
NEW MEXICO,34163,2025-05-12,2025-05-12
NEW YORK,502726,2025-05-12,2025-05-12
NORTH CAROLINA,162197,2025-05-12,2025-05-12
NORTH DAKOTA,17136,2025-05-12,2025-05-12
NORTHERN MARIANA ISLANDS,4368,2025-05-12,2025-05-12
OHIO,237173,2025-05-12,2025-05-12
OKLAHOMA,53885,2025-05-12,2025-05-12
OREGON,89268,2025-05-12,2025-05-12
PENNSYLVANIA,234579,2025-05-12,2025-05-12
RHODE ISLAND,20676,2025-05-12,2025-05-12
SOUTH CAROLINA,86374,2025-05-12,2025-05-12
SOUTH DAKOTA,20056,2025-05-12,2025-05-12
TENNESSEE,116614,2025-05-12,2025-05-12
TEXAS,420581,2025-05-12,2025-05-12
UTAH,44238,2025-05-12,2025-05-12
VERMONT,10884,2025-05-12,2025-05-12
VIRGIN ISLANDS,1270,2025-05-12,2025-05-12
VIRGINIA,121591,2025-05-12,2025-05-12
WASHINGTON,106126,2025-05-12,2025-05-12
WEST VIRGINIA-PN (Non-Participating),NA,2025-05-12,2025-05-12
WEST VIRGINIA-RN,34531,2025-05-12,2025-05-12
WISCONSIN,117232,2025-05-12,2025-05-12
WYOMING,8357,2025-05-12,2025-05-12
TOTALS,5812209,2025-05-12,2025-05-12
