state,counts_lpn,updated_date,scrape_date
ALABAMA,17407,2022-08-23,2022-08-23
ALASKA,818,2022-08-23,2022-08-23
AMERICAN SAMOA,132,2022-08-23,2022-08-23
ARIZONA,10710,2022-08-23,2022-08-23
ARKANSAS,14202,2022-08-23,2022-08-23
CALIFORNIA-RN (Non-Participating),NA,2022-08-23,2022-08-23
CALIFORNIA-VN,107361,2022-08-23,2022-08-23
COLORADO,8397,2022-08-23,2022-08-23
CONNECTICUT,14267,2022-08-23,2022-08-23
DELAWARE,2828,2022-08-23,2022-08-23
DISTRICT OF COLUMBIA,2243,2022-08-23,2022-08-23
FLORIDA,64792,2022-08-23,2022-08-23
GEORGIA,29963,2022-08-23,2022-08-23
GUAM,218,2022-08-23,2022-08-23
HAWAII,1892,2022-08-23,2022-08-23
IDAHO,3648,2022-08-23,2022-08-23
ILLINOIS,26432,2022-08-23,2022-08-23
INDIANA,23549,2022-08-23,2022-08-23
IOWA,10069,2022-08-23,2022-08-23
KANSAS,9632,2022-08-23,2022-08-23
KENTUCKY,13400,2022-08-23,2022-08-23
LOUISIANA-PN,21503,2022-08-23,2022-08-23
LOUISIANA-RN (Non-Participating),NA,2022-08-23,2022-08-23
MAINE,1866,2022-08-23,2022-08-23
MARYLAND,11219,2022-08-23,2022-08-23
MASSACHUSETTS,20613,2022-08-23,2022-08-23
MICHIGAN (Non-Participating),NA,2022-08-23,2022-08-23
MINNESOTA,19166,2022-08-23,2022-08-23
MISSISSIPPI,13236,2022-08-23,2022-08-23
MISSOURI,22363,2022-08-23,2022-08-23
MONTANA,2376,2022-08-23,2022-08-23
NEBRASKA,5530,2022-08-23,2022-08-23
NEVADA,4614,2022-08-23,2022-08-23
NEW HAMPSHIRE,3105,2022-08-23,2022-08-23
NEW JERSEY,23118,2022-08-23,2022-08-23
NEW MEXICO,2449,2022-08-23,2022-08-23
NEW YORK,69710,2022-08-23,2022-08-23
NORTH CAROLINA,22899,2022-08-23,2022-08-23
NORTH DAKOTA,3248,2022-08-23,2022-08-23
NORTHERN MARIANA ISLANDS,57,2022-08-23,2022-08-23
OHIO,55610,2022-08-23,2022-08-23
OKLAHOMA,16451,2022-08-23,2022-08-23
OREGON,6127,2022-08-23,2022-08-23
PENNSYLVANIA,47218,2022-08-23,2022-08-23
RHODE ISLAND,2612,2022-08-23,2022-08-23
SOUTH CAROLINA,11866,2022-08-23,2022-08-23
SOUTH DAKOTA,2709,2022-08-23,2022-08-23
TENNESSEE,29897,2022-08-23,2022-08-23
TEXAS,104215,2022-08-23,2022-08-23
UTAH,2595,2022-08-23,2022-08-23
VERMONT,1817,2022-08-23,2022-08-23
VIRGIN ISLANDS,110,2022-08-23,2022-08-23
VIRGINIA,26801,2022-08-23,2022-08-23
WASHINGTON,11058,2022-08-23,2022-08-23
WEST VIRGINIA-PN,7632,2022-08-23,2022-08-23
WEST VIRGINIA-RN (Non-Participating),NA,2022-08-23,2022-08-23
WISCONSIN,15781,2022-08-23,2022-08-23
WYOMING,987,2022-08-23,2022-08-23
TOTALS,952518,2022-08-23,2022-08-23
