state,counts_rn,updated_date,scrape_date
ALABAMA,87611,2024-10-26,2024-10-27
ALASKA,23747,2024-10-26,2024-10-27
AMERICAN SAMOA,58,2024-10-26,2024-10-27
ARIZONA,114036,2024-10-26,2024-10-27
ARKANSAS,47863,2024-10-26,2024-10-27
CALIFORNIA-RN,543360,2024-10-26,2024-10-27
CALIFORNIA-VN (Non-Participating),NA,2024-10-26,2024-10-27
COLORADO,92437,2024-10-26,2024-10-27
CONNECTICUT,82647,2024-10-26,2024-10-27
DELAWARE,21400,2024-10-26,2024-10-27
DISTRICT OF COLUMBIA,40794,2024-10-26,2024-10-27
FLORIDA,379511,2024-10-26,2024-10-27
GEORGIA,146216,2024-10-26,2024-10-27
GUAM,1214,2024-10-26,2024-10-27
HAWAII,37712,2024-10-26,2024-10-27
IDAHO,29424,2024-10-26,2024-10-27
ILLINOIS,252532,2024-10-26,2024-10-27
INDIANA,131207,2024-10-26,2024-10-27
IOWA,58385,2024-10-26,2024-10-27
KANSAS,53492,2024-10-26,2024-10-27
KENTUCKY,78208,2024-10-26,2024-10-27
LOUISIANA-PN (Non-Participating),NA,2024-10-26,2024-10-27
LOUISIANA-RN,67150,2024-10-26,2024-10-27
MAINE,28993,2024-10-26,2024-10-27
MARYLAND,89864,2024-10-26,2024-10-27
MASSACHUSETTS,158965,2024-10-26,2024-10-27
MICHIGAN,176674,2024-10-26,2024-10-27
MINNESOTA,134917,2024-10-26,2024-10-27
MISSISSIPPI,54899,2024-10-26,2024-10-27
MISSOURI,124199,2024-10-26,2024-10-27
MONTANA,24876,2024-10-26,2024-10-27
NEBRASKA,34309,2024-10-26,2024-10-27
NEVADA,60438,2024-10-26,2024-10-27
NEW HAMPSHIRE,27388,2024-10-26,2024-10-27
NEW JERSEY,147758,2024-10-26,2024-10-27
NEW MEXICO,34161,2024-10-26,2024-10-27
NEW YORK,480879,2024-10-26,2024-10-27
NORTH CAROLINA,162252,2024-10-26,2024-10-27
NORTH DAKOTA,17826,2024-10-26,2024-10-27
NORTHERN MARIANA ISLANDS,4666,2024-10-26,2024-10-27
OHIO,232997,2024-10-26,2024-10-27
OKLAHOMA,53406,2024-10-26,2024-10-27
OREGON,86263,2024-10-26,2024-10-27
PENNSYLVANIA,245759,2024-10-26,2024-10-27
RHODE ISLAND,25542,2024-10-26,2024-10-27
SOUTH CAROLINA,83456,2024-10-26,2024-10-27
SOUTH DAKOTA,20017,2024-10-26,2024-10-27
TENNESSEE,116931,2024-10-26,2024-10-27
TEXAS,415753,2024-10-26,2024-10-27
UTAH,47430,2024-10-26,2024-10-27
VERMONT,13024,2024-10-26,2024-10-27
VIRGIN ISLANDS,1298,2024-10-26,2024-10-27
VIRGINIA,121218,2024-10-26,2024-10-27
WASHINGTON,108523,2024-10-26,2024-10-27
WEST VIRGINIA-PN (Non-Participating),NA,2024-10-26,2024-10-27
WEST VIRGINIA-RN,38129,2024-10-26,2024-10-27
WISCONSIN,113792,2024-10-26,2024-10-27
WYOMING,9525,2024-10-26,2024-10-27
TOTALS,5785131,2024-10-26,2024-10-27
