state,counts_lpn,updated_date,scrape_date
ALABAMA,16955,2026-09-16,2026-09-16
ALASKA,980,2026-09-16,2026-09-16
AMERICAN SAMOA,71,2026-09-16,2026-09-16
ARIZONA,10805,2026-09-16,2026-09-16
ARKANSAS,13886,2026-09-16,2026-09-16
CALIFORNIA-RN (Non-Participating),NA,2026-09-16,2026-09-16
CALIFORNIA-VN,118552,2026-09-16,2026-09-16
COLORADO,8308,2026-09-16,2026-09-16
CONNECTICUT,12497,2026-09-16,2026-09-16
DELAWARE,3229,2026-09-16,2026-09-16
DISTRICT OF COLUMBIA,2215,2026-09-16,2026-09-16
FLORIDA,62902,2026-09-16,2026-09-16
GEORGIA,29610,2026-09-16,2026-09-16
GUAM,195,2026-09-16,2026-09-16
HAWAII,2051,2026-09-16,2026-09-16
IDAHO,3111,2026-09-16,2026-09-16
ILLINOIS,27085,2026-09-16,2026-09-16
INDIANA,22473,2026-09-16,2026-09-16
IOWA,9174,2026-09-16,2026-09-16
KANSAS,9246,2026-09-16,2026-09-16
KENTUCKY,12988,2026-09-16,2026-09-16
LOUISIANA-PN,22117,2026-09-16,2026-09-16
LOUISIANA-RN (Non-Participating),NA,2026-09-16,2026-09-16
MAINE,1540,2026-09-16,2026-09-16
MARYLAND,11386,2026-09-16,2026-09-16
MASSACHUSETTS,19991,2026-09-16,2026-09-16
MICHIGAN,20865,2026-09-16,2026-09-16
MINNESOTA,17180,2026-09-16,2026-09-16
MISSISSIPPI,14084,2026-09-16,2026-09-16
MISSOURI,21442,2026-09-16,2026-09-16
MONTANA,2171,2026-09-16,2026-09-16
NEBRASKA,5111,2026-09-16,2026-09-16
NEVADA,4795,2026-09-16,2026-09-16
NEW HAMPSHIRE,3081,2026-09-16,2026-09-16
NEW JERSEY,23754,2026-09-16,2026-09-16
NEW MEXICO,2552,2026-09-16,2026-09-16
NEW YORK,81296,2026-09-16,2026-09-16
NORTH CAROLINA,23188,2026-09-16,2026-09-16
NORTH DAKOTA,2706,2026-09-16,2026-09-16
NORTHERN MARIANA ISLANDS,47,2026-09-16,2026-09-16
OHIO,56975,2026-09-16,2026-09-16
OKLAHOMA,17365,2026-09-16,2026-09-16
OREGON,6943,2026-09-16,2026-09-16
PENNSYLVANIA,47199,2026-09-16,2026-09-16
RHODE ISLAND,2684,2026-09-16,2026-09-16
SOUTH CAROLINA,12317,2026-09-16,2026-09-16
SOUTH DAKOTA,2850,2026-09-16,2026-09-16
TENNESSEE,29033,2026-09-16,2026-09-16
TEXAS,100313,2026-09-16,2026-09-16
UTAH,2743,2026-09-16,2026-09-16
VERMONT,1373,2026-09-16,2026-09-16
VIRGIN ISLANDS,81,2026-09-16,2026-09-16
VIRGINIA,26195,2026-09-16,2026-09-16
WASHINGTON,10006,2026-09-16,2026-09-16
WEST VIRGINIA-PN,7122,2026-09-16,2026-09-16
WEST VIRGINIA-RN (Non-Participating),NA,2026-09-16,2026-09-16
WISCONSIN,12219,2026-09-16,2026-09-16
WYOMING,977,2026-09-16,2026-09-16
TOTALS,980034,2026-09-16,2026-09-16
