state,counts_lpn,updated_date,scrape_date
ALABAMA,17747,2023-01-14,2023-01-17
ALASKA,632,2023-01-14,2023-01-17
AMERICAN SAMOA,132,2023-01-14,2023-01-17
ARIZONA,10969,2023-01-14,2023-01-17
ARKANSAS,14010,2023-01-14,2023-01-17
CALIFORNIA-RN (Non-Participating),NA,2023-01-14,2023-01-17
CALIFORNIA-VN,107709,2023-01-14,2023-01-17
COLORADO,7579,2023-01-14,2023-01-17
CONNECTICUT,14463,2023-01-14,2023-01-17
DELAWARE,2900,2023-01-14,2023-01-17
DISTRICT OF COLUMBIA,2342,2023-01-14,2023-01-17
FLORIDA,66558,2023-01-14,2023-01-17
GEORGIA,30665,2023-01-14,2023-01-17
GUAM,231,2023-01-14,2023-01-17
HAWAII,2011,2023-01-14,2023-01-17
IDAHO,3281,2023-01-14,2023-01-17
ILLINOIS,27176,2023-01-14,2023-01-17
INDIANA,20549,2023-01-14,2023-01-17
IOWA,9155,2023-01-14,2023-01-17
KANSAS,9316,2023-01-14,2023-01-17
KENTUCKY,12709,2023-01-14,2023-01-17
LOUISIANA-PN,21988,2023-01-14,2023-01-17
LOUISIANA-RN (Non-Participating),NA,2023-01-14,2023-01-17
MAINE,1832,2023-01-14,2023-01-17
MARYLAND,11108,2023-01-14,2023-01-17
MASSACHUSETTS,21110,2023-01-14,2023-01-17
MICHIGAN (Non-Participating),NA,2023-01-14,2023-01-17
MINNESOTA,18672,2023-01-14,2023-01-17
MISSISSIPPI,13632,2023-01-14,2023-01-17
MISSOURI,22929,2023-01-14,2023-01-17
MONTANA,2413,2023-01-14,2023-01-17
NEBRASKA,5618,2023-01-14,2023-01-17
NEVADA,4624,2023-01-14,2023-01-17
NEW HAMPSHIRE,3102,2023-01-14,2023-01-17
NEW JERSEY,23855,2023-01-14,2023-01-17
NEW MEXICO,2399,2023-01-14,2023-01-17
NEW YORK,70984,2023-01-14,2023-01-17
NORTH CAROLINA,22899,2023-01-14,2023-01-17
NORTH DAKOTA,2892,2023-01-14,2023-01-17
NORTHERN MARIANA ISLANDS,60,2023-01-14,2023-01-17
OHIO,49648,2023-01-14,2023-01-17
OKLAHOMA,16830,2023-01-14,2023-01-17
OREGON,6151,2023-01-14,2023-01-17
PENNSYLVANIA,49144,2023-01-14,2023-01-17
RHODE ISLAND,2805,2023-01-14,2023-01-17
SOUTH CAROLINA,12181,2023-01-14,2023-01-17
SOUTH DAKOTA,2673,2023-01-14,2023-01-17
TENNESSEE,29825,2023-01-14,2023-01-17
TEXAS,103851,2023-01-14,2023-01-17
UTAH,2647,2023-01-14,2023-01-17
VERMONT,1851,2023-01-14,2023-01-17
VIRGIN ISLANDS,92,2023-01-14,2023-01-17
VIRGINIA,26639,2023-01-14,2023-01-17
WASHINGTON,11128,2023-01-14,2023-01-17
WEST VIRGINIA-PN,7970,2023-01-14,2023-01-17
WEST VIRGINIA-RN (Non-Participating),NA,2023-01-14,2023-01-17
WISCONSIN,16176,2023-01-14,2023-01-17
WYOMING,704,2023-01-14,2023-01-17
TOTALS,950566,2023-01-14,2023-01-17
